"","sex","isced","comuna_name","comuna_datachile_id","year","FUN"
"15789","Mujer","Educación universitaria","San Ignacio",288,2010,779466.536394724
"15790","Mujer","Educación universitaria","San Ignacio",288,2011,518337.877221021
"15791","Mujer","Educación universitaria","San Javier",289,2010,363550.872216072
"15792","Mujer","Educación universitaria","San Javier",289,2011,351691.622441243
"15793","Mujer","Educación universitaria","San Joaquín",290,2010,650636.13231552
"15794","Mujer","Educación universitaria","San Joaquín",290,2011,299041.083012127
"15795","Mujer","Educación universitaria","San José de Maipo",291,2010,927004.943264817
"15796","Mujer","Educación universitaria","San José de Maipo",291,2011,600000
"15797","Mujer","Educación universitaria","San Juan de la Costa",292,2010,58056.7625758464
"15798","Mujer","Educación universitaria","San Juan de la Costa",292,2011,40193.3282789992
"15799","Mujer","Educación universitaria","SAN MIGUEL",NA,2010,960811.140765465
"15800","Mujer","Educación universitaria","SAN MIGUEL",NA,2011,500223.759130198
"15801","Mujer","Educación universitaria","San Nicolás",294,2011,331594.958301743
"15802","Mujer","Educación universitaria","San Pedro",296,2010,120000
"15803","Mujer","Educación universitaria","San Pedro",296,2011,250000
"15804","Mujer","Educación universitaria","San Pedro de Atacama",297,2010,233182.838280478
"15805","Mujer","Educación universitaria","San Pedro de Atacama",297,2011,149958.76243717
"15806","Mujer","Educación universitaria","San Pedro de la Paz",298,2010,699581.602739897
"15807","Mujer","Educación universitaria","San Pedro de la Paz",298,2011,818418.019848672
"15808","Mujer","Educación universitaria","San Ramón",300,2010,326487.527040363
"15809","Mujer","Educación universitaria","San Ramón",300,2011,248650.153430064
"15810","Mujer","Educación universitaria","San Vicente",302,2010,335077.701307094
"15811","Mujer","Educación universitaria","Santa Cruz",304,2010,362198.565539052
"15812","Mujer","Educación universitaria","Santa Cruz",304,2011,600000
"15813","Mujer","Educación universitaria","Santa Juana",305,2010,210000
"15814","Mujer","Educación universitaria","Santa Juana",305,2011,568609.990996967
"15815","Mujer","Educación universitaria","Santiago",307,2010,741391.54314029
"15816","Mujer","Educación universitaria","Santiago",307,2011,642460.814268591
"15817","Mujer","Educación universitaria","Sierra Gorda",309,2011,351691.622441243
"15818","Mujer","Educación universitaria","Talagante",310,2010,555096.950221779
"15819","Mujer","Educación universitaria","Talagante",310,2011,831817.454494538
"15820","Mujer","Educación universitaria","Talca",311,2010,404529.523598649
"15821","Mujer","Educación universitaria","Talca",311,2011,795156.610575624
"15822","Mujer","Educación universitaria","TALCAHUANO",NA,2010,417211.231891354
"15823","Mujer","Educación universitaria","TALCAHUANO",NA,2011,395924.126147758
"15824","Mujer","Educación universitaria","Taltal",313,2010,839425.50073278
"15825","Mujer","Educación universitaria","Taltal",313,2011,729975.752019339
"15826","Mujer","Educación universitaria","Temuco",314,2010,481374.216463757
"15827","Mujer","Educación universitaria","Temuco",314,2011,424209.20907958
"15828","Mujer","Educación universitaria","Teno",315,2010,852115.095555078
"15829","Mujer","Educación universitaria","Teno",315,2011,378077.945084145
"15830","Mujer","Educación universitaria","Tierra Amarilla",317,2010,215210.412996672
"15831","Mujer","Educación universitaria","Tierra Amarilla",317,2011,199648.567118654
"15832","Mujer","Educación universitaria","Tiltil",318,2010,98726.3129356131
"15833","Mujer","Educación universitaria","Tiltil",318,2011,450000
"15834","Mujer","Educación universitaria","Tirúa",320,2010,649555.446995604
"15835","Mujer","Educación universitaria","Tirúa",320,2011,690286.499952994
"15836","Mujer","Educación universitaria","Tocopilla",321,2010,929363.947239863
"15837","Mujer","Educación universitaria","Tocopilla",321,2011,635628.435335777
"15838","Mujer","Educación universitaria","Tomé",323,2010,283506.814514543
"15839","Mujer","Educación universitaria","Tomé",323,2011,348468.013499245
"15840","Mujer","Educación universitaria","TRAIGUEN",NA,2010,356666.666666667
"15841","Mujer","Educación universitaria","TRAIGUEN",NA,2011,457292.700803413
"15842","Mujer","Educación universitaria","Tucapel",328,2010,437192.845093225
"15843","Mujer","Educación universitaria","Tucapel",328,2011,398721.44401617
"15844","Mujer","Educación universitaria","Valdivia",329,2010,510691.628426528
"15845","Mujer","Educación universitaria","Valdivia",329,2011,480410.859099729
"15846","Mujer","Educación universitaria","Vallenar",330,2010,508473.433790023
"15847","Mujer","Educación universitaria","Vallenar",330,2011,686985.488087656
"15848","Mujer","Educación universitaria","Valparaíso",331,2010,602436.890882618
"15849","Mujer","Educación universitaria","Valparaíso",331,2011,430139.998795774
"15850","Mujer","Educación universitaria","Victoria",333,2010,456411.925205542
"15851","Mujer","Educación universitaria","Victoria",333,2011,639302.911184917
"15852","Mujer","Educación universitaria","Vicuña",334,2010,395289.628459683
"15853","Mujer","Educación universitaria","Villa Alegre",336,2011,162000
"15854","Mujer","Educación universitaria","Villa Alemana",337,2010,418599.981300651
"15855","Mujer","Educación universitaria","Villa Alemana",337,2011,412774.286353249
"15856","Mujer","Educación universitaria","VILLARRICA",NA,2010,402405.128873993
"15857","Mujer","Educación universitaria","VILLARRICA",NA,2011,581401.799855823
"15858","Mujer","Educación universitaria","Viña del Mar",339,2010,540012.412432214
"15859","Mujer","Educación universitaria","Viña del Mar",339,2011,547499.570461513
"15860","Mujer","Educación universitaria","Vitacura",340,2010,1112311.03358126
"15861","Mujer","Educación universitaria","Vitacura",340,2011,1056350.97320064
"15862","Mujer","Educación universitaria","Yerbas Buenas",341,2010,338268.490473864
"15863","Mujer","Educación universitaria","Yumbel",342,2010,393750
"15864","Mujer","Educación universitaria","Yumbel",342,2011,467872.666666667
"15865","Mujer","Educación Universitaria","Aisén",NA,2012,1033336.19136716
"15866","Mujer","Educación Universitaria","Algarrobo",1,2012,335952.863527459
"15867","Mujer","Educación Universitaria","Algarrobo",1,2013,543958.071998796
"15868","Mujer","Educación Universitaria","Algarrobo",1,2014,600191.017623648
"15869","Mujer","Educación Universitaria","Algarrobo",1,2015,602444.766388992
"15870","Mujer","Educación Universitaria","Alhué",2,2014,202084.5177184
"15871","Mujer","Educación Universitaria","Alhué",2,2015,662689.243027891
"15872","Mujer","Educación Universitaria","Alto del Carmen",4,2012,849749.815702171
"15873","Mujer","Educación Universitaria","Alto del Carmen",4,2013,346469.046543155
"15874","Mujer","Educación Universitaria","Alto del Carmen",4,2014,100493.315535332
"15875","Mujer","Educación Universitaria","Alto del Carmen",4,2015,84108.8822457683
"15876","Mujer","Educación Universitaria","Alto Hospicio",5,2012,396089.26014469
"15877","Mujer","Educación Universitaria","Alto Hospicio",5,2013,320104.808761318
"15878","Mujer","Educación Universitaria","Alto Hospicio",5,2014,304405.563694538
"15879","Mujer","Educación Universitaria","Alto Hospicio",5,2015,621143.882034903
"15880","Mujer","Educación Universitaria","Ancud",6,2012,433687.127384197
"15881","Mujer","Educación Universitaria","Ancud",6,2013,324824.014605134
"15882","Mujer","Educación Universitaria","Ancud",6,2014,559989.528076274
"15883","Mujer","Educación Universitaria","Ancud",6,2015,1063798.87604976
"15884","Mujer","Educación Universitaria","Andacollo",7,2013,242828.739267963
"15885","Mujer","Educación Universitaria","Andacollo",7,2015,626149.70878091
"15886","Mujer","Educación Universitaria","Angol",8,2012,515046.459614544
"15887","Mujer","Educación Universitaria","Angol",8,2013,531495.222583591
"15888","Mujer","Educación Universitaria","Angol",8,2014,492116.162157904
"15889","Mujer","Educación Universitaria","Angol",8,2015,564336.110469077
"15890","Mujer","Educación Universitaria","Antofagasta",9,2012,764338.107598208
"15891","Mujer","Educación Universitaria","Antofagasta",9,2013,690232.712681737
"15892","Mujer","Educación Universitaria","Antofagasta",9,2014,606860.048082104
"15893","Mujer","Educación Universitaria","Antofagasta",9,2015,724053.674044616
"15894","Mujer","Educación Universitaria","Arauco",11,2012,401804.12371134
"15895","Mujer","Educación Universitaria","Arauco",11,2013,658334.937306392
"15896","Mujer","Educación Universitaria","Arauco",11,2014,1000000
"15897","Mujer","Educación Universitaria","Arauco",11,2015,600000
"15898","Mujer","Educación Universitaria","Arica",12,2012,621212.857481218
"15899","Mujer","Educación Universitaria","Arica",12,2013,737598.832485969
"15900","Mujer","Educación Universitaria","Arica",12,2014,573535.16450032
"15901","Mujer","Educación Universitaria","Arica",12,2015,658288.29733745
"15902","Mujer","Educación Universitaria","Aysén",13,2013,833911.538705649
"15903","Mujer","Educación Universitaria","Aysén",13,2014,767715.353961109
"15904","Mujer","Educación Universitaria","Aysén",13,2015,1161404.99700816
"15905","Mujer","Educación Universitaria","Buin",14,2012,618469.636968039
"15906","Mujer","Educación Universitaria","Buin",14,2013,474486.58831604
"15907","Mujer","Educación Universitaria","Buin",14,2014,697862.416665825
"15908","Mujer","Educación Universitaria","Buin",14,2015,877499.607631496
"15909","Mujer","Educación Universitaria","Bulnes",15,2012,552212.164721308
"15910","Mujer","Educación Universitaria","Bulnes",15,2013,395572.872021236
"15911","Mujer","Educación Universitaria","Bulnes",15,2014,276623.80619693
"15912","Mujer","Educación Universitaria","Bulnes",15,2015,579112.055746361
"15913","Mujer","Educación Universitaria","Cabildo",16,2012,502255.154639175
"15914","Mujer","Educación Universitaria","Cabildo",16,2015,501195.492012585
"15915","Mujer","Educación Universitaria","Cabrero",18,2012,560130.943604864
"15916","Mujer","Educación Universitaria","Cabrero",18,2014,649878.117382337
"15917","Mujer","Educación Universitaria","Cabrero",18,2015,484765.028737175
"15918","Mujer","Educación Universitaria","Calama",19,2012,717587.89171299
"15919","Mujer","Educación Universitaria","Calama",19,2013,670362.378828447
"15920","Mujer","Educación Universitaria","Calama",19,2014,722909.47175194
"15921","Mujer","Educación Universitaria","Calama",19,2015,892952.013333925
"15922","Mujer","Educación Universitaria","Calbuco",20,2012,291537.925020472
"15923","Mujer","Educación Universitaria","Calbuco",20,2013,39848.9480309297
"15924","Mujer","Educación Universitaria","Calbuco",20,2014,449915.619726233
"15925","Mujer","Educación Universitaria","Calbuco",20,2015,348305.343472971
"15926","Mujer","Educación Universitaria","Caldera",21,2012,447059.005270468
"15927","Mujer","Educación Universitaria","Caldera",21,2013,782527.761099983
"15928","Mujer","Educación Universitaria","Caldera",21,2014,802594.996288098
"15929","Mujer","Educación Universitaria","Caldera",21,2015,374533.220849731
"15930","Mujer","Educación Universitaria","Calera",22,2012,351042.898832772
"15931","Mujer","Educación Universitaria","Calera",22,2013,478711.045257257
"15932","Mujer","Educación Universitaria","Calera",22,2014,418447.649053124
"15933","Mujer","Educación Universitaria","Calera",22,2015,448318.980318152
"15934","Mujer","Educación Universitaria","Calera de Tango",23,2012,452529.487652045
"15935","Mujer","Educación Universitaria","Calera de Tango",23,2013,1602169.00135563
"15936","Mujer","Educación Universitaria","Calera de Tango",23,2014,821810.372054827
"15937","Mujer","Educación Universitaria","Calera de Tango",23,2015,1069060.31522717
"15938","Mujer","Educación Universitaria","Calle Larga",24,2012,312079.100943333
"15939","Mujer","Educación Universitaria","Calle Larga",24,2013,304378.532165094
"15940","Mujer","Educación Universitaria","Calle Larga",24,2014,559959.49285384
"15941","Mujer","Educación Universitaria","Calle Larga",24,2015,739179.426922678
"15942","Mujer","Educación Universitaria","Camarones",25,2012,68382.2336896423
"15943","Mujer","Educación Universitaria","Camarones",25,2013,310420.244012654
"15944","Mujer","Educación Universitaria","Canela",27,2012,715666.666666667
"15945","Mujer","Educación Universitaria","Canela",27,2013,573904.093628559
"15946","Mujer","Educación Universitaria","Canela",27,2014,449741.579601575
"15947","Mujer","Educación Universitaria","Canela",27,2015,935371.733000482
"15948","Mujer","Educación Universitaria","Cañete",28,2012,667224.351846901
"15949","Mujer","Educación Universitaria","Cañete",28,2013,783253.783034347
"15950","Mujer","Educación Universitaria","Cañete",28,2014,975616.286518915
"15951","Mujer","Educación Universitaria","Cañete",28,2015,340038.36766834
"15952","Mujer","Educación Universitaria","Carahue",29,2013,518036.324402086
"15953","Mujer","Educación Universitaria","Carahue",29,2014,599887.492968311
"15954","Mujer","Educación Universitaria","Carahue",29,2015,556009.149320663
"15955","Mujer","Educación Universitaria","Cartagena",30,2012,522345.360824742
"15956","Mujer","Educación Universitaria","Cartagena",30,2013,368602.7692861
"15957","Mujer","Educación Universitaria","Cartagena",30,2014,419921.245077818
"15958","Mujer","Educación Universitaria","Cartagena",30,2015,350094.714053763
"15959","Mujer","Educación Universitaria","Casablanca",31,2012,198893.041237113
"15960","Mujer","Educación Universitaria","Casablanca",31,2014,507581.514380234
"15961","Mujer","Educación Universitaria","Casablanca",31,2015,483712.943679828
"15962","Mujer","Educación Universitaria","Castro",32,2012,683371.09641961
"15963","Mujer","Educación Universitaria","Castro",32,2013,749492.594924349
"15964","Mujer","Educación Universitaria","Castro",32,2014,769085.225557848
"15965","Mujer","Educación Universitaria","Castro",32,2015,727680.820860694
"15966","Mujer","Educación Universitaria","Catemu",33,2012,515878.218228152
"15967","Mujer","Educación Universitaria","Catemu",33,2013,301416.875160672
"15968","Mujer","Educación Universitaria","Catemu",33,2014,326605.412838303
"15969","Mujer","Educación Universitaria","Catemu",33,2015,498873.699291215
"15970","Mujer","Educación Universitaria","Cauquenes",34,2012,492014.282716118
"15971","Mujer","Educación Universitaria","Cauquenes",34,2013,553587.791077548
"15972","Mujer","Educación Universitaria","Cauquenes",34,2014,594959.977804476
"15973","Mujer","Educación Universitaria","Cauquenes",34,2015,634541.642761747
"15974","Mujer","Educación Universitaria","Cerrillos",35,2012,250796.875
"15975","Mujer","Educación Universitaria","Cerrillos",35,2013,743531.767417974
"15976","Mujer","Educación Universitaria","Cerrillos",35,2014,784781.190010706
"15977","Mujer","Educación Universitaria","Cerrillos",35,2015,388966.976770674
"15978","Mujer","Educación Universitaria","Cerro Navia",36,2012,302450.543264469
"15979","Mujer","Educación Universitaria","Cerro Navia",36,2013,227159.073246258
"15980","Mujer","Educación Universitaria","Cerro Navia",36,2014,375077.205673429
"15981","Mujer","Educación Universitaria","Cerro Navia",36,2015,207220.503897976
"15982","Mujer","Educación Universitaria","Chañaral",39,2012,1022381.43506573
"15983","Mujer","Educación Universitaria","Chañaral",39,2013,1812848.21690014
"15984","Mujer","Educación Universitaria","Chañaral",39,2014,1545946.56054576
"15985","Mujer","Educación Universitaria","Chañaral",39,2015,1398904.5269528
"15986","Mujer","Educación Universitaria","Chanco",38,2012,361732.524072819
"15987","Mujer","Educación Universitaria","Chanco",38,2013,581275.396803739
"15988","Mujer","Educación Universitaria","Chanco",38,2014,513076.678558011
"15989","Mujer","Educación Universitaria","Chanco",38,2015,827843.413236509
"15990","Mujer","Educación Universitaria","Chépica",40,2012,703934.758569847
"15991","Mujer","Educación Universitaria","Chépica",40,2013,320984.562182223
"15992","Mujer","Educación Universitaria","Chépica",40,2014,650000
"15993","Mujer","Educación Universitaria","Chépica",40,2015,1500000
"15994","Mujer","Educación Universitaria","Chiguayante",41,2012,440474.894837585
"15995","Mujer","Educación Universitaria","Chiguayante",41,2013,413517.397694203
"15996","Mujer","Educación Universitaria","Chiguayante",41,2014,548051.31982873
"15997","Mujer","Educación Universitaria","Chiguayante",41,2015,550133.883423879
"15998","Mujer","Educación Universitaria","Chile Chico",42,2012,1116239.40287505
"15999","Mujer","Educación Universitaria","Chile Chico",42,2013,1263667.41141751
"16000","Mujer","Educación Universitaria","Chile Chico",42,2014,1249765.61035065
"16001","Mujer","Educación Universitaria","Chile Chico",42,2015,500135.30579109
"16002","Mujer","Educación Universitaria","Chillán",43,2012,857916.218131043
"16003","Mujer","Educación Universitaria","Chillán",43,2013,846379.628584358
"16004","Mujer","Educación Universitaria","Chillán",43,2014,716325.613959219
"16005","Mujer","Educación Universitaria","Chillán",43,2015,815522.004547248
"16006","Mujer","Educación Universitaria","Chillán Viejo",44,2012,345158.876040085
"16007","Mujer","Educación Universitaria","Chillán Viejo",44,2013,355607.799474191
"16008","Mujer","Educación Universitaria","Chillán Viejo",44,2014,823175.861140426
"16009","Mujer","Educación Universitaria","Chillán Viejo",44,2015,467915.674794367
"16010","Mujer","Educación Universitaria","Chimbarongo",45,2012,275483.350463909
"16011","Mujer","Educación Universitaria","Chimbarongo",45,2013,347617.658170263
"16012","Mujer","Educación Universitaria","Chimbarongo",45,2014,381697.2369548
"16013","Mujer","Educación Universitaria","Chimbarongo",45,2015,438098.733708005
"16014","Mujer","Educación Universitaria","Chonchi",47,2013,492481.711970574
"16015","Mujer","Educación Universitaria","Chonchi",47,2014,593124.682403749
"16016","Mujer","Educación Universitaria","Chonchi",47,2015,744129.108510042
"16017","Mujer","Educación Universitaria","Cisnes",48,2012,743538.713737881
"16018","Mujer","Educación Universitaria","Cisnes",48,2013,796824.478634931
"16019","Mujer","Educación Universitaria","Cisnes",48,2015,477723.275077772
"16020","Mujer","Educación Universitaria","Cochrane",51,2012,862335.814910361
"16021","Mujer","Educación Universitaria","Codegua",52,2012,579357.326142576
"16022","Mujer","Educación Universitaria","Codegua",52,2013,886457.525460106
"16023","Mujer","Educación Universitaria","Codegua",52,2014,505734.320690867
"16024","Mujer","Educación Universitaria","Codegua",52,2015,838983.218150488
"16025","Mujer","Educación Universitaria","Coelemu",53,2013,430582.919114326
"16026","Mujer","Educación Universitaria","Coelemu",53,2014,459742.27780936
"16027","Mujer","Educación Universitaria","Coelemu",53,2015,899186.215614816
"16028","Mujer","Educación Universitaria","Coihaique",NA,2012,724855.309932816
"16029","Mujer","Educación Universitaria","Coihueco",55,2012,373677.835051546
"16030","Mujer","Educación Universitaria","Coihueco",55,2015,745201.605628724
"16031","Mujer","Educación Universitaria","Colbún",57,2012,740000
"16032","Mujer","Educación Universitaria","Colbún",57,2013,209583.732489834
"16033","Mujer","Educación Universitaria","Colbún",57,2014,450903.434502071
"16034","Mujer","Educación Universitaria","Colbún",57,2015,301222.383194496
"16035","Mujer","Educación Universitaria","Colina",59,2012,1447660.5540003
"16036","Mujer","Educación Universitaria","Colina",59,2013,648014.652659185
"16037","Mujer","Educación Universitaria","Colina",59,2014,886020.031543937
"16038","Mujer","Educación Universitaria","Colina",59,2015,608886.858205851
"16039","Mujer","Educación Universitaria","Collipulli",60,2012,666681.844803492
"16040","Mujer","Educación Universitaria","Collipulli",60,2014,415000
"16041","Mujer","Educación Universitaria","Collipulli",60,2015,870890.017057292
"16042","Mujer","Educación Universitaria","Combarbalá",62,2012,579925.319447775
"16043","Mujer","Educación Universitaria","Combarbalá",62,2013,512411.517514427
"16044","Mujer","Educación Universitaria","Combarbalá",62,2014,368591.935426447
"16045","Mujer","Educación Universitaria","Combarbalá",62,2015,556327.924850555
"16046","Mujer","Educación Universitaria","Concepción",64,2012,561198.643128041
"16047","Mujer","Educación Universitaria","Concepción",64,2013,527990.42978324
"16048","Mujer","Educación Universitaria","Concepción",64,2014,591601.87016155
"16049","Mujer","Educación Universitaria","Concepción",64,2015,673847.083663017
"16050","Mujer","Educación Universitaria","Conchalí",65,2012,387571.427144799
"16051","Mujer","Educación Universitaria","Conchalí",65,2013,721318.341386697
"16052","Mujer","Educación Universitaria","Conchalí",65,2014,632349.988724879
"16053","Mujer","Educación Universitaria","Conchalí",65,2015,1069885.83417374
"16054","Mujer","Educación Universitaria","Concón",63,2012,1132080.38237775
"16055","Mujer","Educación Universitaria","Concón",63,2013,791565.688945957
"16056","Mujer","Educación Universitaria","Concón",63,2014,1078050.55532561
"16057","Mujer","Educación Universitaria","Concón",63,2015,818956.650569713
"16058","Mujer","Educación Universitaria","Constitución",66,2012,347393.060537298
"16059","Mujer","Educación Universitaria","Constitución",66,2013,564526.763771504
"16060","Mujer","Educación Universitaria","Constitución",66,2014,299943.746484155
"16061","Mujer","Educación Universitaria","Constitución",66,2015,533045.752323118
"16062","Mujer","Educación Universitaria","Copiapó",68,2012,521153.02471233
"16063","Mujer","Educación Universitaria","Copiapó",68,2013,710458.849014751
"16064","Mujer","Educación Universitaria","Copiapó",68,2014,748874.644429577
"16065","Mujer","Educación Universitaria","Copiapó",68,2015,720236.064001585
"16066","Mujer","Educación Universitaria","Coquimbo",69,2012,543255.211650596
"16067","Mujer","Educación Universitaria","Coquimbo",69,2013,436109.628889285
"16068","Mujer","Educación Universitaria","Coquimbo",69,2014,557623.208540897
"16069","Mujer","Educación Universitaria","Coquimbo",69,2015,555362.153633749
"16070","Mujer","Educación Universitaria","Coronel",70,2012,416875.226187697
"16071","Mujer","Educación Universitaria","Coronel",70,2013,406560.174596887
"16072","Mujer","Educación Universitaria","Coronel",70,2014,500009.979634448
"16073","Mujer","Educación Universitaria","Coronel",70,2015,400862.157947295
"16074","Mujer","Educación Universitaria","Corral",71,2012,86814.9346516471
"16075","Mujer","Educación Universitaria","Corral",71,2013,428376.191332494
"16076","Mujer","Educación Universitaria","Corral",71,2014,1138460.7499765
"16077","Mujer","Educación Universitaria","Corral",71,2015,594646.501496237
"16078","Mujer","Educación Universitaria","Coyhaique",54,2013,633489.23894887
"16079","Mujer","Educación Universitaria","Coyhaique",54,2014,872210.594218886
"16080","Mujer","Educación Universitaria","Coyhaique",54,2015,874809.210811078
"16081","Mujer","Educación Universitaria","Curacautín",73,2012,422147.032223824
"16082","Mujer","Educación Universitaria","Curacautín",73,2013,385230.127242704
"16083","Mujer","Educación Universitaria","Curacautín",73,2014,301409.01072503
"16084","Mujer","Educación Universitaria","Curacautín",73,2015,514914.653202027
"16085","Mujer","Educación Universitaria","Curaco de Vélez",75,2012,466424.966875765
"16086","Mujer","Educación Universitaria","Curaco de Vélez",75,2013,567500
"16087","Mujer","Educación Universitaria","Curanilahue",76,2012,668266.810293483
"16088","Mujer","Educación Universitaria","Curanilahue",76,2013,564030.306589947
"16089","Mujer","Educación Universitaria","Curanilahue",76,2014,475959.859518002
"16090","Mujer","Educación Universitaria","Curanilahue",76,2015,399743.168728443
"16091","Mujer","Educación Universitaria","Curicó",79,2012,443466.015650011
"16092","Mujer","Educación Universitaria","Curicó",79,2013,459442.114465574
"16093","Mujer","Educación Universitaria","Curicó",79,2014,580567.940962955
"16094","Mujer","Educación Universitaria","Curicó",79,2015,612963.323472378
"16095","Mujer","Educación Universitaria","Dalcahue",80,2015,708000
"16096","Mujer","Educación Universitaria","Diego de Almagro",81,2012,372379.210186292
"16097","Mujer","Educación Universitaria","Diego de Almagro",81,2013,218693.233333333
"16098","Mujer","Educación Universitaria","Diego de Almagro",81,2014,373450.336525653
"16099","Mujer","Educación Universitaria","Diego de Almagro",81,2015,900000
"16100","Mujer","Educación Universitaria","El Bosque",83,2012,412986.698143287
"16101","Mujer","Educación Universitaria","El Bosque",83,2013,293609.363807075
"16102","Mujer","Educación Universitaria","El Bosque",83,2014,248241.968002708
"16103","Mujer","Educación Universitaria","El Bosque",83,2015,462619.188080121
"16104","Mujer","Educación Universitaria","El Monte",85,2012,275435.686939455
"16105","Mujer","Educación Universitaria","El Monte",85,2013,511662.48794705
"16106","Mujer","Educación Universitaria","El Monte",85,2015,422114.550815367
"16107","Mujer","Educación Universitaria","El Quisco",86,2012,502810.541835605
"16108","Mujer","Educación Universitaria","El Quisco",86,2013,640532.146407594
"16109","Mujer","Educación Universitaria","El Quisco",86,2014,808338.0708736
"16110","Mujer","Educación Universitaria","El Quisco",86,2015,758076.331039482
"16111","Mujer","Educación Universitaria","El Tabo",87,2012,900000
"16112","Mujer","Educación Universitaria","El Tabo",87,2013,270000
"16113","Mujer","Educación Universitaria","El Tabo",87,2014,500000
"16114","Mujer","Educación Universitaria","Empedrado",88,2012,1205412.37113402
"16115","Mujer","Educación Universitaria","Empedrado",88,2013,1195468.44092789
"16116","Mujer","Educación Universitaria","Empedrado",88,2015,500135.30579109
"16117","Mujer","Educación Universitaria","Estación Central",90,2012,671505.114612959
"16118","Mujer","Educación Universitaria","Estación Central",90,2013,567077.078965825
"16119","Mujer","Educación Universitaria","Estación Central",90,2014,619710.774309176
"16120","Mujer","Educación Universitaria","Estación Central",90,2015,617785.709394442
"16121","Mujer","Educación Universitaria","Florida",91,2012,197554.261887209
"16122","Mujer","Educación Universitaria","Florida",91,2013,300406.687754181
"16123","Mujer","Educación Universitaria","Florida",91,2014,616357.77904112
"16124","Mujer","Educación Universitaria","Florida",91,2015,692811.481347341
"16125","Mujer","Educación Universitaria","Freire",92,2012,421894.329896907
"16126","Mujer","Educación Universitaria","Freire",92,2013,383546.124797698
"16127","Mujer","Educación Universitaria","Freire",92,2014,159721.257244149
"16128","Mujer","Educación Universitaria","Freire",92,2015,413103.760974161
"16129","Mujer","Educación Universitaria","Frutillar",95,2012,301686.325101363
"16130","Mujer","Educación Universitaria","Frutillar",95,2013,400542.250338908
"16131","Mujer","Educación Universitaria","Frutillar",95,2014,251326.27137247
"16132","Mujer","Educación Universitaria","Frutillar",95,2015,400108.244632872
"16133","Mujer","Educación Universitaria","Gorbea",100,2012,325461.340206185
"16134","Mujer","Educación Universitaria","Gorbea",100,2013,40000
"16135","Mujer","Educación Universitaria","Gorbea",100,2014,135554.236501623
"16136","Mujer","Educación Universitaria","Gorbea",100,2015,210000
"16137","Mujer","Educación Universitaria","Graneros",101,2012,494879.928484278
"16138","Mujer","Educación Universitaria","Graneros",101,2013,372895.907453724
"16139","Mujer","Educación Universitaria","Graneros",101,2014,932118.374549872
"16140","Mujer","Educación Universitaria","Graneros",101,2015,568458.482768802
"16141","Mujer","Educación Universitaria","Hijuelas",103,2012,691237.793571665
"16142","Mujer","Educación Universitaria","Hijuelas",103,2013,472789.225761204
"16143","Mujer","Educación Universitaria","Hijuelas",103,2014,353890.029233812
"16144","Mujer","Educación Universitaria","Hijuelas",103,2015,365098.773227495
"16145","Mujer","Educación Universitaria","Hualañé",105,2015,740768.499874466
"16146","Mujer","Educación Universitaria","Hualpén",106,2012,362887.412746618
"16147","Mujer","Educación Universitaria","Hualpén",106,2013,504764.037198925
"16148","Mujer","Educación Universitaria","Hualpén",106,2014,518274.508634653
"16149","Mujer","Educación Universitaria","Hualpén",106,2015,749433.253818067
"16150","Mujer","Educación Universitaria","Hualqui",107,2012,301686.325101363
"16151","Mujer","Educación Universitaria","Hualqui",107,2013,376874.138234858
"16152","Mujer","Educación Universitaria","Hualqui",107,2014,527216.114278039
"16153","Mujer","Educación Universitaria","Hualqui",107,2015,527378.439559328
"16154","Mujer","Educación Universitaria","Huara",108,2014,303126.7765776
"16155","Mujer","Educación Universitaria","Huara",108,2015,491996.559217677
"16156","Mujer","Educación Universitaria","Huasco",109,2012,315307.244760136
"16157","Mujer","Educación Universitaria","Huasco",109,2013,510938.582555927
"16158","Mujer","Educación Universitaria","Huasco",109,2014,450182.890541451
"16159","Mujer","Educación Universitaria","Huasco",109,2015,517964.404710388
"16160","Mujer","Educación Universitaria","Huechuraba",110,2012,633491.882483285
"16161","Mujer","Educación Universitaria","Huechuraba",110,2013,395984.422026977
"16162","Mujer","Educación Universitaria","Huechuraba",110,2014,680018.16354313
"16163","Mujer","Educación Universitaria","Huechuraba",110,2015,995539.976457809
"16164","Mujer","Educación Universitaria","Illapel",111,2012,615677.502343962
"16165","Mujer","Educación Universitaria","Illapel",111,2013,611423.226733421
"16166","Mujer","Educación Universitaria","Illapel",111,2014,731143.401739393
"16167","Mujer","Educación Universitaria","Illapel",111,2015,622432.146136459
"16168","Mujer","Educación Universitaria","Independencia",112,2012,387711.941359738
"16169","Mujer","Educación Universitaria","Independencia",112,2013,802528.822320248
"16170","Mujer","Educación Universitaria","Independencia",112,2014,652435.446803631
"16171","Mujer","Educación Universitaria","Independencia",112,2015,727285.963392796
"16172","Mujer","Educación Universitaria","Iquique",113,2012,689037.362900012
"16173","Mujer","Educación Universitaria","Iquique",113,2013,713168.721026645
"16174","Mujer","Educación Universitaria","Iquique",113,2014,784082.442250684
"16175","Mujer","Educación Universitaria","Iquique",113,2015,887584.37316543
"16176","Mujer","Educación Universitaria","Isla de Maipo",114,2012,644588.180528271
"16177","Mujer","Educación Universitaria","Isla de Maipo",114,2013,1650000
"16178","Mujer","Educación Universitaria","Isla de Maipo",114,2014,641305.947461971
