"","sexo","rama","comuna","2011","2013","2015"
"5581","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Ninhue",139923,106667,135435
"5582","Mujer","Industrias Manufactureras","Ninhue",51350,150000,77500
"5583","Mujer","Construcción","Ninhue",76580,NA,NA
"5584","Mujer","Comercio","Ninhue",222517,310000,117200
"5585","Mujer","Enseñanza","Ninhue",213330,376667,269643
"5586","Mujer","Servicios Sociales y de Salud","Ninhue",311790,245000,380000
"5587","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Ñiquén",182241,106500,129286
"5588","Mujer","Electricidad, Gas y Agua","Ñiquén",202390,NA,4e+05
"5589","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Ñiquén",180510,NA,NA
"5590","Mujer","Enseñanza","Ñiquén",101742,158000,176750
"5591","Mujer","Servicios Sociales y de Salud","Ñiquén",382900,410556,NA
"5592","Mujer","Servicios Comunitarios, Sociales y Personales","Ñiquén",123240,NA,60000
"5593","Mujer","Servicio Doméstico","Ñiquén",109400,61333,125000
"5594","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Nogales",231915,193571,241111
"5595","Mujer","Explotación de Minas y Canteras","Nogales",164100,NA,241000
"5596","Mujer","Comercio","Nogales",294626,155556,176753
"5597","Mujer","Transporte, Almacenamiento y Comunicaciones","Nogales",208821,1e+05,480000
"5598","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Nogales",287860,NA,170885
"5599","Mujer","Administración Pública y Defensa","Nogales",209501,380000,255000
"5600","Mujer","Enseñanza","Nogales",347345,NA,413333
"5601","Mujer","Servicios Sociales y de Salud","Nogales",147690,1400000,302333
"5602","Mujer","Servicio Doméstico","Nogales",135203,94000,118000
"5603","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Nueva Imperial",357670,77000,140496
"5604","Mujer","Industrias Manufactureras","Nueva Imperial",207860,76000,173263
"5605","Mujer","Electricidad, Gas y Agua","Nueva Imperial",218800,NA,NA
"5606","Mujer","Construcción","Nueva Imperial",492300,NA,NA
"5607","Mujer","Comercio","Nueva Imperial",213732,107500,368308
"5608","Mujer","Hoteles y Restaurantes","Nueva Imperial",202390,164000,142500
"5609","Mujer","Intermediación Financiera","Nueva Imperial",218800,NA,NA
"5610","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Nueva Imperial",1422200,156667,3e+05
"5611","Mujer","Administración Pública y Defensa","Nueva Imperial",76580,145000,326667
"5612","Mujer","Enseñanza","Nueva Imperial",307583,523182,361059
"5613","Mujer","Servicios Sociales y de Salud","Nueva Imperial",620298,308000,327934
"5614","Mujer","Servicios Comunitarios, Sociales y Personales","Nueva Imperial",147130,2e+05,NA
"5615","Mujer","Servicio Doméstico","Nueva Imperial",134742,102143,155357
"5616","Mujer","Pesca","Ñuñoa",492300,NA,NA
"5617","Mujer","Explotación de Minas y Canteras","Ñuñoa",815662,1500000,2480000
"5618","Mujer","Industrias Manufactureras","Ñuñoa",1487477,500249,615756
"5619","Mujer","Electricidad, Gas y Agua","Ñuñoa",1641000,1e+06,1450000
"5620","Mujer","Construcción","Ñuñoa",886140,950000,664727
"5621","Mujer","Comercio","Ñuñoa",678282,450000,445364
"5622","Mujer","Hoteles y Restaurantes","Ñuñoa",447656,276806,318152
"5623","Mujer","Transporte, Almacenamiento y Comunicaciones","Ñuñoa",683944,779172,835881
"5624","Mujer","Intermediación Financiera","Ñuñoa",1025344,1358656,997360
"5625","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Ñuñoa",905752,704341,860596
"5626","Mujer","Administración Pública y Defensa","Ñuñoa",792547,1181814,1213690
"5627","Mujer","Enseñanza","Ñuñoa",643426,759893,695806
"5628","Mujer","Servicios Sociales y de Salud","Ñuñoa",929377,1012411,1015832
"5629","Mujer","Servicios Comunitarios, Sociales y Personales","Ñuñoa",609042,635091,647893
"5630","Mujer","Servicio Doméstico","Ñuñoa",321276,211888,266446
"5631","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Olivar",187196,198250,326455
"5632","Mujer","Industrias Manufactureras","Olivar",157847,265500,691667
"5633","Mujer","Comercio","Olivar",324915,136000,260315
"5634","Mujer","Hoteles y Restaurantes","Olivar",698250,220000,NA
"5635","Mujer","Transporte, Almacenamiento y Comunicaciones","Olivar",196920,NA,266181
"5636","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Olivar",308508,190000,450000
"5637","Mujer","Administración Pública y Defensa","Olivar",426660,192000,358000
"5638","Mujer","Enseñanza","Olivar",224926,159000,681600
"5639","Mujer","Servicios Sociales y de Salud","Olivar",328200,220000,275000
"5640","Mujer","Servicio Doméstico","Olivar",148602,150562,197941
"5641","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Olmué",196920,156863,240000
"5642","Mujer","Industrias Manufactureras","Olmué",308100,142040,NA
"5643","Mujer","Comercio","Olmué",150313,125750,312567
"5644","Mujer","Hoteles y Restaurantes","Olmué",317260,197500,154277
"5645","Mujer","Transporte, Almacenamiento y Comunicaciones","Olmué",410800,403908,3e+05
"5646","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Olmué",1649061,353333,272500
"5647","Mujer","Enseñanza","Olmué",602960,352478,268508
"5648","Mujer","Servicios Sociales y de Salud","Olmué",273500,450000,423333
"5649","Mujer","Servicios Comunitarios, Sociales y Personales","Olmué",246480,3e+05,NA
"5650","Mujer","Servicio Doméstico","Olmué",121483,158750,193636
"5651","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Osorno",170990,308667,207300
"5652","Mujer","Pesca","Osorno",4929600,3e+05,270000
"5653","Mujer","Industrias Manufactureras","Osorno",292320,276888,271952
"5654","Mujer","Electricidad, Gas y Agua","Osorno",382900,513333,2e+05
"5655","Mujer","Construcción","Osorno",198014,430399,275000
"5656","Mujer","Comercio","Osorno",190715,191564,192298
"5657","Mujer","Hoteles y Restaurantes","Osorno",448113,312683,188177
"5658","Mujer","Transporte, Almacenamiento y Comunicaciones","Osorno",287134,192800,265583
"5659","Mujer","Intermediación Financiera","Osorno",788048,720000,433018
"5660","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Osorno",518473,340059,289500
"5661","Mujer","Administración Pública y Defensa","Osorno",411636,497429,699694
"5662","Mujer","Enseñanza","Osorno",444598,474952,471344
"5663","Mujer","Servicios Sociales y de Salud","Osorno",425258,494198,567864
"5664","Mujer","Servicios Comunitarios, Sociales y Personales","Osorno",356759,325533,192364
"5665","Mujer","Servicio Doméstico","Osorno",114822,158784,141250
"5666","Mujer","Organizaciones y órganos Extraterritoriales","Osorno",300850,NA,NA
"5667","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Ovalle",207410,214762,195032
"5668","Mujer","Explotación de Minas y Canteras","Ovalle",344610,259250,375143
"5669","Mujer","Industrias Manufactureras","Ovalle",204720,240523,192500
"5670","Mujer","Construcción","Ovalle",492300,225000,NA
"5671","Mujer","Comercio","Ovalle",217521,220568,207963
"5672","Mujer","Hoteles y Restaurantes","Ovalle",201260,259297,240978
"5673","Mujer","Transporte, Almacenamiento y Comunicaciones","Ovalle",196920,200100,380200
"5674","Mujer","Intermediación Financiera","Ovalle",1223920,360000,675892
"5675","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Ovalle",235210,196136,319562
"5676","Mujer","Administración Pública y Defensa","Ovalle",198014,193500,408252
"5677","Mujer","Enseñanza","Ovalle",362000,375194,427803
"5678","Mujer","Servicios Sociales y de Salud","Ovalle",367219,300760,384373
"5679","Mujer","Servicios Comunitarios, Sociales y Personales","Ovalle",180329,220000,190244
"5680","Mujer","Servicio Doméstico","Ovalle",136856,128214,151880
"5681","Mujer","Industrias Manufactureras","Padre Hurtado",212236,225000,194875
"5682","Mujer","Comercio","Padre Hurtado",197290,191000,248625
"5683","Mujer","Hoteles y Restaurantes","Padre Hurtado",928265,211667,254333
"5684","Mujer","Transporte, Almacenamiento y Comunicaciones","Padre Hurtado",273500,250000,248000
"5685","Mujer","Intermediación Financiera","Padre Hurtado",382900,NA,NA
"5686","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Padre Hurtado",547000,270000,190000
"5687","Mujer","Administración Pública y Defensa","Padre Hurtado",284440,4e+05,425000
"5688","Mujer","Enseñanza","Padre Hurtado",305764,270000,322833
"5689","Mujer","Servicios Sociales y de Salud","Padre Hurtado",305955,225000,356728
"5690","Mujer","Servicios Comunitarios, Sociales y Personales","Padre Hurtado",243690,NA,280000
"5691","Mujer","Servicio Doméstico","Padre Hurtado",167929,135000,119286
"5692","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Padre Las Casas",98118,90000,174462
"5693","Mujer","Industrias Manufactureras","Padre Las Casas",196093,153249,211455
"5694","Mujer","Construcción","Padre Las Casas",182333,367500,NA
"5695","Mujer","Comercio","Padre Las Casas",157828,222732,201267
"5696","Mujer","Hoteles y Restaurantes","Padre Las Casas",193078,230909,206081
"5697","Mujer","Transporte, Almacenamiento y Comunicaciones","Padre Las Casas",454787,280000,224167
"5698","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Padre Las Casas",175129,211750,261583
"5699","Mujer","Administración Pública y Defensa","Padre Las Casas",672810,462000,470833
"5700","Mujer","Enseñanza","Padre Las Casas",231502,317621,339833
"5701","Mujer","Servicios Sociales y de Salud","Padre Las Casas",249432,291083,338733
"5702","Mujer","Servicios Comunitarios, Sociales y Personales","Padre Las Casas",213830,200571,215000
"5703","Mujer","Servicio Doméstico","Padre Las Casas",114301,136815,194200
"5704","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Paiguano",168989,3e+05,280000
"5705","Mujer","Comercio","Paiguano",98460,146000,69667
"5706","Mujer","Administración Pública y Defensa","Paiguano",109400,210000,380000
"5707","Mujer","Enseñanza","Paiguano",346433,220000,350000
"5708","Mujer","Servicios Sociales y de Salud","Paiguano",182698,6e+05,286000
"5709","Mujer","Servicio Doméstico","Paiguano",164100,165000,203333
"5710","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Paillaco",179445,165833,133000
"5711","Mujer","Industrias Manufactureras","Paillaco",3182195,253333,109167
"5712","Mujer","Electricidad, Gas y Agua","Paillaco",202390,NA,6e+05
"5713","Mujer","Comercio","Paillaco",193231,146857,193914
"5714","Mujer","Hoteles y Restaurantes","Paillaco",220852,206000,191500
"5715","Mujer","Transporte, Almacenamiento y Comunicaciones","Paillaco",177228,190000,266667
"5716","Mujer","Intermediación Financiera","Paillaco",202390,NA,258000
"5717","Mujer","Administración Pública y Defensa","Paillaco",255449,NA,303091
"5718","Mujer","Enseñanza","Paillaco",269422,349151,261462
"5719","Mujer","Servicios Sociales y de Salud","Paillaco",248064,295500,330000
"5720","Mujer","Servicios Comunitarios, Sociales y Personales","Paillaco",355625,60000,150000
"5721","Mujer","Servicio Doméstico","Paillaco",96980,110000,112050
"5722","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Paine",182514,253110,237769
"5723","Mujer","Industrias Manufactureras","Paine",359165,229727,513892
"5724","Mujer","Comercio","Paine",279308,234719,214589
"5725","Mujer","Hoteles y Restaurantes","Paine",284440,179854,245500
"5726","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Paine",278970,181667,263218
"5727","Mujer","Administración Pública y Defensa","Paine",196920,9e+05,6e+05
"5728","Mujer","Enseñanza","Paine",364302,542667,315889
"5729","Mujer","Servicios Sociales y de Salud","Paine",303281,2e+05,420000
"5730","Mujer","Servicios Comunitarios, Sociales y Personales","Paine",12324,330000,250000
"5731","Mujer","Servicio Doméstico","Paine",193670,190545,238705
"5732","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Palmilla",189194,205714,242222
"5733","Mujer","Industrias Manufactureras","Palmilla",119000,202500,50000
"5734","Mujer","Comercio","Palmilla",258450,202500,272127
"5735","Mujer","Transporte, Almacenamiento y Comunicaciones","Palmilla",125810,210000,2e+05
"5736","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Palmilla",1071274,NA,80000
"5737","Mujer","Administración Pública y Defensa","Palmilla",218800,232500,337500
"5738","Mujer","Enseñanza","Palmilla",271312,287333,419000
"5739","Mujer","Servicios Sociales y de Salud","Palmilla",229740,320833,4e+05
"5740","Mujer","Servicios Comunitarios, Sociales y Personales","Palmilla",131827,175000,140000
"5741","Mujer","Servicio Doméstico","Palmilla",54700,140000,162500
"5742","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Panguipulli",140876,195227,151196
"5743","Mujer","Pesca","Panguipulli",210595,225000,280000
"5744","Mujer","Industrias Manufactureras","Panguipulli",241273,200556,193750
"5745","Mujer","Electricidad, Gas y Agua","Panguipulli",196920,NA,NA
"5746","Mujer","Comercio","Panguipulli",287950,187207,216133
"5747","Mujer","Hoteles y Restaurantes","Panguipulli",218218,175000,229688
"5748","Mujer","Transporte, Almacenamiento y Comunicaciones","Panguipulli",394569,156667,261723
"5749","Mujer","Intermediación Financiera","Panguipulli",76580,225000,250000
"5750","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Panguipulli",470560,423333,NA
"5751","Mujer","Administración Pública y Defensa","Panguipulli",161547,317222,454222
"5752","Mujer","Enseñanza","Panguipulli",390512,317923,329370
"5753","Mujer","Servicios Sociales y de Salud","Panguipulli",620914,458333,556000
"5754","Mujer","Servicios Comunitarios, Sociales y Personales","Panguipulli",243962,3e+05,157500
"5755","Mujer","Servicio Doméstico","Panguipulli",148427,143461,188000
"5756","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Panquehue",204943,231300,268169
"5757","Mujer","Industrias Manufactureras","Panquehue",204578,211521,220000
"5758","Mujer","Construcción","Panquehue",196920,NA,NA
"5759","Mujer","Comercio","Panquehue",168722,240000,194442
"5760","Mujer","Hoteles y Restaurantes","Panquehue",196920,NA,2e+05
"5761","Mujer","Administración Pública y Defensa","Panquehue",328200,480000,5e+05
"5762","Mujer","Enseñanza","Panquehue",750033,383800,240500
"5763","Mujer","Servicios Sociales y de Salud","Panquehue",245056,NA,520849
"5764","Mujer","Servicio Doméstico","Panquehue",138368,171667,189474
"5765","Mujer","Industrias Manufactureras","Papudo",308100,90000,NA
"5766","Mujer","Comercio","Papudo",371779,203333,265000
"5767","Mujer","Transporte, Almacenamiento y Comunicaciones","Papudo",88100,NA,NA
"5768","Mujer","Administración Pública y Defensa","Papudo",164100,NA,383333
"5769","Mujer","Enseñanza","Papudo",191998,372000,490501
"5770","Mujer","Servicios Comunitarios, Sociales y Personales","Papudo",131280,210000,NA
"5771","Mujer","Servicio Doméstico","Papudo",209867,201778,192750
"5772","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Paredones",148502,268000,242667
"5773","Mujer","Industrias Manufactureras","Paredones",102700,180000,NA
"5774","Mujer","Comercio","Paredones",219922,177500,186667
"5775","Mujer","Hoteles y Restaurantes","Paredones",1232400,1e+05,5e+05
"5776","Mujer","Administración Pública y Defensa","Paredones",334035,301667,270000
"5777","Mujer","Enseñanza","Paredones",250526,5e+05,392000
"5778","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Parral",110828,148548,152717
"5779","Mujer","Industrias Manufactureras","Parral",166927,192500,184636
"5780","Mujer","Construcción","Parral",251620,NA,243041
"5781","Mujer","Comercio","Parral",203122,202478,175837
"5782","Mujer","Hoteles y Restaurantes","Parral",357685,167000,216767
"5783","Mujer","Transporte, Almacenamiento y Comunicaciones","Parral",185980,NA,2e+05
"5784","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Parral",273500,NA,431000
"5785","Mujer","Administración Pública y Defensa","Parral",437600,NA,702226
"5786","Mujer","Enseñanza","Parral",292098,421400,418487
"5787","Mujer","Servicios Sociales y de Salud","Parral",358582,457500,338000
"5788","Mujer","Servicio Doméstico","Parral",100283,119500,153312
"5789","Mujer","Industrias Manufactureras","Pedro Aguirre Cerda",217160,126850,313821
"5790","Mujer","Electricidad, Gas y Agua","Pedro Aguirre Cerda",273500,NA,NA
"5791","Mujer","Construcción","Pedro Aguirre Cerda",202390,NA,8e+05
"5792","Mujer","Comercio","Pedro Aguirre Cerda",268810,302933,229838
"5793","Mujer","Hoteles y Restaurantes","Pedro Aguirre Cerda",163088,155000,247299
"5794","Mujer","Transporte, Almacenamiento y Comunicaciones","Pedro Aguirre Cerda",318086,240000,346571
"5795","Mujer","Intermediación Financiera","Pedro Aguirre Cerda",153160,605000,463102
"5796","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Pedro Aguirre Cerda",202703,287000,289594
"5797","Mujer","Administración Pública y Defensa","Pedro Aguirre Cerda",212455,259333,498750
"5798","Mujer","Enseñanza","Pedro Aguirre Cerda",262361,333699,358149
"5799","Mujer","Servicios Sociales y de Salud","Pedro Aguirre Cerda",246494,264139,431298
"5800","Mujer","Servicios Comunitarios, Sociales y Personales","Pedro Aguirre Cerda",175150,158801,176429
"5801","Mujer","Servicio Doméstico","Pedro Aguirre Cerda",153367,160357,192399
"5802","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Pelarco",171583,143400,179167
"5803","Mujer","Industrias Manufactureras","Pelarco",115964,NA,237500
"5804","Mujer","Construcción","Pelarco",382900,NA,NA
"5805","Mujer","Comercio","Pelarco",177464,167143,233143
"5806","Mujer","Hoteles y Restaurantes","Pelarco",242503,170000,260333
"5807","Mujer","Transporte, Almacenamiento y Comunicaciones","Pelarco",410800,NA,NA
"5808","Mujer","Administración Pública y Defensa","Pelarco",301124,NA,514654
"5809","Mujer","Enseñanza","Pelarco",209774,350000,403333
"5810","Mujer","Servicios Comunitarios, Sociales y Personales","Pelarco",196920,165000,245000
"5811","Mujer","Servicio Doméstico","Pelarco",164100,246500,113333
"5812","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Pelluhue",85797,123333,1e+05
"5813","Mujer","Pesca","Pelluhue",236210,145000,NA
"5814","Mujer","Industrias Manufactureras","Pelluhue",185682,94000,585000
"5815","Mujer","Comercio","Pelluhue",191670,131250,177000
"5816","Mujer","Hoteles y Restaurantes","Pelluhue",163280,1e+05,5e+05
"5817","Mujer","Administración Pública y Defensa","Pelluhue",239192,NA,552000
"5818","Mujer","Servicios Sociales y de Salud","Pelluhue",984600,NA,363333
"5819","Mujer","Servicios Comunitarios, Sociales y Personales","Pelluhue",308100,280000,150000
"5820","Mujer","Servicio Doméstico","Pelluhue",188715,NA,NA
"5821","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Pemuco",152755,147000,254086
"5822","Mujer","Comercio","Pemuco",66329,134583,221750
"5823","Mujer","Hoteles y Restaurantes","Pemuco",202390,NA,240000
"5824","Mujer","Administración Pública y Defensa","Pemuco",271859,3e+05,189333
"5825","Mujer","Enseñanza","Pemuco",357738,349300,439495
"5826","Mujer","Servicios Sociales y de Salud","Pemuco",427754,471499,427882
"5827","Mujer","Servicio Doméstico","Pemuco",82962,118000,79333
"5828","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Peñaflor",201775,2e+05,330000
"5829","Mujer","Industrias Manufactureras","Peñaflor",488987,382690,251111
"5830","Mujer","Comercio","Peñaflor",320157,190000,196949
"5831","Mujer","Hoteles y Restaurantes","Peñaflor",196920,222833,278333
"5832","Mujer","Transporte, Almacenamiento y Comunicaciones","Peñaflor",202390,205000,350000
"5833","Mujer","Intermediación Financiera","Peñaflor",423013,757500,NA
"5834","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Peñaflor",656400,396667,620000
"5835","Mujer","Administración Pública y Defensa","Peñaflor",240680,503333,544167
"5836","Mujer","Enseñanza","Peñaflor",462397,337750,374995
"5837","Mujer","Servicios Sociales y de Salud","Peñaflor",859692,522500,382085
"5838","Mujer","Servicios Comunitarios, Sociales y Personales","Peñaflor",308100,346672,350000
"5839","Mujer","Servicio Doméstico","Peñaflor",504936,191923,205714
"5840","Mujer","Industrias Manufactureras","Peñalolén",477546,205604,332353
"5841","Mujer","Comercio","Peñalolén",260210,180004,290119
"5842","Mujer","Hoteles y Restaurantes","Peñalolén",331594,251693,229409
"5843","Mujer","Transporte, Almacenamiento y Comunicaciones","Peñalolén",279682,291667,405676
"5844","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Peñalolén",628858,254151,877065
"5845","Mujer","Administración Pública y Defensa","Peñalolén",1303398,409667,764191
"5846","Mujer","Enseñanza","Peñalolén",533998,383117,451021
"5847","Mujer","Servicios Sociales y de Salud","Peñalolén",446612,488556,664067
"5848","Mujer","Servicios Comunitarios, Sociales y Personales","Peñalolén",383915,175000,283211
"5849","Mujer","Servicio Doméstico","Peñalolén",182363,177600,216368
"5850","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Pencahue",144252,191364,240409
"5851","Mujer","Industrias Manufactureras","Pencahue",196920,210000,222750
"5852","Mujer","Comercio","Pencahue",173946,103333,252000
"5853","Mujer","Hoteles y Restaurantes","Pencahue",410800,180000,NA
"5854","Mujer","Transporte, Almacenamiento y Comunicaciones","Pencahue",410800,NA,NA
"5855","Mujer","Enseñanza","Pencahue",213330,260000,355000
"5856","Mujer","Servicios Comunitarios, Sociales y Personales","Pencahue",196920,60000,90000
"5857","Mujer","Servicio Doméstico","Pencahue",242048,75000,150000
"5858","Mujer","Industrias Manufactureras","Penco",218787,220970,1e+05
"5859","Mujer","Comercio","Penco",138848,150577,233731
"5860","Mujer","Hoteles y Restaurantes","Penco",263654,159181,305222
"5861","Mujer","Transporte, Almacenamiento y Comunicaciones","Penco",144955,96667,272500
"5862","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Penco",273500,NA,5e+05
"5863","Mujer","Administración Pública y Defensa","Penco",287722,344700,452448
"5864","Mujer","Enseñanza","Penco",337711,282333,266062
"5865","Mujer","Servicios Sociales y de Salud","Penco",277329,285075,445577
"5866","Mujer","Servicios Comunitarios, Sociales y Personales","Penco",495640,212500,130000
"5867","Mujer","Servicio Doméstico","Penco",115247,153353,128636
"5868","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Peralillo",182747,124804,271600
"5869","Mujer","Industrias Manufactureras","Peralillo",98460,204250,2e+05
"5870","Mujer","Comercio","Peralillo",328640,297333,276000
"5871","Mujer","Hoteles y Restaurantes","Peralillo",196920,170000,NA
"5872","Mujer","Intermediación Financiera","Peralillo",185980,NA,NA
"5873","Mujer","Enseñanza","Peralillo",273500,358750,260000
"5874","Mujer","Servicios Sociales y de Salud","Peralillo",412438,250000,6e+05
"5875","Mujer","Servicios Comunitarios, Sociales y Personales","Peralillo",308100,1e+05,161500
"5876","Mujer","Servicio Doméstico","Peralillo",71110,152000,160000
"5877","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Perquenco",273239,133750,215000
"5878","Mujer","Industrias Manufactureras","Perquenco",196920,160000,150000
"5879","Mujer","Comercio","Perquenco",266826,172500,140000
"5880","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Perquenco",205400,NA,165000
"5881","Mujer","Administración Pública y Defensa","Perquenco",525120,3e+05,230000
"5882","Mujer","Enseñanza","Perquenco",82050,298333,528000
"5883","Mujer","Servicios Comunitarios, Sociales y Personales","Perquenco",79523,1e+05,150000
"5884","Mujer","Servicio Doméstico","Perquenco",115417,157111,184429
"5885","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Petorca",156176,153775,285700
"5886","Mujer","Explotación de Minas y Canteras","Petorca",382900,NA,240000
"5887","Mujer","Comercio","Petorca",182740,1e+05,189768
"5888","Mujer","Transporte, Almacenamiento y Comunicaciones","Petorca",61620,140000,NA
"5889","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Petorca",285344,NA,NA
"5890","Mujer","Administración Pública y Defensa","Petorca",312884,352500,191250
"5891","Mujer","Enseñanza","Petorca",283444,237375,261848
"5892","Mujer","Servicios Sociales y de Salud","Petorca",249342,140000,253143
"5893","Mujer","Servicios Comunitarios, Sociales y Personales","Petorca",140990,110000,256284
"5894","Mujer","Servicio Doméstico","Petorca",138573,128500,173333
"5895","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Peumo",166046,294000,243600
"5896","Mujer","Industrias Manufactureras","Peumo",277531,223750,255550
"5897","Mujer","Electricidad, Gas y Agua","Peumo",262560,NA,NA
"5898","Mujer","Construcción","Peumo",765800,NA,250000
"5899","Mujer","Comercio","Peumo",176111,143333,186060
"5900","Mujer","Hoteles y Restaurantes","Peumo",304954,136667,150000
"5901","Mujer","Transporte, Almacenamiento y Comunicaciones","Peumo",380766,150000,283333
"5902","Mujer","Intermediación Financiera","Peumo",382900,NA,439930
"5903","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Peumo",432130,225000,8e+05
"5904","Mujer","Administración Pública y Defensa","Peumo",317260,1e+06,453366
"5905","Mujer","Enseñanza","Peumo",371179,183333,362490
"5906","Mujer","Servicios Sociales y de Salud","Peumo",255245,415000,361597
"5907","Mujer","Servicio Doméstico","Peumo",126667,140000,147407
"5908","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Pica",154200,135000,200086
"5909","Mujer","Explotación de Minas y Canteras","Pica",308100,610000,760000
"5910","Mujer","Industrias Manufactureras","Pica",308100,5e+05,2e+05
"5911","Mujer","Comercio","Pica",308100,187800,176364
"5912","Mujer","Hoteles y Restaurantes","Pica",499550,166667,305000
"5913","Mujer","Administración Pública y Defensa","Pica",369225,335000,270000
"5914","Mujer","Enseñanza","Pica",411344,386345,423462
"5915","Mujer","Servicios Sociales y de Salud","Pica",317260,220000,452500
"5916","Mujer","Servicios Comunitarios, Sociales y Personales","Pica",308100,295000,389400
"5917","Mujer","Servicio Doméstico","Pica",131116,160000,205000
"5918","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Pichidegua",241306,198667,232143
"5919","Mujer","Industrias Manufactureras","Pichidegua",200202,140000,259667
"5920","Mujer","Comercio","Pichidegua",162028,145000,305333
"5921","Mujer","Transporte, Almacenamiento y Comunicaciones","Pichidegua",273500,150000,320000
"5922","Mujer","Administración Pública y Defensa","Pichidegua",547000,NA,650000
"5923","Mujer","Enseñanza","Pichidegua",234845,207501,342600
"5924","Mujer","Servicio Doméstico","Pichidegua",206037,NA,179000
"5925","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Pichilemu",59076,116500,229286
"5926","Mujer","Explotación de Minas y Canteras","Pichilemu",308100,NA,250000
"5927","Mujer","Industrias Manufactureras","Pichilemu",148915,235000,250000
"5928","Mujer","Comercio","Pichilemu",203320,165000,236014
"5929","Mujer","Hoteles y Restaurantes","Pichilemu",233365,182600,239000
"5930","Mujer","Enseñanza","Pichilemu",212510,442667,310667
"5931","Mujer","Servicio Doméstico","Pichilemu",141126,95000,148339
"5932","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Pinto",103711,51250,107800
"5933","Mujer","Comercio","Pinto",257513,129700,160000
"5934","Mujer","Hoteles y Restaurantes","Pinto",167747,194091,NA
"5935","Mujer","Administración Pública y Defensa","Pinto",132374,550000,480000
"5936","Mujer","Enseñanza","Pinto",499229,244400,332000
"5937","Mujer","Servicio Doméstico","Pinto",103930,110625,141000
"5938","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Pirque",291004,213500,230000
"5939","Mujer","Industrias Manufactureras","Pirque",209679,235000,382857
"5940","Mujer","Construcción","Pirque",319414,NA,1500000
"5941","Mujer","Comercio","Pirque",268610,206889,868000
"5942","Mujer","Hoteles y Restaurantes","Pirque",196920,150000,357401
"5943","Mujer","Intermediación Financiera","Pirque",306320,483125,465000
"5944","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Pirque",136750,626667,1119333
"5945","Mujer","Administración Pública y Defensa","Pirque",258913,250000,1182500
"5946","Mujer","Enseñanza","Pirque",259412,319833,585417
"5947","Mujer","Servicios Sociales y de Salud","Pirque",433381,736174,721833
