"","sexo","rama","comuna","2011","2013","2015"
"6211","Mujer","Administración Pública y Defensa","Quemchi",415720,5e+05,6e+05
"6212","Mujer","Enseñanza","Quemchi",448540,550000,3e+05
"6213","Mujer","Servicios Sociales y de Salud","Quemchi",382900,NA,317106
"6214","Mujer","Servicios Comunitarios, Sociales y Personales","Quemchi",393840,3e+05,NA
"6215","Mujer","Servicio Doméstico","Quemchi",98460,50000,150000
"6216","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Quilaco",109400,190000,240000
"6217","Mujer","Industrias Manufactureras","Quilaco",328200,NA,50000
"6218","Mujer","Comercio","Quilaco",164210,615000,240000
"6219","Mujer","Hoteles y Restaurantes","Quilaco",109400,250000,254031
"6220","Mujer","Administración Pública y Defensa","Quilaco",153160,180000,1900000
"6221","Mujer","Enseñanza","Quilaco",257090,2e+05,220000
"6222","Mujer","Servicios Sociales y de Salud","Quilaco",317260,3e+05,241000
"6223","Mujer","Servicio Doméstico","Quilaco",273500,180000,NA
"6224","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Quilicura",492960,NA,548000
"6225","Mujer","Industrias Manufactureras","Quilicura",212100,213000,280000
"6226","Mujer","Comercio","Quilicura",196920,210000,270717
"6227","Mujer","Hoteles y Restaurantes","Quilicura",306320,210000,250000
"6228","Mujer","Transporte, Almacenamiento y Comunicaciones","Quilicura",300850,285000,415000
"6229","Mujer","Intermediación Financiera","Quilicura",218800,8e+05,311000
"6230","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Quilicura",284440,230000,350000
"6231","Mujer","Administración Pública y Defensa","Quilicura",273500,458500,4e+05
"6232","Mujer","Enseñanza","Quilicura",240680,3e+05,350000
"6233","Mujer","Servicios Sociales y de Salud","Quilicura",289910,320000,4e+05
"6234","Mujer","Servicios Comunitarios, Sociales y Personales","Quilicura",199108,283362,240000
"6235","Mujer","Servicio Doméstico","Quilicura",164100,205000,2e+05
"6236","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Quilleco",153160,130000,225000
"6237","Mujer","Comercio","Quilleco",198014,50000,50000
"6238","Mujer","Hoteles y Restaurantes","Quilleco",168476,2e+05,240000
"6239","Mujer","Enseñanza","Quilleco",164100,3e+05,250000
"6240","Mujer","Servicio Doméstico","Quilleco",109400,120000,200099
"6241","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Quillón",143780,50000,110000
"6242","Mujer","Comercio","Quillón",121790,2e+05,221000
"6243","Mujer","Hoteles y Restaurantes","Quillón",201843,187000,250000
"6244","Mujer","Transporte, Almacenamiento y Comunicaciones","Quillón",27350,210000,250000
"6245","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Quillón",765800,48000,250000
"6246","Mujer","Administración Pública y Defensa","Quillón",292645,185000,4e+05
"6247","Mujer","Enseñanza","Quillón",273500,305000,3e+05
"6248","Mujer","Servicios Sociales y de Salud","Quillón",207860,450000,347509
"6249","Mujer","Servicios Comunitarios, Sociales y Personales","Quillón",196920,180000,NA
"6250","Mujer","Servicio Doméstico","Quillón",86905,80000,2e+05
"6251","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Quillota",196920,189500,241000
"6252","Mujer","Industrias Manufactureras","Quillota",202390,2e+05,190000
"6253","Mujer","Construcción","Quillota",207860,8e+05,325000
"6254","Mujer","Comercio","Quillota",199655,210000,2e+05
"6255","Mujer","Hoteles y Restaurantes","Quillota",164100,195000,205891
"6256","Mujer","Transporte, Almacenamiento y Comunicaciones","Quillota",218800,5e+05,250000
"6257","Mujer","Intermediación Financiera","Quillota",305980,NA,1e+05
"6258","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Quillota",328200,205000,250000
"6259","Mujer","Administración Pública y Defensa","Quillota",350080,280000,247500
"6260","Mujer","Enseñanza","Quillota",333670,275000,625000
"6261","Mujer","Servicios Sociales y de Salud","Quillota",215181,3e+05,375732
"6262","Mujer","Servicios Comunitarios, Sociales y Personales","Quillota",164100,196471,263231
"6263","Mujer","Servicio Doméstico","Quillota",196920,192000,1e+05
"6264","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Quilpué",175040,215000,275000
"6265","Mujer","Industrias Manufactureras","Quilpué",342150,215000,245500
"6266","Mujer","Construcción","Quilpué",929900,450000,5e+05
"6267","Mujer","Comercio","Quilpué",196920,210000,280000
"6268","Mujer","Hoteles y Restaurantes","Quilpué",198014,210000,241000
"6269","Mujer","Transporte, Almacenamiento y Comunicaciones","Quilpué",355550,3e+05,340000
"6270","Mujer","Intermediación Financiera","Quilpué",437600,4e+05,458000
"6271","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Quilpué",213330,240000,3e+05
"6272","Mujer","Administración Pública y Defensa","Quilpué",519650,425000,6e+05
"6273","Mujer","Enseñanza","Quilpué",415720,280000,350000
"6274","Mujer","Servicios Sociales y de Salud","Quilpué",284440,257000,375000
"6275","Mujer","Servicios Comunitarios, Sociales y Personales","Quilpué",167382,250000,2e+05
"6276","Mujer","Servicio Doméstico","Quilpué",131280,110000,160000
"6277","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Quinchao",308100,35000,57500
"6278","Mujer","Pesca","Quinchao",202390,NA,120000
"6279","Mujer","Industrias Manufactureras","Quinchao",145980,130000,245000
"6280","Mujer","Electricidad, Gas y Agua","Quinchao",27350,NA,NA
"6281","Mujer","Comercio","Quinchao",188168,287000,2e+05
"6282","Mujer","Hoteles y Restaurantes","Quinchao",177775,210000,2e+05
"6283","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Quinchao",196920,NA,557500
"6284","Mujer","Administración Pública y Defensa","Quinchao",875200,269437,NA
"6285","Mujer","Enseñanza","Quinchao",475890,4e+05,5e+05
"6286","Mujer","Servicios Sociales y de Salud","Quinchao",683750,325000,1500000
"6287","Mujer","Servicios Comunitarios, Sociales y Personales","Quinchao",765800,NA,250000
"6288","Mujer","Servicio Doméstico","Quinchao",109400,NA,150000
"6289","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Quinta de Tilcoco",262560,210000,240000
"6290","Mujer","Industrias Manufactureras","Quinta de Tilcoco",198014,120000,280000
"6291","Mujer","Comercio","Quinta de Tilcoco",199108,280000,240000
"6292","Mujer","Transporte, Almacenamiento y Comunicaciones","Quinta de Tilcoco",147690,NA,NA
"6293","Mujer","Intermediación Financiera","Quinta de Tilcoco",142220,NA,340000
"6294","Mujer","Enseñanza","Quinta de Tilcoco",199655,320000,250000
"6295","Mujer","Servicios Sociales y de Salud","Quinta de Tilcoco",341875,180000,350000
"6296","Mujer","Servicio Doméstico","Quinta de Tilcoco",199108,210000,155000
"6297","Mujer","Industrias Manufactureras","Quinta Normal",224270,210000,260000
"6298","Mujer","Electricidad, Gas y Agua","Quinta Normal",273500,182000,NA
"6299","Mujer","Construcción","Quinta Normal",199108,NA,3e+05
"6300","Mujer","Comercio","Quinta Normal",212100,2e+05,240500
"6301","Mujer","Hoteles y Restaurantes","Quinta Normal",236304,220000,265000
"6302","Mujer","Transporte, Almacenamiento y Comunicaciones","Quinta Normal",616200,308793,3e+05
"6303","Mujer","Intermediación Financiera","Quinta Normal",601700,410000,450138
"6304","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Quinta Normal",199108,3e+05,318505
"6305","Mujer","Administración Pública y Defensa","Quinta Normal",601700,250000,4e+05
"6306","Mujer","Enseñanza","Quinta Normal",382900,420000,475000
"6307","Mujer","Servicios Sociales y de Salud","Quinta Normal",205400,260000,358464
"6308","Mujer","Servicio Doméstico","Quinta Normal",196920,120000,250000
"6309","Mujer","Industrias Manufactureras","Quintero",41080,130000,240000
"6310","Mujer","Construcción","Quintero",131280,NA,NA
"6311","Mujer","Comercio","Quintero",218800,138000,140000
"6312","Mujer","Hoteles y Restaurantes","Quintero",204801,126008,240000
"6313","Mujer","Transporte, Almacenamiento y Comunicaciones","Quintero",224924,NA,7e+05
"6314","Mujer","Enseñanza","Quintero",371960,423717,4e+05
"6315","Mujer","Servicios Comunitarios, Sociales y Personales","Quintero",410800,235000,NA
"6316","Mujer","Servicio Doméstico","Quintero",52512,105000,150000
"6317","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Quirihue",82050,125000,80000
"6318","Mujer","Construcción","Quirihue",199108,2e+05,NA
"6319","Mujer","Comercio","Quirihue",131280,2e+05,115000
"6320","Mujer","Hoteles y Restaurantes","Quirihue",197810,177500,NA
"6321","Mujer","Enseñanza","Quirihue",601700,450000,420000
"6322","Mujer","Servicios Sociales y de Salud","Quirihue",257090,490000,350000
"6323","Mujer","Servicio Doméstico","Quirihue",87520,80000,NA
"6324","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Rancagua",196920,210000,241000
"6325","Mujer","Explotación de Minas y Canteras","Rancagua",240680,267500,1700000
"6326","Mujer","Industrias Manufactureras","Rancagua",239586,210000,250000
"6327","Mujer","Electricidad, Gas y Agua","Rancagua",344610,936000,4e+05
"6328","Mujer","Construcción","Rancagua",239256,210000,380000
"6329","Mujer","Comercio","Rancagua",202390,210000,241000
"6330","Mujer","Hoteles y Restaurantes","Rancagua",175040,210000,241000
"6331","Mujer","Transporte, Almacenamiento y Comunicaciones","Rancagua",218800,240000,330000
"6332","Mujer","Intermediación Financiera","Rancagua",328200,350000,450000
"6333","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Rancagua",218800,210000,3e+05
"6334","Mujer","Administración Pública y Defensa","Rancagua",382900,438500,430000
"6335","Mujer","Enseñanza","Rancagua",289910,350000,470000
"6336","Mujer","Servicios Sociales y de Salud","Rancagua",311790,250000,350000
"6337","Mujer","Servicios Comunitarios, Sociales y Personales","Rancagua",196920,227818,242000
"6338","Mujer","Servicio Doméstico","Rancagua",131280,150000,174832
"6339","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Ránquil",164100,70000,1e+05
"6340","Mujer","Industrias Manufactureras","Ránquil",180510,215000,118500
"6341","Mujer","Comercio","Ránquil",184860,50000,103500
"6342","Mujer","Hoteles y Restaurantes","Ránquil",109400,NA,1e+05
"6343","Mujer","Administración Pública y Defensa","Ránquil",388370,465000,950000
"6344","Mujer","Enseñanza","Ránquil",350080,350000,425000
"6345","Mujer","Servicios Sociales y de Salud","Ránquil",498864,3e+05,NA
"6346","Mujer","Servicio Doméstico","Ránquil",32820,130000,75000
"6347","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Rauco",199108,210000,241000
"6348","Mujer","Electricidad, Gas y Agua","Rauco",218800,NA,NA
"6349","Mujer","Comercio","Rauco",205400,2e+05,241000
"6350","Mujer","Hoteles y Restaurantes","Rauco",199108,115000,240500
"6351","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Rauco",196920,350000,NA
"6352","Mujer","Administración Pública y Defensa","Rauco",144408,725000,6e+05
"6353","Mujer","Enseñanza","Rauco",468783,383500,250000
"6354","Mujer","Servicios Sociales y de Salud","Rauco",180510,NA,3e+05
"6355","Mujer","Servicio Doméstico","Rauco",164100,210000,140000
"6356","Mujer","Industrias Manufactureras","Recoleta",262560,2e+05,250000
"6357","Mujer","Electricidad, Gas y Agua","Recoleta",255970,NA,NA
"6358","Mujer","Construcción","Recoleta",634520,750000,3e+05
"6359","Mujer","Comercio","Recoleta",207860,2e+05,2e+05
"6360","Mujer","Hoteles y Restaurantes","Recoleta",218800,210000,230000
"6361","Mujer","Transporte, Almacenamiento y Comunicaciones","Recoleta",257090,3e+05,3e+05
"6362","Mujer","Intermediación Financiera","Recoleta",325080,239196,270000
"6363","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Recoleta",256793,210000,415000
"6364","Mujer","Administración Pública y Defensa","Recoleta",257090,425000,5e+05
"6365","Mujer","Enseñanza","Recoleta",196920,296500,250000
"6366","Mujer","Servicios Sociales y de Salud","Recoleta",273500,3e+05,3e+05
"6367","Mujer","Servicios Comunitarios, Sociales y Personales","Recoleta",196920,250500,3e+05
"6368","Mujer","Servicio Doméstico","Recoleta",193630,2e+05,247076
"6369","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Renaico",82160,124000,190000
"6370","Mujer","Industrias Manufactureras","Renaico",120094,193000,130000
"6371","Mujer","Comercio","Renaico",84214,215000,2e+05
"6372","Mujer","Hoteles y Restaurantes","Renaico",205290,NA,145500
"6373","Mujer","Administración Pública y Defensa","Renaico",361020,87500,NA
"6374","Mujer","Enseñanza","Renaico",196920,210000,265000
"6375","Mujer","Servicio Doméstico","Renaico",78768,164074,70000
"6376","Mujer","Industrias Manufactureras","Renca",196920,220000,241500
"6377","Mujer","Electricidad, Gas y Agua","Renca",437600,NA,NA
"6378","Mujer","Construcción","Renca",218800,NA,440000
"6379","Mujer","Comercio","Renca",185420,150000,245000
"6380","Mujer","Hoteles y Restaurantes","Renca",199108,140000,243000
"6381","Mujer","Transporte, Almacenamiento y Comunicaciones","Renca",198014,210000,3e+05
"6382","Mujer","Intermediación Financiera","Renca",273500,290000,3e+05
"6383","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Renca",198014,3e+05,345016
"6384","Mujer","Administración Pública y Defensa","Renca",547000,4e+05,310000
"6385","Mujer","Enseñanza","Renca",194185,308000,250000
"6386","Mujer","Servicios Sociales y de Salud","Renca",196920,3e+05,298000
"6387","Mujer","Servicios Comunitarios, Sociales y Personales","Renca",262560,130000,3e+05
"6388","Mujer","Servicio Doméstico","Renca",142220,230000,2e+05
"6389","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Rengo",202390,210000,240000
"6390","Mujer","Industrias Manufactureras","Rengo",199108,220000,240000
"6391","Mujer","Electricidad, Gas y Agua","Rengo",184886,NA,NA
"6392","Mujer","Construcción","Rengo",1969200,NA,3e+05
"6393","Mujer","Comercio","Rengo",202390,190000,240000
"6394","Mujer","Transporte, Almacenamiento y Comunicaciones","Rengo",306595,105000,250000
"6395","Mujer","Intermediación Financiera","Rengo",276235,690000,NA
"6396","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Rengo",322730,250000,245500
"6397","Mujer","Administración Pública y Defensa","Rengo",328200,372500,435000
"6398","Mujer","Enseñanza","Rengo",355550,339856,325000
"6399","Mujer","Servicios Sociales y de Salud","Rengo",311790,196270,328500
"6400","Mujer","Servicios Comunitarios, Sociales y Personales","Rengo",568880,3e+05,309455
"6401","Mujer","Servicio Doméstico","Rengo",79315,120000,2e+05
"6402","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Requínoa",196920,210000,243000
"6403","Mujer","Explotación de Minas y Canteras","Requínoa",382900,NA,335000
"6404","Mujer","Industrias Manufactureras","Requínoa",308100,160000,3e+05
"6405","Mujer","Comercio","Requínoa",185980,250000,210000
"6406","Mujer","Hoteles y Restaurantes","Requínoa",199108,196000,250000
"6407","Mujer","Transporte, Almacenamiento y Comunicaciones","Requínoa",142220,NA,380833
"6408","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Requínoa",240680,NA,219500
"6409","Mujer","Administración Pública y Defensa","Requínoa",300850,380000,390000
"6410","Mujer","Enseñanza","Requínoa",226458,380000,3e+05
"6411","Mujer","Servicios Sociales y de Salud","Requínoa",437600,346500,290000
"6412","Mujer","Servicio Doméstico","Requínoa",118152,220000,220000
"6413","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Retiro",144955,250000,2e+05
"6414","Mujer","Industrias Manufactureras","Retiro",224270,155000,NA
"6415","Mujer","Comercio","Retiro",82160,255000,350000
"6416","Mujer","Hoteles y Restaurantes","Retiro",153160,2e+05,288906
"6417","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Retiro",273500,NA,NA
"6418","Mujer","Administración Pública y Defensa","Retiro",497967,350000,165000
"6419","Mujer","Enseñanza","Retiro",480542,180000,320000
"6420","Mujer","Servicios Sociales y de Salud","Retiro",268030,385529,271839
"6421","Mujer","Servicios Comunitarios, Sociales y Personales","Retiro",164100,NA,NA
"6422","Mujer","Servicio Doméstico","Retiro",76580,70000,170000
"6423","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Rinconada",199108,225000,220000
"6424","Mujer","Industrias Manufactureras","Rinconada",218800,402500,220000
"6425","Mujer","Construcción","Rinconada",369720,NA,NA
"6426","Mujer","Comercio","Rinconada",199108,4e+05,150000
"6427","Mujer","Hoteles y Restaurantes","Rinconada",196920,NA,274984
"6428","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Rinconada",547000,3e+05,750000
"6429","Mujer","Administración Pública y Defensa","Rinconada",601700,250000,NA
"6430","Mujer","Enseñanza","Rinconada",217706,220000,3e+05
"6431","Mujer","Servicios Sociales y de Salud","Rinconada",382900,230000,420000
"6432","Mujer","Servicios Comunitarios, Sociales y Personales","Rinconada",616200,255000,3e+05
"6433","Mujer","Servicio Doméstico","Rinconada",109400,2e+05,3e+05
"6434","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Río Bueno",205400,80000,217887
"6435","Mujer","Pesca","Río Bueno",235210,NA,NA
"6436","Mujer","Industrias Manufactureras","Río Bueno",200749,145000,240500
"6437","Mujer","Construcción","Río Bueno",547000,180000,NA
"6438","Mujer","Comercio","Río Bueno",200749,150000,194000
"6439","Mujer","Hoteles y Restaurantes","Río Bueno",197733,250000,240000
"6440","Mujer","Transporte, Almacenamiento y Comunicaciones","Río Bueno",273500,180000,250000
"6441","Mujer","Intermediación Financiera","Río Bueno",424200,NA,NA
"6442","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Río Bueno",347620,335000,255000
"6443","Mujer","Administración Pública y Defensa","Río Bueno",328200,250000,450000
"6444","Mujer","Enseñanza","Río Bueno",298115,240000,260000
"6445","Mujer","Servicios Sociales y de Salud","Río Bueno",273500,390000,320000
"6446","Mujer","Servicio Doméstico","Río Bueno",164100,180000,155000
"6447","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Río Claro",188715,210000,241000
"6448","Mujer","Industrias Manufactureras","Río Claro",102700,170000,50000
"6449","Mujer","Comercio","Río Claro",196920,265000,160000
"6450","Mujer","Hoteles y Restaurantes","Río Claro",267020,NA,1e+05
"6451","Mujer","Transporte, Almacenamiento y Comunicaciones","Río Claro",342150,190000,280500
"6452","Mujer","Administración Pública y Defensa","Río Claro",229740,4e+05,250000
"6453","Mujer","Enseñanza","Río Claro",240680,225000,5e+05
"6454","Mujer","Servicios Sociales y de Salud","Río Claro",309055,260000,NA
"6455","Mujer","Servicio Doméstico","Río Claro",131280,215000,130481
"6456","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Río Hurtado",98460,210000,2e+05
"6457","Mujer","Industrias Manufactureras","Río Hurtado",41080,NA,NA
"6458","Mujer","Electricidad, Gas y Agua","Río Hurtado",131280,NA,NA
"6459","Mujer","Comercio","Río Hurtado",164100,NA,NA
"6460","Mujer","Enseñanza","Río Hurtado",164100,414000,102000
"6461","Mujer","Servicios Sociales y de Salud","Río Hurtado",98460,NA,NA
"6462","Mujer","Servicio Doméstico","Río Hurtado",94084,NA,75000
"6463","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Río Ibáñez",246480,NA,196337
"6464","Mujer","Industrias Manufactureras","Río Ibáñez",184860,18000,20000
"6465","Mujer","Comercio","Río Ibáñez",267020,210000,NA
"6466","Mujer","Transporte, Almacenamiento y Comunicaciones","Río Ibáñez",175040,NA,NA
"6467","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Río Ibáñez",181604,NA,NA
"6468","Mujer","Administración Pública y Defensa","Río Ibáñez",273500,171000,NA
"6469","Mujer","Enseñanza","Río Ibáñez",196920,NA,380000
"6470","Mujer","Servicios Comunitarios, Sociales y Personales","Río Ibáñez",196920,180000,NA
"6471","Mujer","Servicio Doméstico","Río Ibáñez",154610,120000,210000
"6472","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Río Negro",102700,150000,2e+05
"6473","Mujer","Industrias Manufactureras","Río Negro",410800,20000,2e+05
"6474","Mujer","Electricidad, Gas y Agua","Río Negro",177228,NA,145000
"6475","Mujer","Comercio","Río Negro",202390,24000,241000
"6476","Mujer","Hoteles y Restaurantes","Río Negro",76580,72500,3e+05
"6477","Mujer","Intermediación Financiera","Río Negro",62358,NA,345000
"6478","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Río Negro",492300,150000,750000
"6479","Mujer","Administración Pública y Defensa","Río Negro",574350,390000,493916
"6480","Mujer","Enseñanza","Río Negro",328200,8e+05,280000
"6481","Mujer","Servicios Sociales y de Salud","Río Negro",218800,315000,240000
"6482","Mujer","Servicio Doméstico","Río Negro",76580,90000,150000
"6483","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Romeral",89708,210000,240500
"6484","Mujer","Explotación de Minas y Canteras","Romeral",199108,NA,NA
"6485","Mujer","Industrias Manufactureras","Romeral",157536,250000,250000
"6486","Mujer","Comercio","Romeral",199108,175250,195500
"6487","Mujer","Hoteles y Restaurantes","Romeral",199108,210000,2e+05
"6488","Mujer","Transporte, Almacenamiento y Comunicaciones","Romeral",616200,3e+05,250000
"6489","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Romeral",324920,275000,291500
"6490","Mujer","Enseñanza","Romeral",562592,350000,3e+05
"6491","Mujer","Servicios Sociales y de Salud","Romeral",508710,NA,5e+05
"6492","Mujer","Servicio Doméstico","Romeral",149306,120000,165000
"6493","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Saavedra",80956,15000,250000
"6494","Mujer","Industrias Manufactureras","Saavedra",87520,550000,NA
"6495","Mujer","Comercio","Saavedra",164320,1e+05,80000
"6496","Mujer","Hoteles y Restaurantes","Saavedra",205400,2e+05,198000
"6497","Mujer","Transporte, Almacenamiento y Comunicaciones","Saavedra",87520,210000,NA
"6498","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Saavedra",153160,NA,NA
"6499","Mujer","Administración Pública y Defensa","Saavedra",183792,368571,NA
"6500","Mujer","Enseñanza","Saavedra",196920,375000,540000
"6501","Mujer","Servicios Sociales y de Salud","Saavedra",475890,424898,6e+05
"6502","Mujer","Servicios Comunitarios, Sociales y Personales","Saavedra",57613,NA,NA
"6503","Mujer","Servicio Doméstico","Saavedra",106118,90000,130000
"6504","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Sagrada Familia",199108,210000,240000
"6505","Mujer","Industrias Manufactureras","Sagrada Familia",199108,210000,180000
"6506","Mujer","Comercio","Sagrada Familia",199108,254307,240000
"6507","Mujer","Transporte, Almacenamiento y Comunicaciones","Sagrada Familia",153160,210000,NA
"6508","Mujer","Enseñanza","Sagrada Familia",193091,238000,295000
"6509","Mujer","Servicios Sociales y de Salud","Sagrada Familia",240680,290000,4e+05
"6510","Mujer","Servicios Comunitarios, Sociales y Personales","Sagrada Familia",153160,255000,NA
"6511","Mujer","Servicio Doméstico","Sagrada Familia",109400,210000,NA
"6512","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Salamanca",198014,1e+05,240000
"6513","Mujer","Explotación de Minas y Canteras","Salamanca",437600,NA,715000
"6514","Mujer","Industrias Manufactureras","Salamanca",160080,210000,175000
"6515","Mujer","Comercio","Salamanca",373828,189000,235000
"6516","Mujer","Hoteles y Restaurantes","Salamanca",196920,2e+05,240500
"6517","Mujer","Transporte, Almacenamiento y Comunicaciones","Salamanca",199108,3e+05,NA
"6518","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Salamanca",218800,223000,1225000
"6519","Mujer","Administración Pública y Defensa","Salamanca",196920,768000,250000
"6520","Mujer","Enseñanza","Salamanca",547000,210000,260000
"6521","Mujer","Servicios Sociales y de Salud","Salamanca",270437,237000,4e+05
"6522","Mujer","Servicio Doméstico","Salamanca",109400,120000,102500
"6523","Mujer","Agricultura, Ganadería, Caza y Silvicultura","San Antonio",153160,180000,260000
"6524","Mujer","Industrias Manufactureras","San Antonio",185980,2e+05,240500
"6525","Mujer","Construcción","San Antonio",287560,210030,3e+05
"6526","Mujer","Comercio","San Antonio",188715,2e+05,230000
"6527","Mujer","Hoteles y Restaurantes","San Antonio",202937,160000,250000
"6528","Mujer","Transporte, Almacenamiento y Comunicaciones","San Antonio",284440,3e+05,3e+05
"6529","Mujer","Intermediación Financiera","San Antonio",350080,1200000,240000
"6530","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","San Antonio",183948,210000,235000
"6531","Mujer","Administración Pública y Defensa","San Antonio",339140,480000,375000
"6532","Mujer","Enseñanza","San Antonio",328200,250000,330000
"6533","Mujer","Servicios Sociales y de Salud","San Antonio",212100,325000,305000
"6534","Mujer","Servicios Comunitarios, Sociales y Personales","San Antonio",196920,235000,110000
"6535","Mujer","Servicio Doméstico","San Antonio",158630,1e+05,180000
"6536","Mujer","Agricultura, Ganadería, Caza y Silvicultura","San Bernardo",192544,235000,275000
"6537","Mujer","Industrias Manufactureras","San Bernardo",200749,220000,250000
"6538","Mujer","Construcción","San Bernardo",196920,455000,525000
"6539","Mujer","Comercio","San Bernardo",196920,2e+05,210000
"6540","Mujer","Hoteles y Restaurantes","San Bernardo",177366,230000,241000
"6541","Mujer","Transporte, Almacenamiento y Comunicaciones","San Bernardo",198014,310000,240000
"6542","Mujer","Intermediación Financiera","San Bernardo",273500,525000,650000
"6543","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","San Bernardo",218800,210000,280000
"6544","Mujer","Administración Pública y Defensa","San Bernardo",196920,408736,3e+05
"6545","Mujer","Enseñanza","San Bernardo",220988,275000,4e+05
"6546","Mujer","Servicios Sociales y de Salud","San Bernardo",339140,328272,350000
"6547","Mujer","Servicios Comunitarios, Sociales y Personales","San Bernardo",199108,255000,160000
"6548","Mujer","Servicio Doméstico","San Bernardo",185980,175000,211299
"6549","Mujer","Agricultura, Ganadería, Caza y Silvicultura","San Carlos",155895,160000,140000
"6550","Mujer","Industrias Manufactureras","San Carlos",196920,120000,51000
"6551","Mujer","Electricidad, Gas y Agua","San Carlos",306320,NA,NA
"6552","Mujer","Comercio","San Carlos",174590,150000,174527
"6553","Mujer","Hoteles y Restaurantes","San Carlos",196920,180000,NA
"6554","Mujer","Transporte, Almacenamiento y Comunicaciones","San Carlos",207860,170000,245500
"6555","Mujer","Administración Pública y Defensa","San Carlos",76580,5e+05,560000
"6556","Mujer","Enseñanza","San Carlos",284440,213000,275000
"6557","Mujer","Servicios Sociales y de Salud","San Carlos",218800,265000,4e+05
"6558","Mujer","Servicio Doméstico","San Carlos",134403,1e+05,120000
"6559","Mujer","Agricultura, Ganadería, Caza y Silvicultura","San Clemente",109400,210000,220000
"6560","Mujer","Industrias Manufactureras","San Clemente",154254,115000,225000
"6561","Mujer","Construcción","San Clemente",218800,NA,NA
"6562","Mujer","Comercio","San Clemente",143000,130000,140000
"6563","Mujer","Hoteles y Restaurantes","San Clemente",153160,450000,120000
"6564","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","San Clemente",196920,250000,310000
"6565","Mujer","Administración Pública y Defensa","San Clemente",38290,NA,5e+05
"6566","Mujer","Enseñanza","San Clemente",311790,278000,241000
"6567","Mujer","Servicios Sociales y de Salud","San Clemente",147690,NA,301000
"6568","Mujer","Servicio Doméstico","San Clemente",196920,140000,230000
"6569","Mujer","Agricultura, Ganadería, Caza y Silvicultura","San Esteban",131280,190000,240000
"6570","Mujer","Comercio","San Esteban",201296,255340,250000
"6571","Mujer","Hoteles y Restaurantes","San Esteban",175040,80000,NA
"6572","Mujer","Transporte, Almacenamiento y Comunicaciones","San Esteban",329134,270000,275500
"6573","Mujer","Intermediación Financiera","San Esteban",339835,NA,NA
"6574","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","San Esteban",1312800,NA,240000
"6575","Mujer","Administración Pública y Defensa","San Esteban",574350,434478,450000
"6576","Mujer","Enseñanza","San Esteban",211142,213000,250000
