"","sexo","rama","provincia","2011","2013","2015"
"1148","Mujer","Servicios Comunitarios, Sociales y Personales","Iquique",349797,380698,474393
"1149","Mujer","Servicio Doméstico","Iquique",180604,186018,216292
"1150","Mujer","Organizaciones y órganos Extraterritoriales","Iquique",112682,NA,NA
"1151","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Limarí",182048,180965,192747
"1152","Mujer","Explotación de Minas y Canteras","Limarí",344610,334729,326067
"1153","Mujer","Industrias Manufactureras","Limarí",178585,181326,182370
"1154","Mujer","Electricidad, Gas y Agua","Limarí",175040,77500,NA
"1155","Mujer","Construcción","Limarí",451550,225000,3e+05
"1156","Mujer","Comercio","Limarí",198447,207529,200658
"1157","Mujer","Hoteles y Restaurantes","Limarí",194555,248481,217801
"1158","Mujer","Transporte, Almacenamiento y Comunicaciones","Limarí",113047,203417,380200
"1159","Mujer","Intermediación Financiera","Limarí",1223920,340000,675892
"1160","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Limarí",288542,287070,321941
"1161","Mujer","Administración Pública y Defensa","Limarí",282252,314809,347195
"1162","Mujer","Enseñanza","Limarí",297625,355233,414776
"1163","Mujer","Servicios Sociales y de Salud","Limarí",314444,402921,402247
"1164","Mujer","Servicios Comunitarios, Sociales y Personales","Limarí",216476,182500,178450
"1165","Mujer","Servicio Doméstico","Limarí",129168,110130,143871
"1166","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Linares",137758,173597,187252
"1167","Mujer","Industrias Manufactureras","Linares",165880,188695,188059
"1168","Mujer","Electricidad, Gas y Agua","Linares",231928,86000,211700
"1169","Mujer","Construcción","Linares",288087,250000,330760
"1170","Mujer","Comercio","Linares",164742,186307,211228
"1171","Mujer","Hoteles y Restaurantes","Linares",196809,200758,205534
"1172","Mujer","Transporte, Almacenamiento y Comunicaciones","Linares",327445,177800,232733
"1173","Mujer","Intermediación Financiera","Linares",289910,255000,663444
"1174","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Linares",367549,219286,347485
"1175","Mujer","Administración Pública y Defensa","Linares",323107,342312,512639
"1176","Mujer","Enseñanza","Linares",367024,315790,393635
"1177","Mujer","Servicios Sociales y de Salud","Linares",335704,376561,339673
"1178","Mujer","Servicios Comunitarios, Sociales y Personales","Linares",197559,230727,252401
"1179","Mujer","Servicio Doméstico","Linares",124861,126296,134433
"1180","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Llanquihue",201155,267043,211734
"1181","Mujer","Pesca","Llanquihue",179026,161750,287865
"1182","Mujer","Industrias Manufactureras","Llanquihue",227356,283500,269254
"1183","Mujer","Electricidad, Gas y Agua","Llanquihue",198014,220000,325000
"1184","Mujer","Construcción","Llanquihue",598042,246667,1648500
"1185","Mujer","Comercio","Llanquihue",280704,203876,221483
"1186","Mujer","Hoteles y Restaurantes","Llanquihue",268302,271164,318510
"1187","Mujer","Transporte, Almacenamiento y Comunicaciones","Llanquihue",583985,337850,296878
"1188","Mujer","Intermediación Financiera","Llanquihue",798348,413667,532784
"1189","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Llanquihue",437043,319323,373007
"1190","Mujer","Administración Pública y Defensa","Llanquihue",400774,594031,619886
"1191","Mujer","Enseñanza","Llanquihue",421694,378204,421274
"1192","Mujer","Servicios Sociales y de Salud","Llanquihue",396712,424714,540151
"1193","Mujer","Servicios Comunitarios, Sociales y Personales","Llanquihue",265636,299307,276852
"1194","Mujer","Servicio Doméstico","Llanquihue",143142,148664,176180
"1195","Mujer","Organizaciones y órganos Extraterritoriales","Llanquihue",1531600,NA,NA
"1196","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Los Andes",182620,203816,247036
"1197","Mujer","Explotación de Minas y Canteras","Los Andes",328200,381004,540000
"1198","Mujer","Industrias Manufactureras","Los Andes",195615,267005,590000
"1199","Mujer","Electricidad, Gas y Agua","Los Andes",164100,2e+05,250992
"1200","Mujer","Construcción","Los Andes",1027717,NA,274500
"1201","Mujer","Comercio","Los Andes",225268,238807,259327
"1202","Mujer","Hoteles y Restaurantes","Los Andes",332432,231235,337776
"1203","Mujer","Transporte, Almacenamiento y Comunicaciones","Los Andes",298426,270909,449733
"1204","Mujer","Intermediación Financiera","Los Andes",559489,393333,852786
"1205","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Los Andes",890761,648750,429267
"1206","Mujer","Administración Pública y Defensa","Los Andes",858009,395371,672171
"1207","Mujer","Enseñanza","Los Andes",373557,275694,396319
"1208","Mujer","Servicios Sociales y de Salud","Los Andes",515785,296900,438489
"1209","Mujer","Servicios Comunitarios, Sociales y Personales","Los Andes",340352,170000,247038
"1210","Mujer","Servicio Doméstico","Los Andes",177509,142821,196716
"1211","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Magallanes",476084,280466,638571
"1212","Mujer","Pesca","Magallanes",437600,313333,375000
"1213","Mujer","Explotación de Minas y Canteras","Magallanes",254355,484375,450000
"1214","Mujer","Industrias Manufactureras","Magallanes",328118,265587,279102
"1215","Mujer","Electricidad, Gas y Agua","Magallanes",503240,NA,NA
"1216","Mujer","Construcción","Magallanes",520744,715091,725714
"1217","Mujer","Comercio","Magallanes",298187,249145,291720
"1218","Mujer","Hoteles y Restaurantes","Magallanes",291192,255576,296222
"1219","Mujer","Transporte, Almacenamiento y Comunicaciones","Magallanes",311144,369737,381000
"1220","Mujer","Intermediación Financiera","Magallanes",427578,480266,588857
"1221","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Magallanes",486465,388980,525147
"1222","Mujer","Administración Pública y Defensa","Magallanes",629530,585903,856768
"1223","Mujer","Enseñanza","Magallanes",553701,538331,548758
"1224","Mujer","Servicios Sociales y de Salud","Magallanes",437497,499366,622460
"1225","Mujer","Servicios Comunitarios, Sociales y Personales","Magallanes",406981,309094,279719
"1226","Mujer","Servicio Doméstico","Magallanes",157532,152016,181222
"1227","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Maipo",195214,262709,258118
"1228","Mujer","Industrias Manufactureras","Maipo",242164,267590,313223
"1229","Mujer","Construcción","Maipo",196920,577500,540000
"1230","Mujer","Comercio","Maipo",240924,229188,240476
"1231","Mujer","Hoteles y Restaurantes","Maipo",233613,208752,258375
"1232","Mujer","Transporte, Almacenamiento y Comunicaciones","Maipo",291714,312289,329189
"1233","Mujer","Intermediación Financiera","Maipo",292724,434799,580552
"1234","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Maipo",431461,293654,738039
"1235","Mujer","Administración Pública y Defensa","Maipo",572171,664123,490544
"1236","Mujer","Enseñanza","Maipo",359984,405321,422331
"1237","Mujer","Servicios Sociales y de Salud","Maipo",314591,345111,508143
"1238","Mujer","Servicios Comunitarios, Sociales y Personales","Maipo",180372,251947,337429
"1239","Mujer","Servicio Doméstico","Maipo",172879,184529,224598
"1240","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Malleco",122964,164029,183945
"1241","Mujer","Industrias Manufactureras","Malleco",178001,149352,162861
"1242","Mujer","Electricidad, Gas y Agua","Malleco",547000,NA,325000
"1243","Mujer","Construcción","Malleco",148237,273333,461964
"1244","Mujer","Comercio","Malleco",272342,240865,190664
"1245","Mujer","Hoteles y Restaurantes","Malleco",336925,189527,211956
"1246","Mujer","Transporte, Almacenamiento y Comunicaciones","Malleco",302014,295714,237846
"1247","Mujer","Intermediación Financiera","Malleco",414352,556667,690612
"1248","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Malleco",240147,338000,272192
"1249","Mujer","Administración Pública y Defensa","Malleco",342918,332689,453671
"1250","Mujer","Enseñanza","Malleco",392198,409145,397440
"1251","Mujer","Servicios Sociales y de Salud","Malleco",304299,431841,655869
"1252","Mujer","Servicios Comunitarios, Sociales y Personales","Malleco",216801,167368,209581
"1253","Mujer","Servicio Doméstico","Malleco",112003,123654,155955
"1254","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Marga Marga",163879,213770,276362
"1255","Mujer","Explotación de Minas y Canteras","Marga Marga",693049,486500,240000
"1256","Mujer","Industrias Manufactureras","Marga Marga",307764,321500,264426
"1257","Mujer","Construcción","Marga Marga",557940,591250,541538
"1258","Mujer","Comercio","Marga Marga",213248,197106,271158
"1259","Mujer","Hoteles y Restaurantes","Marga Marga",254689,180688,249512
"1260","Mujer","Transporte, Almacenamiento y Comunicaciones","Marga Marga",513659,409752,311818
"1261","Mujer","Intermediación Financiera","Marga Marga",538220,463750,451900
"1262","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Marga Marga",704872,438888,344519
"1263","Mujer","Administración Pública y Defensa","Marga Marga",614533,444146,675042
"1264","Mujer","Enseñanza","Marga Marga",450129,331477,430435
"1265","Mujer","Servicios Sociales y de Salud","Marga Marga",409808,464496,600397
"1266","Mujer","Servicios Comunitarios, Sociales y Personales","Marga Marga",173844,269753,296882
"1267","Mujer","Servicio Doméstico","Marga Marga",132463,145135,172126
"1268","Mujer","Organizaciones y órganos Extraterritoriales","Marga Marga",82050,NA,NA
"1269","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Melipilla",199279,223314,282364
"1270","Mujer","Explotación de Minas y Canteras","Melipilla",295380,160000,339000
"1271","Mujer","Industrias Manufactureras","Melipilla",628200,239938,264812
"1272","Mujer","Construcción","Melipilla",169570,440000,240000
"1273","Mujer","Comercio","Melipilla",264585,190912,297478
"1274","Mujer","Hoteles y Restaurantes","Melipilla",208863,227143,260105
"1275","Mujer","Transporte, Almacenamiento y Comunicaciones","Melipilla",592404,191633,291667
"1276","Mujer","Intermediación Financiera","Melipilla",346374,NA,430000
"1277","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Melipilla",1028743,530000,400750
"1278","Mujer","Administración Pública y Defensa","Melipilla",487592,293407,482778
"1279","Mujer","Enseñanza","Melipilla",316261,392164,400495
"1280","Mujer","Servicios Sociales y de Salud","Melipilla",341462,367328,421184
"1281","Mujer","Servicios Comunitarios, Sociales y Personales","Melipilla",216195,252704,382000
"1282","Mujer","Servicio Doméstico","Melipilla",151831,139240,212594
"1283","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Ñuble",152708,143329,165133
"1284","Mujer","Industrias Manufactureras","Ñuble",169965,189243,184258
"1285","Mujer","Electricidad, Gas y Agua","Ñuble",255371,96667,363440
"1286","Mujer","Construcción","Ñuble",299346,258857,413750
"1287","Mujer","Comercio","Ñuble",208583,155565,202547
"1288","Mujer","Hoteles y Restaurantes","Ñuble",267706,183755,218673
"1289","Mujer","Transporte, Almacenamiento y Comunicaciones","Ñuble",341984,205653,305857
"1290","Mujer","Intermediación Financiera","Ñuble",270766,394000,423491
"1291","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Ñuble",412827,308148,380586
"1292","Mujer","Administración Pública y Defensa","Ñuble",288609,412662,479017
"1293","Mujer","Enseñanza","Ñuble",372784,382278,415113
"1294","Mujer","Servicios Sociales y de Salud","Ñuble",301176,366840,482340
"1295","Mujer","Servicios Comunitarios, Sociales y Personales","Ñuble",228868,151390,211293
"1296","Mujer","Servicio Doméstico","Ñuble",104397,115946,132503
"1297","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Osorno",131389,226108,180937
"1298","Mujer","Pesca","Osorno",1718440,153250,265667
"1299","Mujer","Industrias Manufactureras","Osorno",276321,227478,248350
"1300","Mujer","Electricidad, Gas y Agua","Osorno",234116,513333,189333
"1301","Mujer","Construcción","Osorno",198014,387491,275000
"1302","Mujer","Comercio","Osorno",193518,184141,190990
"1303","Mujer","Hoteles y Restaurantes","Osorno",315638,280953,189546
"1304","Mujer","Transporte, Almacenamiento y Comunicaciones","Osorno",277688,192800,256524
"1305","Mujer","Intermediación Financiera","Osorno",639870,720000,417015
"1306","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Osorno",462649,309136,367795
"1307","Mujer","Administración Pública y Defensa","Osorno",381902,492464,650226
"1308","Mujer","Enseñanza","Osorno",395615,443448,442867
"1309","Mujer","Servicios Sociales y de Salud","Osorno",391178,433181,492703
"1310","Mujer","Servicios Comunitarios, Sociales y Personales","Osorno",271832,268952,175429
"1311","Mujer","Servicio Doméstico","Osorno",115902,150874,151024
"1312","Mujer","Organizaciones y órganos Extraterritoriales","Osorno",300850,NA,NA
"1313","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Parinacota",300960,50833,114706
"1314","Mujer","Pesca","Parinacota",308100,NA,NA
"1315","Mujer","Construcción","Parinacota",174493,NA,NA
"1316","Mujer","Comercio","Parinacota",229363,102500,238125
"1317","Mujer","Administración Pública y Defensa","Parinacota",328200,316134,333917
"1318","Mujer","Enseñanza","Parinacota",249797,243764,320000
"1319","Mujer","Servicios Comunitarios, Sociales y Personales","Parinacota",184860,NA,NA
"1320","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Petorca",286542,194269,215722
"1321","Mujer","Explotación de Minas y Canteras","Petorca",382900,5e+05,470000
"1322","Mujer","Industrias Manufactureras","Petorca",236336,135450,162152
"1323","Mujer","Comercio","Petorca",201116,200768,217003
"1324","Mujer","Hoteles y Restaurantes","Petorca",430307,223636,200143
"1325","Mujer","Transporte, Almacenamiento y Comunicaciones","Petorca",289540,325000,297200
"1326","Mujer","Intermediación Financiera","Petorca",361368,NA,365667
"1327","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Petorca",427002,247500,297407
"1328","Mujer","Administración Pública y Defensa","Petorca",265163,317500,403236
"1329","Mujer","Enseñanza","Petorca",348540,259038,393005
"1330","Mujer","Servicios Sociales y de Salud","Petorca",315387,287500,304949
"1331","Mujer","Servicios Comunitarios, Sociales y Personales","Petorca",204001,196121,289112
"1332","Mujer","Servicio Doméstico","Petorca",159314,152600,202600
"1333","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Quillota",182291,216037,261713
"1334","Mujer","Explotación de Minas y Canteras","Quillota",629050,195000,647750
"1335","Mujer","Industrias Manufactureras","Quillota",165655,169046,182631
"1336","Mujer","Electricidad, Gas y Agua","Quillota",54700,NA,4e+05
"1337","Mujer","Construcción","Quillota",207860,440000,242750
"1338","Mujer","Comercio","Quillota",281775,201402,205630
"1339","Mujer","Hoteles y Restaurantes","Quillota",192290,201027,170993
"1340","Mujer","Transporte, Almacenamiento y Comunicaciones","Quillota",261118,373333,311232
"1341","Mujer","Intermediación Financiera","Quillota",305980,240000,565844
"1342","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Quillota",329812,265427,196450
"1343","Mujer","Administración Pública y Defensa","Quillota",336670,304069,354340
"1344","Mujer","Enseñanza","Quillota",346421,333059,436033
"1345","Mujer","Servicios Sociales y de Salud","Quillota",285078,416380,376722
"1346","Mujer","Servicios Comunitarios, Sociales y Personales","Quillota",202353,235210,250587
"1347","Mujer","Servicio Doméstico","Quillota",175506,148558,141325
"1348","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Ranco",205849,123129,201437
"1349","Mujer","Pesca","Ranco",235210,NA,2e+06
"1350","Mujer","Explotación de Minas y Canteras","Ranco",80956,284211,NA
"1351","Mujer","Industrias Manufactureras","Ranco",294143,180699,197346
"1352","Mujer","Electricidad, Gas y Agua","Ranco",196920,NA,350000
"1353","Mujer","Construcción","Ranco",619933,163333,585000
"1354","Mujer","Comercio","Ranco",203665,167125,183322
"1355","Mujer","Hoteles y Restaurantes","Ranco",239193,213253,217000
"1356","Mujer","Transporte, Almacenamiento y Comunicaciones","Ranco",259689,177500,389111
"1357","Mujer","Intermediación Financiera","Ranco",268988,4e+05,50000
"1358","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Ranco",436252,391000,264167
"1359","Mujer","Administración Pública y Defensa","Ranco",448268,514421,408941
"1360","Mujer","Enseñanza","Ranco",454270,321563,338942
"1361","Mujer","Servicios Sociales y de Salud","Ranco",394923,380629,397302
"1362","Mujer","Servicios Comunitarios, Sociales y Personales","Ranco",203840,193000,537500
"1363","Mujer","Servicio Doméstico","Ranco",153597,172082,161246
"1364","Mujer","Agricultura, Ganadería, Caza y Silvicultura","San Antonio",153412,165412,286538
"1365","Mujer","Industrias Manufactureras","San Antonio",317951,228254,288717
"1366","Mujer","Construcción","San Antonio",287560,288012,255000
"1367","Mujer","Comercio","San Antonio",199255,250705,258586
"1368","Mujer","Hoteles y Restaurantes","San Antonio",270018,195110,217003
"1369","Mujer","Transporte, Almacenamiento y Comunicaciones","San Antonio",259747,329265,369745
"1370","Mujer","Intermediación Financiera","San Antonio",350080,750000,313580
"1371","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","San Antonio",234175,253701,397999
"1372","Mujer","Administración Pública y Defensa","San Antonio",302901,450051,484278
"1373","Mujer","Enseñanza","San Antonio",387177,288660,408409
"1374","Mujer","Servicios Sociales y de Salud","San Antonio",272046,454000,431766
"1375","Mujer","Servicios Comunitarios, Sociales y Personales","San Antonio",204931,213727,232042
"1376","Mujer","Servicio Doméstico","San Antonio",156618,132657,167246
"1377","Mujer","Agricultura, Ganadería, Caza y Silvicultura","San Felipe",187211,210348,276230
"1378","Mujer","Explotación de Minas y Canteras","San Felipe",236851,255000,417667
"1379","Mujer","Industrias Manufactureras","San Felipe",189439,189892,180694
"1380","Mujer","Electricidad, Gas y Agua","San Felipe",35008,295000,270000
"1381","Mujer","Construcción","San Felipe",407699,180000,354965
"1382","Mujer","Comercio","San Felipe",200300,181973,265511
"1383","Mujer","Hoteles y Restaurantes","San Felipe",201676,196906,233608
"1384","Mujer","Transporte, Almacenamiento y Comunicaciones","San Felipe",193273,333333,245900
"1385","Mujer","Intermediación Financiera","San Felipe",639444,210000,442222
"1386","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","San Felipe",204213,356250,493388
"1387","Mujer","Administración Pública y Defensa","San Felipe",511992,332010,389615
"1388","Mujer","Enseñanza","San Felipe",363289,338264,349454
"1389","Mujer","Servicios Sociales y de Salud","San Felipe",274982,303567,424799
"1390","Mujer","Servicios Comunitarios, Sociales y Personales","San Felipe",351403,158948,309395
"1391","Mujer","Servicio Doméstico","San Felipe",150925,167913,168768
"1392","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Santiago",1143842,1641886,581207
"1393","Mujer","Pesca","Santiago",492300,150000,710000
"1394","Mujer","Explotación de Minas y Canteras","Santiago",1556696,956556,1560077
"1395","Mujer","Industrias Manufactureras","Santiago",492120,301473,395019
"1396","Mujer","Electricidad, Gas y Agua","Santiago",606218,827500,976538
"1397","Mujer","Construcción","Santiago",724755,522821,619179
"1398","Mujer","Comercio","Santiago",341166,277185,322755
"1399","Mujer","Hoteles y Restaurantes","Santiago",274445,283046,316500
"1400","Mujer","Transporte, Almacenamiento y Comunicaciones","Santiago",487082,436607,566491
"1401","Mujer","Intermediación Financiera","Santiago",718474,825268,895777
"1402","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Santiago",787650,621257,738674
"1403","Mujer","Administración Pública y Defensa","Santiago",636550,591156,822948
"1404","Mujer","Enseñanza","Santiago",502570,512591,592699
"1405","Mujer","Servicios Sociales y de Salud","Santiago",636537,570915,676199
"1406","Mujer","Servicios Comunitarios, Sociales y Personales","Santiago",494658,404928,453557
"1407","Mujer","Servicio Doméstico","Santiago",207498,200983,253176
"1408","Mujer","Organizaciones y órganos Extraterritoriales","Santiago",385207,1042810,1061778
"1409","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Talagante",172284,194500,198421
"1410","Mujer","Explotación de Minas y Canteras","Talagante",185980,NA,NA
"1411","Mujer","Industrias Manufactureras","Talagante",298009,302555,271539
"1412","Mujer","Construcción","Talagante",240680,620000,533500
"1413","Mujer","Comercio","Talagante",278482,206620,304883
"1414","Mujer","Hoteles y Restaurantes","Talagante",370801,219429,279818
"1415","Mujer","Transporte, Almacenamiento y Comunicaciones","Talagante",550558,299696,429667
"1416","Mujer","Intermediación Financiera","Talagante",606389,855000,1550000
"1417","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Talagante",331367,673782,706867
"1418","Mujer","Administración Pública y Defensa","Talagante",251620,522500,590400
"1419","Mujer","Enseñanza","Talagante",388490,365686,382422
"1420","Mujer","Servicios Sociales y de Salud","Talagante",500385,323000,342865
"1421","Mujer","Servicios Comunitarios, Sociales y Personales","Talagante",716068,259864,321000
"1422","Mujer","Servicio Doméstico","Talagante",233200,167833,194022
"1423","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Talca",158133,202828,216674
"1424","Mujer","Pesca","Talca",32820,NA,NA
"1425","Mujer","Industrias Manufactureras","Talca",206935,224711,253768
"1426","Mujer","Electricidad, Gas y Agua","Talca",218800,183333,386667
"1427","Mujer","Construcción","Talca",267025,327003,575182
"1428","Mujer","Comercio","Talca",213611,193420,217650
"1429","Mujer","Hoteles y Restaurantes","Talca",254756,224767,227532
"1430","Mujer","Transporte, Almacenamiento y Comunicaciones","Talca",401898,262991,279500
"1431","Mujer","Intermediación Financiera","Talca",505975,403532,607688
"1432","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Talca",469843,620365,728541
"1433","Mujer","Administración Pública y Defensa","Talca",434321,513727,468327
"1434","Mujer","Enseñanza","Talca",334432,386008,455100
"1435","Mujer","Servicios Sociales y de Salud","Talca",397824,488111,413380
"1436","Mujer","Servicios Comunitarios, Sociales y Personales","Talca",265696,150059,262006
"1437","Mujer","Servicio Doméstico","Talca",131530,134545,150584
"1438","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Tamarugal",182384,155308,140958
"1439","Mujer","Explotación de Minas y Canteras","Tamarugal",284737,428333,423095
"1440","Mujer","Industrias Manufactureras","Tamarugal",215670,290000,208824
"1441","Mujer","Construcción","Tamarugal",175040,3e+05,650000
"1442","Mujer","Comercio","Tamarugal",236165,177842,221086
"1443","Mujer","Hoteles y Restaurantes","Tamarugal",262767,231667,275062
"1444","Mujer","Transporte, Almacenamiento y Comunicaciones","Tamarugal",176499,105000,386250
"1445","Mujer","Intermediación Financiera","Tamarugal",218800,NA,230000
"1446","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Tamarugal",131280,480000,340000
"1447","Mujer","Administración Pública y Defensa","Tamarugal",306095,403333,375205
"1448","Mujer","Enseñanza","Tamarugal",341953,356004,374708
"1449","Mujer","Servicios Sociales y de Salud","Tamarugal",406193,335000,375250
"1450","Mujer","Servicios Comunitarios, Sociales y Personales","Tamarugal",226924,263500,280962
"1451","Mujer","Servicio Doméstico","Tamarugal",114928,125000,159647
"1452","Mujer","Pesca","Tierra del Fuego",275414,250000,371926
"1453","Mujer","Industrias Manufactureras","Tierra del Fuego",318015,271667,289526
"1454","Mujer","Comercio","Tierra del Fuego",379842,296000,353778
"1455","Mujer","Hoteles y Restaurantes","Tierra del Fuego",180510,430000,504333
"1456","Mujer","Transporte, Almacenamiento y Comunicaciones","Tierra del Fuego",322047,NA,437500
"1457","Mujer","Intermediación Financiera","Tierra del Fuego",743920,NA,610000
"1458","Mujer","Administración Pública y Defensa","Tierra del Fuego",816016,504000,902467
"1459","Mujer","Enseñanza","Tierra del Fuego",557284,260500,473235
"1460","Mujer","Servicios Sociales y de Salud","Tierra del Fuego",483548,863352,617615
"1461","Mujer","Servicio Doméstico","Tierra del Fuego",155348,105000,222200
"1462","Mujer","Pesca","Tocopilla",360850,145000,149412
"1463","Mujer","Explotación de Minas y Canteras","Tocopilla",464723,933287,488333
"1464","Mujer","Industrias Manufactureras","Tocopilla",340380,280000,462000
"1465","Mujer","Electricidad, Gas y Agua","Tocopilla",218800,360000,NA
"1466","Mujer","Construcción","Tocopilla",437600,250000,705286
"1467","Mujer","Comercio","Tocopilla",357093,157588,218358
"1468","Mujer","Hoteles y Restaurantes","Tocopilla",233493,236000,252844
"1469","Mujer","Transporte, Almacenamiento y Comunicaciones","Tocopilla",262560,NA,283750
"1470","Mujer","Intermediación Financiera","Tocopilla",177775,5e+05,555000
"1471","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Tocopilla",361615,175000,406429
"1472","Mujer","Administración Pública y Defensa","Tocopilla",290457,441819,537353
"1473","Mujer","Enseñanza","Tocopilla",539479,465500,469905
"1474","Mujer","Servicios Sociales y de Salud","Tocopilla",345208,458364,425349
"1475","Mujer","Servicios Comunitarios, Sociales y Personales","Tocopilla",334486,280634,429923
"1476","Mujer","Servicio Doméstico","Tocopilla",221898,203500,244000
"1477","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Última Esperanza",152545,NA,843158
"1478","Mujer","Pesca","Última Esperanza",60170,NA,279500
"1479","Mujer","Industrias Manufactureras","Última Esperanza",211006,270000,270428
"1480","Mujer","Comercio","Última Esperanza",226301,228215,318930
"1481","Mujer","Hoteles y Restaurantes","Última Esperanza",355901,283522,314872
"1482","Mujer","Transporte, Almacenamiento y Comunicaciones","Última Esperanza",336406,206500,513591
"1483","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Última Esperanza",1635359,247500,355077
"1484","Mujer","Administración Pública y Defensa","Última Esperanza",519124,361200,466723
"1485","Mujer","Enseñanza","Última Esperanza",430598,301625,591297
"1486","Mujer","Servicios Sociales y de Salud","Última Esperanza",214862,582222,419639
"1487","Mujer","Servicios Comunitarios, Sociales y Personales","Última Esperanza",636443,415000,314375
"1488","Mujer","Servicio Doméstico","Última Esperanza",119324,141111,154171
"1489","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Valdivia",254759,185118,196229
"1490","Mujer","Pesca","Valdivia",206037,153000,252833
"1491","Mujer","Explotación de Minas y Canteras","Valdivia",175040,20000,NA
"1492","Mujer","Industrias Manufactureras","Valdivia",308691,190649,185257
"1493","Mujer","Electricidad, Gas y Agua","Valdivia",301632,237500,330000
"1494","Mujer","Construcción","Valdivia",356097,296401,580000
"1495","Mujer","Comercio","Valdivia",236232,185967,203437
"1496","Mujer","Hoteles y Restaurantes","Valdivia",270349,200156,194747
"1497","Mujer","Transporte, Almacenamiento y Comunicaciones","Valdivia",364137,283910,313199
"1498","Mujer","Intermediación Financiera","Valdivia",413298,429400,546091
"1499","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Valdivia",429393,360199,442385
"1500","Mujer","Administración Pública y Defensa","Valdivia",466925,471797,490340
"1501","Mujer","Enseñanza","Valdivia",412057,391769,409870
"1502","Mujer","Servicios Sociales y de Salud","Valdivia",460447,441893,428934
"1503","Mujer","Servicios Comunitarios, Sociales y Personales","Valdivia",323327,222542,205885
"1504","Mujer","Servicio Doméstico","Valdivia",141839,136450,153487
"1505","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Valparaíso",296785,269727,328009
"1506","Mujer","Pesca","Valparaíso",196920,271500,NA
"1507","Mujer","Explotación de Minas y Canteras","Valparaíso",1094000,1139000,1117500
"1508","Mujer","Industrias Manufactureras","Valparaíso",277831,207492,274004
"1509","Mujer","Construcción","Valparaíso",773093,302928,438824
"1510","Mujer","Comercio","Valparaíso",260700,212192,264160
"1511","Mujer","Hoteles y Restaurantes","Valparaíso",255353,236307,253655
"1512","Mujer","Transporte, Almacenamiento y Comunicaciones","Valparaíso",427999,362167,348242
"1513","Mujer","Intermediación Financiera","Valparaíso",1113342,670336,859157
"1514","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Valparaíso",405903,454378,505750
"1515","Mujer","Administración Pública y Defensa","Valparaíso",511718,639564,652843
"1516","Mujer","Enseñanza","Valparaíso",497917,436711,466585
"1517","Mujer","Servicios Sociales y de Salud","Valparaíso",416959,513980,478916
"1518","Mujer","Servicios Comunitarios, Sociales y Personales","Valparaíso",444557,240453,306487
"1519","Mujer","Servicio Doméstico","Valparaíso",132474,159058,180885
"1520","Mujer","Organizaciones y órganos Extraterritoriales","Valparaíso",765800,NA,NA
