"","sex","isced","geography_name","geography_id","year","ub_weighted_median"
"3506","Mujer","Educación Técnica","El Loa","p22",2011,323972
"3507","Mujer","Educación Técnica","El Loa","p22",2012,650000
"3508","Mujer","Educación Técnica","El Loa","p22",2013,500678
"3509","Mujer","Educación Técnica","El Loa","p22",2014,599898
"3510","Mujer","Educación Técnica","El Loa","p22",2015,559338
"3511","Mujer","Educación Técnica","Elqui","p41",2010,270264
"3512","Mujer","Educación Técnica","Elqui","p41",2011,299093
"3513","Mujer","Educación Técnica","Elqui","p41",2012,396164
"3514","Mujer","Educación Técnica","Elqui","p41",2013,333477
"3515","Mujer","Educación Técnica","Elqui","p41",2014,361803
"3516","Mujer","Educación Técnica","Elqui","p41",2015,362714
"3517","Mujer","Educación Técnica","General Carrera","p114",2010,487477
"3518","Mujer","Educación Técnica","General Carrera","p114",2013,150203
"3519","Mujer","Educación Técnica","General Carrera","p114",2015,600162
"3520","Mujer","Educación Técnica","Huasco","p33",2010,332027
"3521","Mujer","Educación Técnica","Huasco","p33",2011,452484
"3522","Mujer","Educación Técnica","Huasco","p33",2012,452030
"3523","Mujer","Educación Técnica","Huasco","p33",2013,303650
"3524","Mujer","Educación Técnica","Huasco","p33",2014,395794
"3525","Mujer","Educación Técnica","Huasco","p33",2015,496427
"3526","Mujer","Educación Técnica","Iquique","p11",2010,450039
"3527","Mujer","Educación Técnica","Iquique","p11",2011,360745
"3528","Mujer","Educación Técnica","Iquique","p11",2012,385483
"3529","Mujer","Educación Técnica","Iquique","p11",2013,432556
"3530","Mujer","Educación Técnica","Iquique","p11",2014,500000
"3531","Mujer","Educación Técnica","Iquique","p11",2015,480130
"3532","Mujer","Educación Técnica","Limarí","p43",2010,353194
"3533","Mujer","Educación Técnica","Limarí","p43",2011,279105
"3534","Mujer","Educación Técnica","Limarí","p43",2012,351579
"3535","Mujer","Educación Técnica","Limarí","p43",2013,320538
"3536","Mujer","Educación Técnica","Limarí","p43",2014,402575
"3537","Mujer","Educación Técnica","Limarí","p43",2015,452550
"3538","Mujer","Educación Técnica","Linares","p74",2010,277766
"3539","Mujer","Educación Técnica","Linares","p74",2011,263071
"3540","Mujer","Educación Técnica","Linares","p74",2012,316421
"3541","Mujer","Educación Técnica","Linares","p74",2013,333096
"3542","Mujer","Educación Técnica","Linares","p74",2014,306894
"3543","Mujer","Educación Técnica","Linares","p74",2015,393758
"3544","Mujer","Educación Técnica","Llanquihue","p101",2010,394894
"3545","Mujer","Educación Técnica","Llanquihue","p101",2011,420497
"3546","Mujer","Educación Técnica","Llanquihue","p101",2012,359860
"3547","Mujer","Educación Técnica","Llanquihue","p101",2013,414652
"3548","Mujer","Educación Técnica","Llanquihue","p101",2014,412384
"3549","Mujer","Educación Técnica","Llanquihue","p101",2015,479934
"3550","Mujer","Educación Técnica","Los Andes","p53",2010,285825
"3551","Mujer","Educación Técnica","Los Andes","p53",2011,348881
"3552","Mujer","Educación Técnica","Los Andes","p53",2012,336000
"3553","Mujer","Educación Técnica","Los Andes","p53",2013,376010
"3554","Mujer","Educación Técnica","Los Andes","p53",2014,354590
"3555","Mujer","Educación Técnica","Los Andes","p53",2015,364752
"3556","Mujer","Educación Técnica","Magallanes","p121",2010,473020
"3557","Mujer","Educación Técnica","Magallanes","p121",2011,583695
"3558","Mujer","Educación Técnica","Magallanes","p121",2012,605632
"3559","Mujer","Educación Técnica","Magallanes","p121",2013,751964
"3560","Mujer","Educación Técnica","Magallanes","p121",2014,751170
"3561","Mujer","Educación Técnica","Magallanes","p121",2015,564008
"3562","Mujer","Educación Técnica","Maipo","p134",2010,399738
"3563","Mujer","Educación Técnica","Maipo","p134",2011,398721
"3564","Mujer","Educación Técnica","Maipo","p134",2012,400000
"3565","Mujer","Educación Técnica","Maipo","p134",2013,315613
"3566","Mujer","Educación Técnica","Maipo","p134",2014,406531
"3567","Mujer","Educación Técnica","Maipo","p134",2015,430644
"3568","Mujer","Educación Técnica","Malleco","p92",2010,372536
"3569","Mujer","Educación Técnica","Malleco","p92",2011,328546
"3570","Mujer","Educación Técnica","Malleco","p92",2012,275365
"3571","Mujer","Educación Técnica","Malleco","p92",2013,498112
"3572","Mujer","Educación Técnica","Malleco","p92",2014,375653
"3573","Mujer","Educación Técnica","Malleco","p92",2015,445000
"3574","Mujer","Educación Técnica","Marga Marga","p58",2010,265432
"3575","Mujer","Educación Técnica","Marga Marga","p58",2011,313038
"3576","Mujer","Educación Técnica","Marga Marga","p58",2012,325758
"3577","Mujer","Educación Técnica","Marga Marga","p58",2013,377341
"3578","Mujer","Educación Técnica","Marga Marga","p58",2014,349969
"3579","Mujer","Educación Técnica","Marga Marga","p58",2015,387712
"3580","Mujer","Educación Técnica","Melipilla","p135",2010,392431
"3581","Mujer","Educación Técnica","Melipilla","p135",2011,697763
"3582","Mujer","Educación Técnica","Melipilla","p135",2012,410623
"3583","Mujer","Educación Técnica","Melipilla","p135",2013,366185
"3584","Mujer","Educación Técnica","Melipilla","p135",2014,560407
"3585","Mujer","Educación Técnica","Melipilla","p135",2015,370807
"3586","Mujer","Educación Técnica","Ñuble","p84",2010,280274
"3587","Mujer","Educación Técnica","Ñuble","p84",2011,321547
"3588","Mujer","Educación Técnica","Ñuble","p84",2012,402216
"3589","Mujer","Educación Técnica","Ñuble","p84",2013,297364
"3590","Mujer","Educación Técnica","Ñuble","p84",2014,391353
"3591","Mujer","Educación Técnica","Ñuble","p84",2015,331588
"3592","Mujer","Educación Técnica","Osorno","p103",2010,300000
"3593","Mujer","Educación Técnica","Osorno","p103",2011,472672
"3594","Mujer","Educación Técnica","Osorno","p103",2012,345309
"3595","Mujer","Educación Técnica","Osorno","p103",2013,359637
"3596","Mujer","Educación Técnica","Osorno","p103",2014,418165
"3597","Mujer","Educación Técnica","Osorno","p103",2015,476017
"3598","Mujer","Educación Técnica","Petorca","p54",2010,276273
"3599","Mujer","Educación Técnica","Petorca","p54",2011,513340
"3600","Mujer","Educación Técnica","Petorca","p54",2012,535067
"3601","Mujer","Educación Técnica","Petorca","p54",2013,587695
"3602","Mujer","Educación Técnica","Petorca","p54",2014,348596
"3603","Mujer","Educación Técnica","Petorca","p54",2015,500135
"3604","Mujer","Educación Técnica","Quillota","p55",2010,300507
"3605","Mujer","Educación Técnica","Quillota","p55",2011,300000
"3606","Mujer","Educación Técnica","Quillota","p55",2012,311916
"3607","Mujer","Educación Técnica","Quillota","p55",2013,398489
"3608","Mujer","Educación Técnica","Quillota","p55",2014,404169
"3609","Mujer","Educación Técnica","Quillota","p55",2015,321087
"3610","Mujer","Educación Técnica","Ranco","p142",2010,319781
"3611","Mujer","Educación Técnica","Ranco","p142",2011,458530
"3612","Mujer","Educación Técnica","Ranco","p142",2012,370792
"3613","Mujer","Educación Técnica","Ranco","p142",2013,385102
"3614","Mujer","Educación Técnica","Ranco","p142",2014,382000
"3615","Mujer","Educación Técnica","Ranco","p142",2015,920000
"3616","Mujer","Educación Técnica","San Antonio","p56",2010,353122
"3617","Mujer","Educación Técnica","San Antonio","p56",2011,316169
"3618","Mujer","Educación Técnica","San Antonio","p56",2012,426917
"3619","Mujer","Educación Técnica","San Antonio","p56",2013,342285
"3620","Mujer","Educación Técnica","San Antonio","p56",2014,399999
"3621","Mujer","Educación Técnica","San Antonio","p56",2015,421711
"3622","Mujer","Educación Técnica","San Felipe","p57",2010,349761
"3623","Mujer","Educación Técnica","San Felipe","p57",2011,292254
"3624","Mujer","Educación Técnica","San Felipe","p57",2012,391508
"3625","Mujer","Educación Técnica","San Felipe","p57",2013,329849
"3626","Mujer","Educación Técnica","San Felipe","p57",2014,409632
"3627","Mujer","Educación Técnica","San Felipe","p57",2015,432564
"3628","Mujer","Educación Técnica","Santiago","p131",2010,365552
"3629","Mujer","Educación Técnica","Santiago","p131",2011,350888
"3630","Mujer","Educación Técnica","Santiago","p131",2012,351967
"3631","Mujer","Educación Técnica","Santiago","p131",2013,400321
"3632","Mujer","Educación Técnica","Santiago","p131",2014,412632
"3633","Mujer","Educación Técnica","Santiago","p131",2015,425525
"3634","Mujer","Educación Técnica","Talagante","p136",2010,275306
"3635","Mujer","Educación Técnica","Talagante","p136",2011,399281
"3636","Mujer","Educación Técnica","Talagante","p136",2012,411070
"3637","Mujer","Educación Técnica","Talagante","p136",2013,358452
"3638","Mujer","Educación Técnica","Talagante","p136",2014,545628
"3639","Mujer","Educación Técnica","Talagante","p136",2015,400000
"3640","Mujer","Educación Técnica","Talca","p71",2010,303045
"3641","Mujer","Educación Técnica","Talca","p71",2011,350000
"3642","Mujer","Educación Técnica","Talca","p71",2012,307236
"3643","Mujer","Educación Técnica","Talca","p71",2013,375753
"3644","Mujer","Educación Técnica","Talca","p71",2014,404169
"3645","Mujer","Educación Técnica","Talca","p71",2015,293993
"3646","Mujer","Educación Técnica","Tamarugal","p12",2010,445507
"3647","Mujer","Educación Técnica","Tamarugal","p12",2011,380000
"3648","Mujer","Educación Técnica","Tamarugal","p12",2012,483361
"3649","Mujer","Educación Técnica","Tamarugal","p12",2013,593804
"3650","Mujer","Educación Técnica","Tamarugal","p12",2014,707296
"3651","Mujer","Educación Técnica","Tamarugal","p12",2015,697596
"3652","Mujer","Educación Técnica","Tierra del Fuego","p123",2013,362000
"3653","Mujer","Educación Técnica","Tierra del Fuego","p123",2014,425000
"3654","Mujer","Educación Técnica","Tocopilla","p23",2010,700000
"3655","Mujer","Educación Técnica","Tocopilla","p23",2011,700000
"3656","Mujer","Educación Técnica","Tocopilla","p23",2012,600000
"3657","Mujer","Educación Técnica","Tocopilla","p23",2013,483988
"3658","Mujer","Educación Técnica","Tocopilla","p23",2015,630170
"3659","Mujer","Educación Técnica","Última Esperanza","p124",2010,335328
"3660","Mujer","Educación Técnica","Última Esperanza","p124",2011,448562
"3661","Mujer","Educación Técnica","Última Esperanza","p124",2012,405000
"3662","Mujer","Educación Técnica","Última Esperanza","p124",2013,996224
"3663","Mujer","Educación Técnica","Última Esperanza","p124",2014,642332
"3664","Mujer","Educación Técnica","Última Esperanza","p124",2015,600162
"3665","Mujer","Educación Técnica","Valdivia","p141",2010,300294
"3666","Mujer","Educación Técnica","Valdivia","p141",2011,423378
"3667","Mujer","Educación Técnica","Valdivia","p141",2012,443578
"3668","Mujer","Educación Técnica","Valdivia","p141",2013,421209
"3669","Mujer","Educación Técnica","Valdivia","p141",2014,529257
"3670","Mujer","Educación Técnica","Valdivia","p141",2015,460598
"3671","Mujer","Educación Técnica","Valparaíso","p51",2010,234779
"3672","Mujer","Educación Técnica","Valparaíso","p51",2011,313510
"3673","Mujer","Educación Técnica","Valparaíso","p51",2012,338224
"3674","Mujer","Educación Técnica","Valparaíso","p51",2013,360456
"3675","Mujer","Educación Técnica","Valparaíso","p51",2014,353648
"3676","Mujer","Educación Técnica","Valparaíso","p51",2015,401630
"3677","Mujer","Educación Técnica",NA,NA,2012,163317
"3678","Mujer","Educación Universitaria","Antofagasta","p21",2010,635474
"3679","Mujer","Educación Universitaria","Antofagasta","p21",2011,502050
"3680","Mujer","Educación Universitaria","Antofagasta","p21",2012,903589
"3681","Mujer","Educación Universitaria","Antofagasta","p21",2013,703050
"3682","Mujer","Educación Universitaria","Antofagasta","p21",2014,692639
"3683","Mujer","Educación Universitaria","Antofagasta","p21",2015,800000
"3684","Mujer","Educación Universitaria","Arauco","p82",2010,500000
"3685","Mujer","Educación Universitaria","Arauco","p82",2011,572100
"3686","Mujer","Educación Universitaria","Arauco","p82",2012,839832
"3687","Mujer","Educación Universitaria","Arauco","p82",2013,734494
"3688","Mujer","Educación Universitaria","Arauco","p82",2014,650000
"3689","Mujer","Educación Universitaria","Arauco","p82",2015,600000
"3690","Mujer","Educación Universitaria","Arica","p151",2010,473940
"3691","Mujer","Educación Universitaria","Arica","p151",2011,548455
"3692","Mujer","Educación Universitaria","Arica","p151",2012,635553
"3693","Mujer","Educación Universitaria","Arica","p151",2013,580781
"3694","Mujer","Educación Universitaria","Arica","p151",2014,606254
"3695","Mujer","Educación Universitaria","Arica","p151",2015,627656
"3696","Mujer","Educación Universitaria","Aysén","p112",2010,986118
"3697","Mujer","Educación Universitaria","Aysén","p112",2011,872030
"3698","Mujer","Educación Universitaria","Aysén","p112",2012,1304631
"3699","Mujer","Educación Universitaria","Aysén","p112",2013,980107
"3700","Mujer","Educación Universitaria","Aysén","p112",2014,999936
"3701","Mujer","Educación Universitaria","Aysén","p112",2015,1013214
"3702","Mujer","Educación Universitaria","Bíobío","p83",2010,500489
"3703","Mujer","Educación Universitaria","Bíobío","p83",2011,497700
"3704","Mujer","Educación Universitaria","Bíobío","p83",2012,625253
"3705","Mujer","Educación Universitaria","Bíobío","p83",2013,628692
"3706","Mujer","Educación Universitaria","Bíobío","p83",2014,697008
"3707","Mujer","Educación Universitaria","Bíobío","p83",2015,695632
"3708","Mujer","Educación Universitaria","Cachapoal","p61",2010,444382
"3709","Mujer","Educación Universitaria","Cachapoal","p61",2011,647922
"3710","Mujer","Educación Universitaria","Cachapoal","p61",2012,600000
"3711","Mujer","Educación Universitaria","Cachapoal","p61",2013,697357
"3712","Mujer","Educación Universitaria","Cachapoal","p61",2014,616709
"3713","Mujer","Educación Universitaria","Cachapoal","p61",2015,789835
"3714","Mujer","Educación Universitaria","Capitán Prat","p113",2010,1199179
"3715","Mujer","Educación Universitaria","Capitán Prat","p113",2011,958766
"3716","Mujer","Educación Universitaria","Capitán Prat","p113",2012,1245593
"3717","Mujer","Educación Universitaria","Cardenal Caro","p62",2010,466776
"3718","Mujer","Educación Universitaria","Cardenal Caro","p62",2011,527392
"3719","Mujer","Educación Universitaria","Cardenal Caro","p62",2012,602706
"3720","Mujer","Educación Universitaria","Cardenal Caro","p62",2013,726369
"3721","Mujer","Educación Universitaria","Cardenal Caro","p62",2014,786636
"3722","Mujer","Educación Universitaria","Cardenal Caro","p62",2015,670771
"3723","Mujer","Educación Universitaria","Cauquenes","p72",2010,628839
"3724","Mujer","Educación Universitaria","Cauquenes","p72",2011,719698
"3725","Mujer","Educación Universitaria","Cauquenes","p72",2012,689484
"3726","Mujer","Educación Universitaria","Cauquenes","p72",2013,747551
"3727","Mujer","Educación Universitaria","Cauquenes","p72",2014,707296
"3728","Mujer","Educación Universitaria","Cauquenes","p72",2015,702852
"3729","Mujer","Educación Universitaria","Cautín","p91",2010,499658
"3730","Mujer","Educación Universitaria","Cautín","p91",2011,500000
"3731","Mujer","Educación Universitaria","Cautín","p91",2012,500000
"3732","Mujer","Educación Universitaria","Cautín","p91",2013,635031
"3733","Mujer","Educación Universitaria","Cautín","p91",2014,676250
"3734","Mujer","Educación Universitaria","Cautín","p91",2015,600162
"3735","Mujer","Educación Universitaria","Chacabuco","p133",2010,637864
"3736","Mujer","Educación Universitaria","Chacabuco","p133",2011,1818323
"3737","Mujer","Educación Universitaria","Chacabuco","p133",2012,2393378
"3738","Mujer","Educación Universitaria","Chacabuco","p133",2013,1331803
"3739","Mujer","Educación Universitaria","Chacabuco","p133",2014,908450
"3740","Mujer","Educación Universitaria","Chacabuco","p133",2015,607465
"3741","Mujer","Educación Universitaria","Chañaral","p32",2010,1131106
"3742","Mujer","Educación Universitaria","Chañaral","p32",2011,2125222
"3743","Mujer","Educación Universitaria","Chañaral","p32",2012,1689785
"3744","Mujer","Educación Universitaria","Chañaral","p32",2013,3034897
"3745","Mujer","Educación Universitaria","Chañaral","p32",2014,1229822
"3746","Mujer","Educación Universitaria","Chañaral","p32",2015,2208646
"3747","Mujer","Educación Universitaria","Chiloé","p102",2010,800000
"3748","Mujer","Educación Universitaria","Chiloé","p102",2011,649542
"3749","Mujer","Educación Universitaria","Chiloé","p102",2012,700000
"3750","Mujer","Educación Universitaria","Chiloé","p102",2013,727243
"3751","Mujer","Educación Universitaria","Chiloé","p102",2014,758073
"3752","Mujer","Educación Universitaria","Chiloé","p102",2015,900244
"3753","Mujer","Educación Universitaria","Choapa","p42",2010,629569
"3754","Mujer","Educación Universitaria","Choapa","p42",2011,883937
"3755","Mujer","Educación Universitaria","Choapa","p42",2012,1004510
"3756","Mujer","Educación Universitaria","Choapa","p42",2013,620941
"3757","Mujer","Educación Universitaria","Choapa","p42",2014,829557
"3758","Mujer","Educación Universitaria","Choapa","p42",2015,729161
"3759","Mujer","Educación Universitaria","Colchagua","p63",2010,449678
"3760","Mujer","Educación Universitaria","Colchagua","p63",2011,491451
"3761","Mujer","Educación Universitaria","Colchagua","p63",2012,501019
"3762","Mujer","Educación Universitaria","Colchagua","p63",2013,504907
"3763","Mujer","Educación Universitaria","Colchagua","p63",2014,650000
"3764","Mujer","Educación Universitaria","Colchagua","p63",2015,799839
"3765","Mujer","Educación Universitaria","Concepción","p81",2010,499838
"3766","Mujer","Educación Universitaria","Concepción","p81",2011,548242
"3767","Mujer","Educación Universitaria","Concepción","p81",2012,543519
"3768","Mujer","Educación Universitaria","Concepción","p81",2013,535103
"3769","Mujer","Educación Universitaria","Concepción","p81",2014,576445
"3770","Mujer","Educación Universitaria","Concepción","p81",2015,507641
"3771","Mujer","Educación Universitaria","Copiapó","p31",2010,802045
"3772","Mujer","Educación Universitaria","Copiapó","p31",2011,527067
"3773","Mujer","Educación Universitaria","Copiapó","p31",2012,502255
"3774","Mujer","Educación Universitaria","Copiapó","p31",2013,643130
"3775","Mujer","Educación Universitaria","Copiapó","p31",2014,608342
"3776","Mujer","Educación Universitaria","Copiapó","p31",2015,900244
"3777","Mujer","Educación Universitaria","Cordillera","p152",2010,605000
"3778","Mujer","Educación Universitaria","Cordillera","p152",2011,556686
"3779","Mujer","Educación Universitaria","Cordillera","p152",2012,702315
"3780","Mujer","Educación Universitaria","Cordillera","p152",2013,671133
"3781","Mujer","Educación Universitaria","Cordillera","p152",2014,614349
"3782","Mujer","Educación Universitaria","Cordillera","p152",2015,734199
"3783","Mujer","Educación Universitaria","Coyhaique","p111",2010,840195
"3784","Mujer","Educación Universitaria","Coyhaique","p111",2011,866169
"3785","Mujer","Educación Universitaria","Coyhaique","p111",2012,834709
"3786","Mujer","Educación Universitaria","Coyhaique","p111",2013,839483
"3787","Mujer","Educación Universitaria","Coyhaique","p111",2014,999812
"3788","Mujer","Educación Universitaria","Coyhaique","p111",2015,1100298
"3789","Mujer","Educación Universitaria","Curicó","p73",2010,499751
"3790","Mujer","Educación Universitaria","Curicó","p73",2011,443360
"3791","Mujer","Educación Universitaria","Curicó","p73",2012,540193
"3792","Mujer","Educación Universitaria","Curicó","p73",2013,513447
"3793","Mujer","Educación Universitaria","Curicó","p73",2014,605419
"3794","Mujer","Educación Universitaria","Curicó","p73",2015,645000
"3795","Mujer","Educación Universitaria","El Loa","p22",2010,808872
"3796","Mujer","Educación Universitaria","El Loa","p22",2011,757276
"3797","Mujer","Educación Universitaria","El Loa","p22",2012,790691
"3798","Mujer","Educación Universitaria","El Loa","p22",2013,791069
"3799","Mujer","Educación Universitaria","El Loa","p22",2014,855665
"3800","Mujer","Educación Universitaria","El Loa","p22",2015,937892
"3801","Mujer","Educación Universitaria","Elqui","p41",2010,568719
"3802","Mujer","Educación Universitaria","Elqui","p41",2011,626059
"3803","Mujer","Educación Universitaria","Elqui","p41",2012,542777
"3804","Mujer","Educación Universitaria","Elqui","p41",2013,567268
"3805","Mujer","Educación Universitaria","Elqui","p41",2014,699869
"3806","Mujer","Educación Universitaria","Elqui","p41",2015,698299
"3807","Mujer","Educación Universitaria","General Carrera","p114",2010,900881
"3808","Mujer","Educación Universitaria","General Carrera","p114",2011,1205800
"3809","Mujer","Educación Universitaria","General Carrera","p114",2012,1226858
"3810","Mujer","Educación Universitaria","General Carrera","p114",2013,1439543
"3811","Mujer","Educación Universitaria","General Carrera","p114",2014,1249766
"3812","Mujer","Educación Universitaria","General Carrera","p114",2015,502037
"3813","Mujer","Educación Universitaria","Huasco","p33",2010,617989
"3814","Mujer","Educación Universitaria","Huasco","p33",2011,1306283
"3815","Mujer","Educación Universitaria","Huasco","p33",2012,953477
"3816","Mujer","Educación Universitaria","Huasco","p33",2013,616585
"3817","Mujer","Educación Universitaria","Huasco","p33",2014,519902
"3818","Mujer","Educación Universitaria","Huasco","p33",2015,661598
"3819","Mujer","Educación Universitaria","Iquique","p11",2010,500000
"3820","Mujer","Educación Universitaria","Iquique","p11",2011,697763
"3821","Mujer","Educación Universitaria","Iquique","p11",2012,603373
"3822","Mujer","Educación Universitaria","Iquique","p11",2013,697401
"3823","Mujer","Educación Universitaria","Iquique","p11",2014,606254
"3824","Mujer","Educación Universitaria","Iquique","p11",2015,667961
"3825","Mujer","Educación Universitaria","Limarí","p43",2010,525286
"3826","Mujer","Educación Universitaria","Limarí","p43",2011,679142
"3827","Mujer","Educación Universitaria","Limarí","p43",2012,637576
"3828","Mujer","Educación Universitaria","Limarí","p43",2013,520067
"3829","Mujer","Educación Universitaria","Limarí","p43",2014,679901
"3830","Mujer","Educación Universitaria","Limarí","p43",2015,702852
"3831","Mujer","Educación Universitaria","Linares","p74",2010,415674
"3832","Mujer","Educación Universitaria","Linares","p74",2011,576636
"3833","Mujer","Educación Universitaria","Linares","p74",2012,729937
"3834","Mujer","Educación Universitaria","Linares","p74",2013,629102
"3835","Mujer","Educación Universitaria","Linares","p74",2014,599887
"3836","Mujer","Educación Universitaria","Linares","p74",2015,502037
"3837","Mujer","Educación Universitaria","Llanquihue","p101",2010,479016
"3838","Mujer","Educación Universitaria","Llanquihue","p101",2011,558210
"3839","Mujer","Educación Universitaria","Llanquihue","p101",2012,600000
"3840","Mujer","Educación Universitaria","Llanquihue","p101",2013,616462
"3841","Mujer","Educación Universitaria","Llanquihue","p101",2014,711844
"3842","Mujer","Educación Universitaria","Llanquihue","p101",2015,846601
"3843","Mujer","Educación Universitaria","Los Andes","p53",2010,526037
"3844","Mujer","Educación Universitaria","Los Andes","p53",2011,573449
"3845","Mujer","Educación Universitaria","Los Andes","p53",2012,500000
"3846","Mujer","Educación Universitaria","Los Andes","p53",2013,624497
"3847","Mujer","Educación Universitaria","Los Andes","p53",2014,717445
"3848","Mujer","Educación Universitaria","Los Andes","p53",2015,708257
"3849","Mujer","Educación Universitaria","Magallanes","p121",2010,642258
"3850","Mujer","Educación Universitaria","Magallanes","p121",2011,597627
"3851","Mujer","Educación Universitaria","Magallanes","p121",2012,803608
"3852","Mujer","Educación Universitaria","Magallanes","p121",2013,902695
"3853","Mujer","Educación Universitaria","Magallanes","p121",2014,799880
"3854","Mujer","Educación Universitaria","Magallanes","p121",2015,990025
"3855","Mujer","Educación Universitaria","Maipo","p134",2010,443098
"3856","Mujer","Educación Universitaria","Maipo","p134",2011,797443
"3857","Mujer","Educación Universitaria","Maipo","p134",2012,600000
"3858","Mujer","Educación Universitaria","Maipo","p134",2013,657398
"3859","Mujer","Educación Universitaria","Maipo","p134",2014,617489
"3860","Mujer","Educación Universitaria","Maipo","p134",2015,820031
"3861","Mujer","Educación Universitaria","Malleco","p92",2010,515810
"3862","Mujer","Educación Universitaria","Malleco","p92",2011,587448
"3863","Mujer","Educación Universitaria","Malleco","p92",2012,605752
"3864","Mujer","Educación Universitaria","Malleco","p92",2013,640000
"3865","Mujer","Educación Universitaria","Malleco","p92",2014,699897
"3866","Mujer","Educación Universitaria","Malleco","p92",2015,700023
"3867","Mujer","Educación Universitaria","Marga Marga","p58",2010,424426
"3868","Mujer","Educación Universitaria","Marga Marga","p58",2011,474330
"3869","Mujer","Educación Universitaria","Marga Marga","p58",2012,502255
"3870","Mujer","Educación Universitaria","Marga Marga","p58",2013,600209
"3871","Mujer","Educación Universitaria","Marga Marga","p58",2014,665558
"3872","Mujer","Educación Universitaria","Marga Marga","p58",2015,567816
"3873","Mujer","Educación Universitaria","Melipilla","p135",2010,800290
"3874","Mujer","Educación Universitaria","Melipilla","p135",2011,588956
"3875","Mujer","Educación Universitaria","Melipilla","p135",2012,773473
"3876","Mujer","Educación Universitaria","Melipilla","p135",2013,946413
"3877","Mujer","Educación Universitaria","Melipilla","p135",2014,736789
"3878","Mujer","Educación Universitaria","Melipilla","p135",2015,603808
"3879","Mujer","Educación Universitaria","Ñuble","p84",2010,550222
"3880","Mujer","Educación Universitaria","Ñuble","p84",2011,517565
"3881","Mujer","Educación Universitaria","Ñuble","p84",2012,730910
"3882","Mujer","Educación Universitaria","Ñuble","p84",2013,700471
"3883","Mujer","Educación Universitaria","Ñuble","p84",2014,600000
"3884","Mujer","Educación Universitaria","Ñuble","p84",2015,803236
"3885","Mujer","Educación Universitaria","Osorno","p103",2010,500489
"3886","Mujer","Educación Universitaria","Osorno","p103",2011,574057
"3887","Mujer","Educación Universitaria","Osorno","p103",2012,630845
"3888","Mujer","Educación Universitaria","Osorno","p103",2013,809983
"3889","Mujer","Educación Universitaria","Osorno","p103",2014,699935
"3890","Mujer","Educación Universitaria","Osorno","p103",2015,900000
"3891","Mujer","Educación Universitaria","Petorca","p54",2010,363355
"3892","Mujer","Educación Universitaria","Petorca","p54",2011,399529
"3893","Mujer","Educación Universitaria","Petorca","p54",2012,620787
"3894","Mujer","Educación Universitaria","Petorca","p54",2013,2060556
"3895","Mujer","Educación Universitaria","Petorca","p54",2014,858382
"3896","Mujer","Educación Universitaria","Petorca","p54",2015,700189
"3897","Mujer","Educación Universitaria","Quillota","p55",2010,308290
"3898","Mujer","Educación Universitaria","Quillota","p55",2011,450000
"3899","Mujer","Educación Universitaria","Quillota","p55",2012,500000
"3900","Mujer","Educación Universitaria","Quillota","p55",2013,539296
"3901","Mujer","Educación Universitaria","Quillota","p55",2014,551503
"3902","Mujer","Educación Universitaria","Quillota","p55",2015,500135
"3903","Mujer","Educación Universitaria","Ranco","p142",2010,850832
"3904","Mujer","Educación Universitaria","Ranco","p142",2011,753625
"3905","Mujer","Educación Universitaria","Ranco","p142",2012,630000
"3906","Mujer","Educación Universitaria","Ranco","p142",2013,1615857
"3907","Mujer","Educación Universitaria","Ranco","p142",2014,951036
"3908","Mujer","Educación Universitaria","Ranco","p142",2015,700018
"3909","Mujer","Educación Universitaria","San Antonio","p56",2010,600041
"3910","Mujer","Educación Universitaria","San Antonio","p56",2011,502417
"3911","Mujer","Educación Universitaria","San Antonio","p56",2012,804497
"3912","Mujer","Educación Universitaria","San Antonio","p56",2013,640532
"3913","Mujer","Educación Universitaria","San Antonio","p56",2014,760765
"3914","Mujer","Educación Universitaria","San Antonio","p56",2015,813300
"3915","Mujer","Educación Universitaria","San Felipe","p57",2010,411275
"3916","Mujer","Educación Universitaria","San Felipe","p57",2011,430427
"3917","Mujer","Educación Universitaria","San Felipe","p57",2012,386422
"3918","Mujer","Educación Universitaria","San Felipe","p57",2013,530000
"3919","Mujer","Educación Universitaria","San Felipe","p57",2014,500000
"3920","Mujer","Educación Universitaria","San Felipe","p57",2015,520141
"3921","Mujer","Educación Universitaria","Santiago","p131",2010,550538
"3922","Mujer","Educación Universitaria","Santiago","p131",2011,585543
"3923","Mujer","Educación Universitaria","Santiago","p131",2012,582553
"3924","Mujer","Educación Universitaria","Santiago","p131",2013,645874
"3925","Mujer","Educación Universitaria","Santiago","p131",2014,714440
"3926","Mujer","Educación Universitaria","Santiago","p131",2015,700000
"3927","Mujer","Educación Universitaria","Talagante","p136",2010,486929
"3928","Mujer","Educación Universitaria","Talagante","p136",2011,664432
"3929","Mujer","Educación Universitaria","Talagante","p136",2012,620000
"3930","Mujer","Educación Universitaria","Talagante","p136",2013,713291
"3931","Mujer","Educación Universitaria","Talagante","p136",2014,706195
"3932","Mujer","Educación Universitaria","Talagante","p136",2015,930186
"3933","Mujer","Educación Universitaria","Talca","p71",2010,500361
"3934","Mujer","Educación Universitaria","Talca","p71",2011,602948
"3935","Mujer","Educación Universitaria","Talca","p71",2012,600000
"3936","Mujer","Educación Universitaria","Talca","p71",2013,747338
"3937","Mujer","Educación Universitaria","Talca","p71",2014,725000
