"","sex","geography_name","geography_id","year","lb_weighted_median"
"1858","Mujer","Cartagena","30",2012,48216
"1859","Mujer","Cartagena","30",2013,209207
"1860","Mujer","Cartagena","30",2014,149972
"1861","Mujer","Cartagena","30",2015,30008
"1862","Mujer","Casablanca","31",2010,39973
"1863","Mujer","Casablanca","31",2011,52831
"1864","Mujer","Casablanca","31",2012,160722
"1865","Mujer","Casablanca","31",2014,131355
"1866","Mujer","Casablanca","31",2015,180733
"1867","Mujer","Castro","32",2010,120117
"1868","Mujer","Castro","32",2011,179894
"1869","Mujer","Castro","32",2012,197083
"1870","Mujer","Castro","32",2013,180244
"1871","Mujer","Castro","32",2014,212648
"1872","Mujer","Castro","32",2015,240000
"1873","Mujer","Catemu","33",2010,161054
"1874","Mujer","Catemu","33",2011,97907
"1875","Mujer","Catemu","33",2012,109259
"1876","Mujer","Catemu","33",2013,150988
"1877","Mujer","Catemu","33",2014,174565
"1878","Mujer","Catemu","33",2015,113880
"1879","Mujer","Cauquenes","34",2010,60032
"1880","Mujer","Cauquenes","34",2011,105167
"1881","Mujer","Cauquenes","34",2012,105746
"1882","Mujer","Cauquenes","34",2013,99622
"1883","Mujer","Cauquenes","34",2014,113800
"1884","Mujer","Cauquenes","34",2015,97563
"1885","Mujer","Cerrillos","35",2010,139904
"1886","Mujer","Cerrillos","35",2011,256715
"1887","Mujer","Cerrillos","35",2012,170312
"1888","Mujer","Cerrillos","35",2013,233485
"1889","Mujer","Cerrillos","35",2014,253166
"1890","Mujer","Cerrillos","35",2015,250056
"1891","Mujer","Cerro Navia","36",2010,155691
"1892","Mujer","Cerro Navia","36",2011,124847
"1893","Mujer","Cerro Navia","36",2012,186960
"1894","Mujer","Cerro Navia","36",2013,220938
"1895","Mujer","Cerro Navia","36",2014,223572
"1896","Mujer","Cerro Navia","36",2015,191331
"1897","Mujer","Chañaral","39",2010,53734
"1898","Mujer","Chañaral","39",2011,100483
"1899","Mujer","Chañaral","39",2012,201124
"1900","Mujer","Chañaral","39",2013,197009
"1901","Mujer","Chañaral","39",2014,182873
"1902","Mujer","Chañaral","39",2015,324865
"1903","Mujer","Chanco","38",2010,75406
"1904","Mujer","Chanco","38",2011,88497
"1905","Mujer","Chanco","38",2012,123699
"1906","Mujer","Chanco","38",2013,112013
"1907","Mujer","Chanco","38",2014,80695
"1908","Mujer","Chanco","38",2015,172300
"1909","Mujer","Chépica","40",2010,30029
"1910","Mujer","Chépica","40",2011,78972
"1911","Mujer","Chépica","40",2012,22571
"1912","Mujer","Chépica","40",2013,85593
"1913","Mujer","Chépica","40",2014,50521
"1914","Mujer","Chépica","40",2015,202750
"1915","Mujer","Chiguayante","41",2010,122873
"1916","Mujer","Chiguayante","41",2011,170000
"1917","Mujer","Chiguayante","41",2012,187399
"1918","Mujer","Chiguayante","41",2013,199511
"1919","Mujer","Chiguayante","41",2014,225260
"1920","Mujer","Chiguayante","41",2015,240011
"1921","Mujer","Chile Chico","42",2010,27486
"1922","Mujer","Chile Chico","42",2011,68806
"1923","Mujer","Chile Chico","42",2012,105590
"1924","Mujer","Chile Chico","42",2013,151605
"1925","Mujer","Chile Chico","42",2014,111146
"1926","Mujer","Chile Chico","42",2015,101185
"1927","Mujer","Chillán","43",2010,138135
"1928","Mujer","Chillán","43",2011,150964
"1929","Mujer","Chillán","43",2012,190903
"1930","Mujer","Chillán","43",2013,209207
"1931","Mujer","Chillán","43",2014,227775
"1932","Mujer","Chillán","43",2015,253615
"1933","Mujer","Chillán Viejo","44",2010,136133
"1934","Mujer","Chillán Viejo","44",2011,142471
"1935","Mujer","Chillán Viejo","44",2012,150000
"1936","Mujer","Chillán Viejo","44",2013,168227
"1937","Mujer","Chillán Viejo","44",2014,130000
"1938","Mujer","Chillán Viejo","44",2015,217414
"1939","Mujer","Chimbarongo","45",2010,140023
"1940","Mujer","Chimbarongo","45",2011,126992
"1941","Mujer","Chimbarongo","45",2012,150677
"1942","Mujer","Chimbarongo","45",2013,178687
"1943","Mujer","Chimbarongo","45",2014,180278
"1944","Mujer","Chimbarongo","45",2015,195594
"1945","Mujer","Chonchi","47",2010,72468
"1946","Mujer","Chonchi","47",2011,52282
"1947","Mujer","Chonchi","47",2012,38104
"1948","Mujer","Chonchi","47",2013,110927
"1949","Mujer","Chonchi","47",2014,80000
"1950","Mujer","Chonchi","47",2015,115000
"1951","Mujer","Cisnes","48",2010,169117
"1952","Mujer","Cisnes","48",2011,191940
"1953","Mujer","Cisnes","48",2012,204701
"1954","Mujer","Cisnes","48",2013,188575
"1955","Mujer","Cisnes","48",2014,177342
"1956","Mujer","Cisnes","48",2015,188320
"1957","Mujer","Cochrane","51",2010,179877
"1958","Mujer","Cochrane","51",2011,149662
"1959","Mujer","Cochrane","51",2012,193000
"1960","Mujer","Cochrane","51",2013,143438
"1961","Mujer","Cochrane","51",2014,150000
"1962","Mujer","Codegua","52",2010,130000
"1963","Mujer","Codegua","52",2011,217101
"1964","Mujer","Codegua","52",2012,200000
"1965","Mujer","Codegua","52",2013,210138
"1966","Mujer","Codegua","52",2014,250000
"1967","Mujer","Codegua","52",2015,128655
"1968","Mujer","Coelemu","53",2010,90088
"1969","Mujer","Coelemu","53",2011,60290
"1970","Mujer","Coelemu","53",2012,50256
"1971","Mujer","Coelemu","53",2013,145925
"1972","Mujer","Coelemu","53",2014,195630
"1973","Mujer","Coelemu","53",2015,227530
"1974","Mujer","Coihueco","55",2010,137806
"1975","Mujer","Coihueco","55",2011,71425
"1976","Mujer","Coihueco","55",2012,69949
"1977","Mujer","Coihueco","55",2013,165848
"1978","Mujer","Coihueco","55",2014,109264
"1979","Mujer","Coihueco","55",2015,68627
"1980","Mujer","Colbún","57",2010,50049
"1981","Mujer","Colbún","57",2011,72482
"1982","Mujer","Colbún","57",2012,96820
"1983","Mujer","Colbún","57",2013,40024
"1984","Mujer","Colbún","57",2014,82000
"1985","Mujer","Colbún","57",2015,121633
"1986","Mujer","Colina","59",2010,163974
"1987","Mujer","Colina","59",2011,200124
"1988","Mujer","Colina","59",2012,216408
"1989","Mujer","Colina","59",2013,210285
"1990","Mujer","Colina","59",2014,225000
"1991","Mujer","Colina","59",2015,259377
"1992","Mujer","Collipulli","60",2010,47468
"1993","Mujer","Collipulli","60",2011,49078
"1994","Mujer","Collipulli","60",2012,76062
"1995","Mujer","Collipulli","60",2013,69736
"1996","Mujer","Collipulli","60",2014,54936
"1997","Mujer","Collipulli","60",2015,50041
"1998","Mujer","Combarbalá","62",2010,80372
"1999","Mujer","Combarbalá","62",2011,123938
"2000","Mujer","Combarbalá","62",2012,80361
"2001","Mujer","Combarbalá","62",2013,171015
"2002","Mujer","Combarbalá","62",2014,190818
"2003","Mujer","Combarbalá","62",2015,128597
"2004","Mujer","Concepción","64",2010,190088
"2005","Mujer","Concepción","64",2011,171812
"2006","Mujer","Concepción","64",2012,200902
"2007","Mujer","Concepción","64",2013,210285
"2008","Mujer","Concepción","64",2014,229242
"2009","Mujer","Concepción","64",2015,250068
"2010","Mujer","Conchalí","65",2010,171723
"2011","Mujer","Conchalí","65",2011,122896
"2012","Mujer","Conchalí","65",2012,195787
"2013","Mujer","Conchalí","65",2013,210285
"2014","Mujer","Conchalí","65",2014,252352
"2015","Mujer","Conchalí","65",2015,291365
"2016","Mujer","Concón","63",2010,164998
"2017","Mujer","Concón","63",2011,155349
"2018","Mujer","Concón","63",2012,198371
"2019","Mujer","Concón","63",2013,168856
"2020","Mujer","Concón","63",2014,227293
"2021","Mujer","Concón","63",2015,254664
"2022","Mujer","Constitución","66",2010,95393
"2023","Mujer","Constitución","66",2011,130090
"2024","Mujer","Constitución","66",2012,150677
"2025","Mujer","Constitución","66",2013,99998
"2026","Mujer","Constitución","66",2014,159970
"2027","Mujer","Constitución","66",2015,145039
"2028","Mujer","Copiapó","68",2010,190020
"2029","Mujer","Copiapó","68",2011,200967
"2030","Mujer","Copiapó","68",2012,239565
"2031","Mujer","Copiapó","68",2013,276400
"2032","Mujer","Copiapó","68",2014,261165
"2033","Mujer","Copiapó","68",2015,325119
"2034","Mujer","Coquimbo","69",2010,152371
"2035","Mujer","Coquimbo","69",2011,179425
"2036","Mujer","Coquimbo","69",2012,157344
"2037","Mujer","Coquimbo","69",2013,203111
"2038","Mujer","Coquimbo","69",2014,223530
"2039","Mujer","Coquimbo","69",2015,240976
"2040","Mujer","Coronel","70",2010,140137
"2041","Mujer","Coronel","70",2011,142494
"2042","Mujer","Coronel","70",2012,164000
"2043","Mujer","Coronel","70",2013,171729
"2044","Mujer","Coronel","70",2014,201434
"2045","Mujer","Coronel","70",2015,198054
"2046","Mujer","Corral","71",2010,35000
"2047","Mujer","Corral","71",2011,47100
"2048","Mujer","Corral","71",2012,49783
"2049","Mujer","Corral","71",2013,85000
"2050","Mujer","Corral","71",2014,100000
"2051","Mujer","Corral","71",2015,81125
"2052","Mujer","Coyhaique","54",2010,175171
"2053","Mujer","Coyhaique","54",2011,201436
"2054","Mujer","Coyhaique","54",2012,196624
"2055","Mujer","Coyhaique","54",2013,207289
"2056","Mujer","Coyhaique","54",2014,244227
"2057","Mujer","Coyhaique","54",2015,321304
"2058","Mujer","Curacautín","73",2010,23752
"2059","Mujer","Curacautín","73",2011,33645
"2060","Mujer","Curacautín","73",2012,116776
"2061","Mujer","Curacautín","73",2013,92809
"2062","Mujer","Curacautín","73",2014,106806
"2063","Mujer","Curacautín","73",2015,147350
"2064","Mujer","Curacaví","74",2010,68000
"2065","Mujer","Curacaví","74",2011,85000
"2066","Mujer","Curacaví","74",2012,170000
"2067","Mujer","Curaco de Vélez","75",2010,100000
"2068","Mujer","Curaco de Vélez","75",2011,79835
"2069","Mujer","Curaco de Vélez","75",2012,98364
"2070","Mujer","Curaco de Vélez","75",2013,91529
"2071","Mujer","Curaco de Vélez","75",2014,39992
"2072","Mujer","Curaco de Vélez","75",2015,55293
"2073","Mujer","Curanilahue","76",2010,139904
"2074","Mujer","Curanilahue","76",2011,139208
"2075","Mujer","Curanilahue","76",2012,160899
"2076","Mujer","Curanilahue","76",2013,168996
"2077","Mujer","Curanilahue","76",2014,195418
"2078","Mujer","Curanilahue","76",2015,176363
"2079","Mujer","Curarrehue","77",2010,27297
"2080","Mujer","Curarrehue","77",2011,201646
"2081","Mujer","Curarrehue","77",2012,10017
"2082","Mujer","Curarrehue","77",2013,3749
"2083","Mujer","Curarrehue","77",2014,12498
"2084","Mujer","Curarrehue","77",2015,33441
"2085","Mujer","Curicó","79",2010,170000
"2086","Mujer","Curicó","79",2011,181833
"2087","Mujer","Curicó","79",2012,193000
"2088","Mujer","Curicó","79",2013,205290
"2089","Mujer","Curicó","79",2014,225000
"2090","Mujer","Curicó","79",2015,260174
"2091","Mujer","Dalcahue","80",2010,11505
"2092","Mujer","Dalcahue","80",2011,25075
"2093","Mujer","Dalcahue","80",2012,20000
"2094","Mujer","Dalcahue","80",2013,40000
"2095","Mujer","Dalcahue","80",2014,60296
"2096","Mujer","Dalcahue","80",2015,50009
"2097","Mujer","Diego de Almagro","81",2010,115394
"2098","Mujer","Diego de Almagro","81",2011,140000
"2099","Mujer","Diego de Almagro","81",2012,85532
"2100","Mujer","Diego de Almagro","81",2013,197311
"2101","Mujer","Diego de Almagro","81",2014,189353
"2102","Mujer","Diego de Almagro","81",2015,197227
"2103","Mujer","Doñihue","82",2010,130730
"2104","Mujer","Doñihue","82",2011,60290
"2105","Mujer","Doñihue","82",2012,15084
"2106","Mujer","Doñihue","82",2013,360544
"2107","Mujer","Doñihue","82",2014,101042
"2108","Mujer","Doñihue","82",2015,14810
"2109","Mujer","El Bosque","83",2010,65674
"2110","Mujer","El Bosque","83",2011,157869
"2111","Mujer","El Bosque","83",2012,194036
"2112","Mujer","El Bosque","83",2013,200000
"2113","Mujer","El Bosque","83",2014,219959
"2114","Mujer","El Bosque","83",2015,240652
"2115","Mujer","El Monte","85",2010,152325
"2116","Mujer","El Monte","85",2011,180870
"2117","Mujer","El Monte","85",2012,192475
"2118","Mujer","El Monte","85",2013,182430
"2119","Mujer","El Monte","85",2014,200750
"2120","Mujer","El Monte","85",2015,179058
"2121","Mujer","El Quisco","86",2010,40039
"2122","Mujer","El Quisco","86",2011,185894
"2123","Mujer","El Quisco","86",2012,155871
"2124","Mujer","El Quisco","86",2013,192260
"2125","Mujer","El Quisco","86",2014,267762
"2126","Mujer","El Quisco","86",2015,194911
"2127","Mujer","El Tabo","87",2010,38175
"2128","Mujer","El Tabo","87",2011,50000
"2129","Mujer","El Tabo","87",2012,190000
"2130","Mujer","El Tabo","87",2013,93000
"2131","Mujer","El Tabo","87",2014,200000
"2132","Mujer","El Tabo","87",2015,100000
"2133","Mujer","Empedrado","88",2010,69897
"2134","Mujer","Empedrado","88",2011,47847
"2135","Mujer","Empedrado","88",2012,177061
"2136","Mujer","Empedrado","88",2013,175335
"2137","Mujer","Empedrado","88",2014,90983
"2138","Mujer","Empedrado","88",2015,250068
"2139","Mujer","Estación Central","90",2010,137392
"2140","Mujer","Estación Central","90",2011,220578
"2141","Mujer","Estación Central","90",2012,224917
"2142","Mujer","Estación Central","90",2013,199283
"2143","Mujer","Estación Central","90",2014,249032
"2144","Mujer","Estación Central","90",2015,245009
"2145","Mujer","Florida","91",2010,52581
"2146","Mujer","Florida","91",2011,76066
"2147","Mujer","Florida","91",2012,79947
"2148","Mujer","Florida","91",2013,85694
"2149","Mujer","Florida","91",2014,185708
"2150","Mujer","Florida","91",2015,122990
"2151","Mujer","Freire","92",2010,23352
"2152","Mujer","Freire","92",2011,21676
"2153","Mujer","Freire","92",2012,49448
"2154","Mujer","Freire","92",2013,40000
"2155","Mujer","Freire","92",2014,34168
"2156","Mujer","Freire","92",2015,70229
"2157","Mujer","Freirina","93",2010,107105
"2158","Mujer","Freirina","93",2011,70000
"2159","Mujer","Freirina","93",2012,85168
"2160","Mujer","Freirina","93",2013,62000
"2161","Mujer","Freirina","93",2014,15000
"2162","Mujer","Freirina","93",2015,100000
"2163","Mujer","Fresia","94",2010,35457
"2164","Mujer","Fresia","94",2011,57275
"2165","Mujer","Fresia","94",2012,51455
"2166","Mujer","Fresia","94",2013,37945
"2167","Mujer","Fresia","94",2014,50521
"2168","Mujer","Fresia","94",2015,25000
"2169","Mujer","Frutillar","95",2010,71783
"2170","Mujer","Frutillar","95",2011,60000
"2171","Mujer","Frutillar","95",2012,50000
"2172","Mujer","Frutillar","95",2013,20027
"2173","Mujer","Frutillar","95",2014,200066
"2174","Mujer","Frutillar","95",2015,62490
"2175","Mujer","Futrono","97",2011,29904
"2176","Mujer","Galvarino","98",2010,7200
"2177","Mujer","Galvarino","98",2011,65000
"2178","Mujer","Galvarino","98",2012,33948
"2179","Mujer","Galvarino","98",2013,15019
"2180","Mujer","Galvarino","98",2014,38986
"2181","Mujer","Galvarino","98",2015,30136
"2182","Mujer","General Lagos","99",2010,14514
"2183","Mujer","General Lagos","99",2013,216000
"2184","Mujer","General Lagos","99",2014,88434
"2185","Mujer","General Lagos","99",2015,150000
"2186","Mujer","Gorbea","100",2010,31678
"2187","Mujer","Gorbea","100",2011,30213
"2188","Mujer","Gorbea","100",2012,20316
"2189","Mujer","Gorbea","100",2013,9962
"2190","Mujer","Gorbea","100",2014,50232
"2191","Mujer","Gorbea","100",2015,136402
"2192","Mujer","Graneros","101",2010,87728
"2193","Mujer","Graneros","101",2011,195907
"2194","Mujer","Graneros","101",2012,150843
"2195","Mujer","Graneros","101",2013,201155
"2196","Mujer","Graneros","101",2014,212775
"2197","Mujer","Graneros","101",2015,237782
"2198","Mujer","Hijuelas","103",2010,119918
"2199","Mujer","Hijuelas","103",2011,103555
"2200","Mujer","Hijuelas","103",2012,113963
"2201","Mujer","Hijuelas","103",2013,179320
"2202","Mujer","Hijuelas","103",2014,217656
"2203","Mujer","Hijuelas","103",2015,200054
"2204","Mujer","Hualañé","105",2010,36211
"2205","Mujer","Hualañé","105",2011,60182
"2206","Mujer","Hualañé","105",2012,28157
"2207","Mujer","Hualañé","105",2013,40065
"2208","Mujer","Hualañé","105",2014,131832
"2209","Mujer","Hualañé","105",2015,94383
"2210","Mujer","Hualpén","106",2010,105225
"2211","Mujer","Hualpén","106",2011,95739
"2212","Mujer","Hualpén","106",2012,134873
"2213","Mujer","Hualpén","106",2013,199245
"2214","Mujer","Hualpén","106",2014,209855
"2215","Mujer","Hualpén","106",2015,244391
"2216","Mujer","Hualqui","107",2010,70000
"2217","Mujer","Hualqui","107",2011,46878
"2218","Mujer","Hualqui","107",2012,133638
"2219","Mujer","Hualqui","107",2013,59773
"2220","Mujer","Hualqui","107",2014,150000
"2221","Mujer","Hualqui","107",2015,227405
"2222","Mujer","Huara","108",2010,64410
"2223","Mujer","Huara","108",2011,70338
"2224","Mujer","Huara","108",2012,25113
"2225","Mujer","Huara","108",2013,44830
"2226","Mujer","Huara","108",2014,161668
"2227","Mujer","Huara","108",2015,177721
"2228","Mujer","Huasco","109",2010,101283
"2229","Mujer","Huasco","109",2011,150725
"2230","Mujer","Huasco","109",2012,138760
"2231","Mujer","Huasco","109",2013,182778
"2232","Mujer","Huasco","109",2014,198192
"2233","Mujer","Huasco","109",2015,240653
"2234","Mujer","Huechuraba","110",2010,180070
"2235","Mujer","Huechuraba","110",2011,192708
"2236","Mujer","Huechuraba","110",2012,196302
"2237","Mujer","Huechuraba","110",2013,209588
"2238","Mujer","Huechuraba","110",2014,252606
"2239","Mujer","Huechuraba","110",2015,165310
"2240","Mujer","Illapel","111",2010,135989
"2241","Mujer","Illapel","111",2011,168281
"2242","Mujer","Illapel","111",2012,125503
"2243","Mujer","Illapel","111",2013,199553
"2244","Mujer","Illapel","111",2014,182359
"2245","Mujer","Illapel","111",2015,239498
"2246","Mujer","Independencia","112",2010,113466
"2247","Mujer","Independencia","112",2011,158718
"2248","Mujer","Independencia","112",2012,165881
"2249","Mujer","Independencia","112",2013,243853
"2250","Mujer","Independencia","112",2014,203123
"2251","Mujer","Independencia","112",2015,295632
"2252","Mujer","Iquique","113",2010,200000
"2253","Mujer","Iquique","113",2011,249201
"2254","Mujer","Iquique","113",2012,280837
"2255","Mujer","Iquique","113",2013,302119
"2256","Mujer","Iquique","113",2014,332578
"2257","Mujer","Iquique","113",2015,347059
"2258","Mujer","Isla de Maipo","114",2010,142646
"2259","Mujer","Isla de Maipo","114",2011,166748
"2260","Mujer","Isla de Maipo","114",2012,191940
"2261","Mujer","Isla de Maipo","114",2013,183004
"2262","Mujer","Isla de Maipo","114",2014,199962
"2263","Mujer","Isla de Maipo","114",2015,232768
"2264","Mujer","La Cisterna","117",2010,193883
"2265","Mujer","La Cisterna","117",2011,119616
"2266","Mujer","La Cisterna","117",2012,120675
"2267","Mujer","La Cisterna","117",2013,287586
"2268","Mujer","La Cisterna","117",2014,226438
"2269","Mujer","La Cisterna","117",2015,231861
"2270","Mujer","La Cruz","118",2010,175880
"2271","Mujer","La Cruz","118",2011,99790
"2272","Mujer","La Cruz","118",2012,152413
"2273","Mujer","La Cruz","118",2013,195264
"2274","Mujer","La Cruz","118",2014,201496
"2275","Mujer","La Cruz","118",2015,282000
"2276","Mujer","La Estrella","119",2010,96040
"2277","Mujer","La Estrella","119",2011,118061
"2278","Mujer","La Estrella","119",2012,104258
"2279","Mujer","La Estrella","119",2013,99622
"2280","Mujer","La Estrella","119",2014,149984
"2281","Mujer","La Estrella","119",2015,79980
"2282","Mujer","La Florida","120",2010,184904
"2283","Mujer","La Florida","120",2011,225208
"2284","Mujer","La Florida","120",2012,251397
"2285","Mujer","La Florida","120",2013,291942
"2286","Mujer","La Florida","120",2014,308179
"2287","Mujer","La Florida","120",2015,320802
"2288","Mujer","La Granja","121",2010,175000
"2289","Mujer","La Granja","121",2011,71108
"2290","Mujer","La Granja","121",2012,192992
"2291","Mujer","La Granja","121",2013,238516
"2292","Mujer","La Granja","121",2014,192873
"2293","Mujer","La Granja","121",2015,226503
"2294","Mujer","La Higuera","122",2010,69952
"2295","Mujer","La Higuera","122",2011,135258
"2296","Mujer","La Higuera","122",2012,164979
"2297","Mujer","La Higuera","122",2013,185315
"2298","Mujer","La Higuera","122",2014,60000
"2299","Mujer","La Higuera","122",2015,91025
"2300","Mujer","La Ligua","123",2010,125563
"2301","Mujer","La Ligua","123",2011,135207
"2302","Mujer","La Ligua","123",2012,150688
"2303","Mujer","La Ligua","123",2013,130275
"2304","Mujer","La Ligua","123",2014,158934
"2305","Mujer","La Ligua","123",2015,173764
"2306","Mujer","La Pintana","124",2010,87124
"2307","Mujer","La Pintana","124",2011,119616
"2308","Mujer","La Pintana","124",2012,130000
"2309","Mujer","La Pintana","124",2013,159396
"2310","Mujer","La Pintana","124",2014,204490
"2311","Mujer","La Pintana","124",2015,192786
"2312","Mujer","La Reina","125",2010,260176
"2313","Mujer","La Reina","125",2011,244974
"2314","Mujer","La Reina","125",2012,398570
"2315","Mujer","La Reina","125",2013,314031
"2316","Mujer","La Reina","125",2014,347418
"2317","Mujer","La Reina","125",2015,384560
"2318","Mujer","La Serena","126",2010,179991
"2319","Mujer","La Serena","126",2011,189450
"2320","Mujer","La Serena","126",2012,211180
"2321","Mujer","La Serena","126",2013,219169
"2322","Mujer","La Serena","126",2014,257283
"2323","Mujer","La Serena","126",2015,266626
"2324","Mujer","La Unión","127",2010,50942
"2325","Mujer","La Unión","127",2011,65957
"2326","Mujer","La Unión","127",2012,106820
"2327","Mujer","La Unión","127",2013,103807
"2328","Mujer","La Unión","127",2014,59989
"2329","Mujer","La Unión","127",2015,102585
"2330","Mujer","Laja","131",2010,50000
"2331","Mujer","Laja","131",2011,59593
"2332","Mujer","Laja","131",2012,80000
"2333","Mujer","Laja","131",2013,103980
"2334","Mujer","Laja","131",2014,170764
"2335","Mujer","Laja","131",2015,227234
"2336","Mujer","Lampa","346",2010,164000
"2337","Mujer","Lampa","346",2011,149748
"2338","Mujer","Lampa","346",2012,104469
"2339","Mujer","Lampa","346",2013,186751
"2340","Mujer","Lampa","346",2014,216400
"2341","Mujer","Lampa","346",2015,250048
"2342","Mujer","Lanco","132",2010,15015
"2343","Mujer","Lanco","132",2011,2010
"2344","Mujer","Lanco","132",2012,10466
"2345","Mujer","Lanco","132",2013,20032
"2346","Mujer","Lanco","132",2014,127313
"2347","Mujer","Lanco","132",2015,5522
"2348","Mujer","Las Cabras","133",2010,132129
"2349","Mujer","Las Cabras","133",2011,80387
"2350","Mujer","Las Cabras","133",2012,120382
"2351","Mujer","Las Cabras","133",2013,80108
"2352","Mujer","Las Cabras","133",2014,126937
"2353","Mujer","Las Cabras","133",2015,89286
"2354","Mujer","Las Condes","134",2010,249910
"2355","Mujer","Las Condes","134",2011,395000
"2356","Mujer","Las Condes","134",2012,373161
"2357","Mujer","Las Condes","134",2013,350354
"2358","Mujer","Las Condes","134",2014,500000
"2359","Mujer","Las Condes","134",2015,500000
"2360","Mujer","Lautaro","135",2010,97999
"2361","Mujer","Lautaro","135",2011,29996
"2362","Mujer","Lautaro","135",2012,40390
"2363","Mujer","Lautaro","135",2013,69736
"2364","Mujer","Lautaro","135",2014,257275
"2365","Mujer","Lautaro","135",2015,200054
"2366","Mujer","Lebu","136",2010,48488
"2367","Mujer","Lebu","136",2011,58520
"2368","Mujer","Lebu","136",2012,101848
"2369","Mujer","Lebu","136",2013,82370
"2370","Mujer","Lebu","136",2014,198964
"2371","Mujer","Lebu","136",2015,200048
"2372","Mujer","Licantén","137",2010,53781
"2373","Mujer","Licantén","137",2011,119019
"2374","Mujer","Licantén","137",2012,52736
"2375","Mujer","Licantén","137",2013,115270
"2376","Mujer","Licantén","137",2014,125821
"2377","Mujer","Licantén","137",2015,225433
"2378","Mujer","Limache","138",2010,142246
"2379","Mujer","Limache","138",2011,84406
"2380","Mujer","Limache","138",2012,80437
"2381","Mujer","Limache","138",2013,80108
"2382","Mujer","Limache","138",2014,191964
"2383","Mujer","Limache","138",2015,224913
"2384","Mujer","Linares","139",2010,164170
"2385","Mujer","Linares","139",2011,171711
"2386","Mujer","Linares","139",2012,190687
"2387","Mujer","Linares","139",2013,202983
"2388","Mujer","Linares","139",2014,212018
"2389","Mujer","Linares","139",2015,200712
"2390","Mujer","Litueche","140",2010,39412
"2391","Mujer","Litueche","140",2011,80000
"2392","Mujer","Litueche","140",2012,43194
"2393","Mujer","Litueche","140",2013,65751
"2394","Mujer","Litueche","140",2014,102106
"2395","Mujer","Litueche","140",2015,130427
"2396","Mujer","Llaillay","142",2010,102226
"2397","Mujer","Llaillay","142",2011,127976
"2398","Mujer","Llaillay","142",2012,47000
"2399","Mujer","Llaillay","142",2013,120152
"2400","Mujer","Llaillay","142",2014,225908
"2401","Mujer","Llaillay","142",2015,164673
"2402","Mujer","Llanquihue","141",2010,34976
"2403","Mujer","Llanquihue","141",2011,147891
"2404","Mujer","Llanquihue","141",2012,180812
"2405","Mujer","Llanquihue","141",2013,199280
"2406","Mujer","Llanquihue","141",2014,200000
"2407","Mujer","Llanquihue","141",2015,240356
"2408","Mujer","Lo Barnechea","143",2010,240000
"2409","Mujer","Lo Barnechea","143",2011,273068
"2410","Mujer","Lo Barnechea","143",2012,301353
"2411","Mujer","Lo Barnechea","143",2013,330447
"2412","Mujer","Lo Barnechea","143",2014,345935
"2413","Mujer","Lo Barnechea","143",2015,242170
"2414","Mujer","Lo Espejo","144",2010,169884
"2415","Mujer","Lo Espejo","144",2011,157687
"2416","Mujer","Lo Espejo","144",2012,104214
"2417","Mujer","Lo Espejo","144",2013,199662
"2418","Mujer","Lo Espejo","144",2014,225000
"2419","Mujer","Lo Espejo","144",2015,196469
"2420","Mujer","Lo Prado","145",2010,120000
"2421","Mujer","Lo Prado","145",2011,190753
"2422","Mujer","Lo Prado","145",2012,220000
"2423","Mujer","Lo Prado","145",2013,180090
"2424","Mujer","Lo Prado","145",2014,199962
"2425","Mujer","Lo Prado","145",2015,119606
"2426","Mujer","Lolol","146",2010,100098
"2427","Mujer","Lolol","146",2011,42705
"2428","Mujer","Lolol","146",2012,70393
"2429","Mujer","Lolol","146",2013,70095
"2430","Mujer","Lolol","146",2014,70730
"2431","Mujer","Lolol","146",2015,120489
"2432","Mujer","Loncoche","147",2010,16515
"2433","Mujer","Loncoche","147",2011,100000
"2434","Mujer","Loncoche","147",2012,3300
"2435","Mujer","Loncoche","147",2013,6000
"2436","Mujer","Loncoche","147",2014,40197
"2437","Mujer","Loncoche","147",2015,41803
"2438","Mujer","Longaví","148",2010,40589
"2439","Mujer","Longaví","148",2011,19493
"2440","Mujer","Longaví","148",2012,61357
"2441","Mujer","Longaví","148",2013,36049
"2442","Mujer","Longaví","148",2014,75782
"2443","Mujer","Longaví","148",2015,83885
"2444","Mujer","Lonquimay","149",2010,58854
"2445","Mujer","Lonquimay","149",2011,59808
"2446","Mujer","Lonquimay","149",2012,29630
"2447","Mujer","Lonquimay","149",2013,56621
"2448","Mujer","Lonquimay","149",2014,27021
"2449","Mujer","Lonquimay","149",2015,35372
"2450","Mujer","Los Álamos","150",2010,96400
"2451","Mujer","Los Álamos","150",2011,72066
"2452","Mujer","Los Álamos","150",2012,96657
"2453","Mujer","Los Álamos","150",2013,130530
"2454","Mujer","Los Álamos","150",2014,154429
"2455","Mujer","Los Álamos","150",2015,185246
"2456","Mujer","Los Andes","151",2010,167028
"2457","Mujer","Los Andes","151",2011,181873
"2458","Mujer","Los Andes","151",2012,193870
"2459","Mujer","Los Andes","151",2013,239012
"2460","Mujer","Los Andes","151",2014,247353
"2461","Mujer","Los Andes","151",2015,242934
"2462","Mujer","Los Ángeles","152",2010,171979
"2463","Mujer","Los Ángeles","152",2011,179425
"2464","Mujer","Los Ángeles","152",2012,180000
"2465","Mujer","Los Ángeles","152",2013,210000
"2466","Mujer","Los Ángeles","152",2014,214668
