candidato_id,candidato
3182,Julian Andres Ugarte Fuentes
3183,Oscar Rementeria Palomino
3184,Vlademir Venegas Sanhueza
3185,Berta Caro Morales
3186,Abel Gallardo Perez
3187,Nelson Jaime Avila Contreras
3188,Josefina Bustamante Diaz
3189,Aldo Vicente Cornejo Gonzalez
3190,Oriele Angelina Zencovich Madrid
3191,Kenneth Pugh Olavarria
3192,Francisco Bartolucci Johnston
3193,Ximena Ramirez Gutierrez
3194,Gustavo Aurelio Ruz Zanartu
3195,Maria Cecilia De Lourdes Romero Pena
3196,Sandra Beatriz Alfaro Chavez
3197,Marta Guerra Medina
3198,Jimena Arias Quiroga
3199,Alfredo Juan Sfeir Younis
3200,Maria Eugenia Lorenzini Lorenzini
3201,Yuri Sepulveda Gonzalez
3202,Andres Velasco Branes
3203,Paula Andrea Romero Neira
3204,Alberto Nicanor Martinez Moya
3205,Esteban Bravo Moreno
3206,Grace Maricel Salazar Barra
3207,Alvaro Elizalde Soto
3208,Viviana Landaeta Parra
3209,Carlos Villalobos Sepulveda
3210,Jorge Carlos Tarud Daccarett
3211,Liliana Caro Vera
3212,Valeria Jenoveva Leal Albornoz
3213,Yasna Cancino Rosson
3214,Francisca Concha Le-Beuffe
3215,Rodrigo Galilea Vial
3216,Macarena Pons Porcile
3217,Juan Castro Prieto
3218,Rojo Edwards Silva
3219,Juan Ortiz Soto
3220,Aucan Huilcaman Paillama
3221,Gabriela Paz Melendez Tormen
3222,Lucia Cecilia Tormen Mendez
3223,Eduardo Diaz Herrera
3224,Tatiana Rudolph Espinoza
3225,Juan Edilberto Ramirez Villagra
3226,Alberto Antonio Pizarro Chanilao
3227,Claudia Andrea Palma Nunez
3228,Patricia Del Carmen Conoman Carrillo
3229,Flor Dominguez Rosas
3230,Fuad Eduardo Chahin Valenzuela
3231,Carmen Gloria Aravena Acuna
