"","provincia","sex","branch","2011","2013","2015"
"1170","Quillota","Mujer","Electricidad, Gas y Agua",54700,NA,400000
"1171","Quillota","Mujer","Construcción",213606,527458,248245
"1172","Quillota","Mujer","Comercio",196920,205949,198451
"1173","Quillota","Mujer","Hoteles y Restaurantes",176652,210191,200000
"1174","Quillota","Mujer","Transporte, Almacenamiento y Comunicaciones",210423,432308,409006
"1175","Quillota","Mujer","Intermediación Financiera",323612,240000,566792
"1176","Quillota","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",319789,220000,176071
"1177","Quillota","Mujer","Administración Pública y Defensa",310593,300800,261333
"1178","Quillota","Mujer","Enseñanza",329813,274494,400000
"1179","Quillota","Mujer","Servicios Sociales y de Salud",230991,400500,305886
"1180","Quillota","Mujer","Otras Actividades de Servicios",132652,250000,259902
"1181","Quillota","Mujer","Servicio Doméstico",182664,174196,120000
"1182","Ranco","Hombre","Agricultura, Ganadería, Caza y Silvicultura",200749,210000,243813
"1183","Ranco","Hombre","Pesca",308289,290030,349939
"1184","Ranco","Hombre","Explotación de Minas y Canteras",467503,519452,464286
"1185","Ranco","Hombre","Industrias Manufactureras",240680,221791,250000
"1186","Ranco","Hombre","Electricidad, Gas y Agua",200140,227315,350000
"1187","Ranco","Hombre","Construcción",203355,210000,250000
"1188","Ranco","Hombre","Comercio",200892,210000,250000
"1189","Ranco","Hombre","Hoteles y Restaurantes",340705,210000,197042
"1190","Ranco","Hombre","Transporte, Almacenamiento y Comunicaciones",273500,250000,250423
"1191","Ranco","Hombre","Intermediación Financiera",269717,651683,274836
"1192","Ranco","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",223833,375472,250000
"1193","Ranco","Hombre","Administración Pública y Defensa",547000,397330,500000
"1194","Ranco","Hombre","Enseñanza",273500,423780,265556
"1195","Ranco","Hombre","Servicios Sociales y de Salud",502245,805155,457500
"1196","Ranco","Hombre","Otras Actividades de Servicios",195891,166019,240000
"1197","Ranco","Hombre","Servicio Doméstico",202390,273158,98182
"1198","Ranco","Hombre","No Bien Especificado",328200,231884,NA
"1199","Ranco","Mujer","Agricultura, Ganadería, Caza y Silvicultura",198909,80000,186622
"1200","Ranco","Mujer","Pesca",235210,NA,2000000
"1201","Ranco","Mujer","Explotación de Minas y Canteras",80956,284211,NA
"1202","Ranco","Mujer","Industrias Manufactureras",165950,150000,128145
"1203","Ranco","Mujer","Electricidad, Gas y Agua",196920,NA,350000
"1204","Ranco","Mujer","Construcción",547000,180517,747614
"1205","Ranco","Mujer","Comercio",197511,150000,195000
"1206","Ranco","Mujer","Hoteles y Restaurantes",196055,210000,200000
"1207","Ranco","Mujer","Transporte, Almacenamiento y Comunicaciones",223244,179211,244435
"1208","Ranco","Mujer","Intermediación Financiera",226626,400000,50000
"1209","Ranco","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",324072,300000,249769
"1210","Ranco","Mujer","Administración Pública y Defensa",328200,500000,219375
"1211","Ranco","Mujer","Enseñanza",378589,220000,260234
"1212","Ranco","Mujer","Servicios Sociales y de Salud",307166,317391,298063
"1213","Ranco","Mujer","Otras Actividades de Servicios",201153,79767,585714
"1214","Ranco","Mujer","Servicio Doméstico",131280,152755,163158
"1215","San Antonio","Hombre","Agricultura, Ganadería, Caza y Silvicultura",214424,250000,250000
"1216","San Antonio","Hombre","Pesca",126747,91081,200000
"1217","San Antonio","Hombre","Explotación de Minas y Canteras",218800,502373,444676
"1218","San Antonio","Hombre","Industrias Manufactureras",205400,223461,305941
"1219","San Antonio","Hombre","Electricidad, Gas y Agua",142220,280000,331122
"1220","San Antonio","Hombre","Construcción",286149,250000,280000
"1221","San Antonio","Hombre","Comercio",259268,250000,250000
"1222","San Antonio","Hombre","Hoteles y Restaurantes",227836,211243,240315
"1223","San Antonio","Hombre","Transporte, Almacenamiento y Comunicaciones",297436,300000,300000
"1224","San Antonio","Hombre","Intermediación Financiera",601700,200000,400000
"1225","San Antonio","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",212926,500000,378448
"1226","San Antonio","Hombre","Administración Pública y Defensa",339451,377579,300000
"1227","San Antonio","Hombre","Enseñanza",328200,610788,474966
"1228","San Antonio","Hombre","Servicios Sociales y de Salud",525120,176257,384595
"1229","San Antonio","Hombre","Otras Actividades de Servicios",311236,400000,241076
"1230","San Antonio","Hombre","Servicio Doméstico",229914,250000,250000
"1231","San Antonio","Mujer","Agricultura, Ganadería, Caza y Silvicultura",196779,182361,250000
"1232","San Antonio","Mujer","Industrias Manufactureras",196920,195185,200000
"1233","San Antonio","Mujer","Construcción",287560,349532,212528
"1234","San Antonio","Mujer","Comercio",197194,210000,240000
"1235","San Antonio","Mujer","Hoteles y Restaurantes",203484,198440,200000
"1236","San Antonio","Mujer","Transporte, Almacenamiento y Comunicaciones",276874,300740,305713
"1237","San Antonio","Mujer","Intermediación Financiera",350080,1200000,240000
"1238","San Antonio","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",222740,210000,328926
"1239","San Antonio","Mujer","Administración Pública y Defensa",316739,400000,433124
"1240","San Antonio","Mujer","Enseñanza",328200,247171,296268
"1241","San Antonio","Mujer","Servicios Sociales y de Salud",214223,300000,279925
"1242","San Antonio","Mujer","Otras Actividades de Servicios",201119,234884,129508
"1243","San Antonio","Mujer","Servicio Doméstico",95297,140791,132766
"1244","San Felipe","Hombre","Agricultura, Ganadería, Caza y Silvicultura",204082,210000,250000
"1245","San Felipe","Hombre","Explotación de Minas y Canteras",386766,473905,534839
"1246","San Felipe","Hombre","Industrias Manufactureras",256765,240000,300000
"1247","San Felipe","Hombre","Electricidad, Gas y Agua",324441,210000,374750
"1248","San Felipe","Hombre","Construcción",253262,250000,295444
"1249","San Felipe","Hombre","Comercio",204578,219755,296634
"1250","San Felipe","Hombre","Hoteles y Restaurantes",429969,227263,265789
"1251","San Felipe","Hombre","Transporte, Almacenamiento y Comunicaciones",223573,400000,363630
"1252","San Felipe","Hombre","Intermediación Financiera",314144,NA,565441
"1253","San Felipe","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",592401,1203458,402162
"1254","San Felipe","Hombre","Administración Pública y Defensa",260943,430000,222254
"1255","San Felipe","Hombre","Enseñanza",216861,352574,523785
"1256","San Felipe","Hombre","Servicios Sociales y de Salud",201455,289244,450000
"1257","San Felipe","Hombre","Otras Actividades de Servicios",246454,200168,250000
"1258","San Felipe","Hombre","Servicio Doméstico",425466,203135,203200
"1259","San Felipe","Mujer","Agricultura, Ganadería, Caza y Silvicultura",196920,210000,245000
"1260","San Felipe","Mujer","Explotación de Minas y Canteras",270488,267261,372586
"1261","San Felipe","Mujer","Industrias Manufactureras",197091,210000,223028
"1262","San Felipe","Mujer","Electricidad, Gas y Agua",35008,230791,287563
"1263","San Felipe","Mujer","Construcción",324973,180000,303289
"1264","San Felipe","Mujer","Comercio",196920,159864,249569
"1265","San Felipe","Mujer","Hoteles y Restaurantes",196991,210000,240038
"1266","San Felipe","Mujer","Transporte, Almacenamiento y Comunicaciones",254831,360352,250000
"1267","San Felipe","Mujer","Intermediación Financiera",755520,210000,486702
"1268","San Felipe","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",168504,206716,300000
"1269","San Felipe","Mujer","Administración Pública y Defensa",483765,286723,307547
"1270","San Felipe","Mujer","Enseñanza",289627,250000,300000
"1271","San Felipe","Mujer","Servicios Sociales y de Salud",218800,258567,350000
"1272","San Felipe","Mujer","Otras Actividades de Servicios",313473,191386,300000
"1273","San Felipe","Mujer","Servicio Doméstico",134191,142915,150133
"1274","Santiago","Hombre","Agricultura, Ganadería, Caza y Silvicultura",293593,254606,300000
"1275","Santiago","Hombre","Pesca",1258100,NA,376653
"1276","Santiago","Hombre","Explotación de Minas y Canteras",836249,700000,1000000
"1277","Santiago","Hombre","Industrias Manufactureras",273500,300000,350000
"1278","Santiago","Hombre","Electricidad, Gas y Agua",471365,500000,500000
"1279","Santiago","Hombre","Construcción",306320,316411,351366
"1280","Santiago","Hombre","Comercio",283710,280000,320000
"1281","Santiago","Hombre","Hoteles y Restaurantes",218800,320000,300000
"1282","Santiago","Hombre","Transporte, Almacenamiento y Comunicaciones",328200,350000,400000
"1283","Santiago","Hombre","Intermediación Financiera",795586,867360,768137
"1284","Santiago","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",493807,600000,650000
"1285","Santiago","Hombre","Administración Pública y Defensa",437600,426019,600000
"1286","Santiago","Hombre","Enseñanza",547000,504049,581395
"1287","Santiago","Hombre","Servicios Sociales y de Salud",437600,600000,600000
"1288","Santiago","Hombre","Otras Actividades de Servicios",437600,300000,350000
"1289","Santiago","Hombre","Servicio Doméstico",273500,250000,300000
"1290","Santiago","Hombre","Organizaciones y Órganos Extraterritoriales",1396827,344258,3568956
"1291","Santiago","Hombre","No Bien Especificado",241341,400000,119205
"1292","Santiago","Mujer","Agricultura, Ganadería, Caza y Silvicultura",553962,259329,279417
"1293","Santiago","Mujer","Pesca",492300,150000,343785
"1294","Santiago","Mujer","Explotación de Minas y Canteras",1203400,1500000,1000000
"1295","Santiago","Mujer","Industrias Manufactureras",218800,220000,280000
"1296","Santiago","Mujer","Electricidad, Gas y Agua",437600,269196,342450
"1297","Santiago","Mujer","Construcción",563115,450000,350000
"1298","Santiago","Mujer","Comercio",207105,210000,250000
"1299","Santiago","Mujer","Hoteles y Restaurantes",206308,210000,250000
"1300","Santiago","Mujer","Transporte, Almacenamiento y Comunicaciones",273500,345533,350000
"1301","Santiago","Mujer","Intermediación Financiera",437600,576410,500000
"1302","Santiago","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",446136,350000,450000
"1303","Santiago","Mujer","Administración Pública y Defensa",437600,500000,500000
"1304","Santiago","Mujer","Enseñanza",382900,400000,436740
"1305","Santiago","Mujer","Servicios Sociales y de Salud",328200,350000,400000
"1306","Santiago","Mujer","Otras Actividades de Servicios",352314,300000,300000
"1307","Santiago","Mujer","Servicio Doméstico",199108,200000,250000
"1308","Santiago","Mujer","Organizaciones y Órganos Extraterritoriales",307439,776899,1484328
"1309","Santiago","Mujer","No Bien Especificado",209158,328682,279863
"1310","Talagante","Hombre","Agricultura, Ganadería, Caza y Silvicultura",202912,210000,241000
"1311","Talagante","Hombre","Explotación de Minas y Canteras",388005,269888,536577
"1312","Talagante","Hombre","Industrias Manufactureras",273500,320000,340636
"1313","Talagante","Hombre","Electricidad, Gas y Agua",1089464,232236,500730
"1314","Talagante","Hombre","Construcción",266637,287854,350000
"1315","Talagante","Hombre","Comercio",307771,256867,285981
"1316","Talagante","Hombre","Hoteles y Restaurantes",240680,201226,300000
"1317","Talagante","Hombre","Transporte, Almacenamiento y Comunicaciones",437600,252148,350000
"1318","Talagante","Hombre","Intermediación Financiera",875200,549085,1000000
"1319","Talagante","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",265627,500000,500000
"1320","Talagante","Hombre","Administración Pública y Defensa",728764,562623,450000
"1321","Talagante","Hombre","Enseñanza",475742,299498,596182
"1322","Talagante","Hombre","Servicios Sociales y de Salud",1524824,294126,442220
"1323","Talagante","Hombre","Otras Actividades de Servicios",438816,288759,250000
"1324","Talagante","Hombre","Servicio Doméstico",225017,257966,250000
"1325","Talagante","Mujer","Agricultura, Ganadería, Caza y Silvicultura",196920,210000,217005
"1326","Talagante","Mujer","Explotación de Minas y Canteras",185980,NA,NA
"1327","Talagante","Mujer","Industrias Manufactureras",199108,220000,246158
"1328","Talagante","Mujer","Construcción",240680,589841,357273
"1329","Talagante","Mujer","Comercio",218800,180532,240232
"1330","Talagante","Mujer","Hoteles y Restaurantes",202443,210049,243177
"1331","Talagante","Mujer","Transporte, Almacenamiento y Comunicaciones",215573,232623,350000
"1332","Talagante","Mujer","Intermediación Financiera",397389,686970,1463636
"1333","Talagante","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",406686,330919,420753
"1334","Talagante","Mujer","Administración Pública y Defensa",241013,506922,600000
"1335","Talagante","Mujer","Enseñanza",273500,320000,300000
"1336","Talagante","Mujer","Servicios Sociales y de Salud",392116,300054,300000
"1337","Talagante","Mujer","Otras Actividades de Servicios",326504,250000,285437
"1338","Talagante","Mujer","Servicio Doméstico",196920,160000,187358
"1339","Talca","Hombre","Agricultura, Ganadería, Caza y Silvicultura",199108,210000,241000
"1340","Talca","Hombre","Pesca",138526,238614,212209
"1341","Talca","Hombre","Explotación de Minas y Canteras",437600,500000,502657
"1342","Talca","Hombre","Industrias Manufactureras",218800,240970,284130
"1343","Talca","Hombre","Electricidad, Gas y Agua",434541,715000,300000
"1344","Talca","Hombre","Construcción",218800,253421,250000
"1345","Talca","Hombre","Comercio",218800,212782,250000
"1346","Talca","Hombre","Hoteles y Restaurantes",205189,395395,316582
"1347","Talca","Hombre","Transporte, Almacenamiento y Comunicaciones",273500,300000,300000
"1348","Talca","Hombre","Intermediación Financiera",497284,1910382,701967
"1349","Talca","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",366541,500000,350000
"1350","Talca","Hombre","Administración Pública y Defensa",547000,600000,450000
"1351","Talca","Hombre","Enseñanza",361917,428489,628831
"1352","Talca","Hombre","Servicios Sociales y de Salud",273500,482961,453763
"1353","Talca","Hombre","Otras Actividades de Servicios",198808,256923,251905
"1354","Talca","Hombre","Servicio Doméstico",254794,106226,250000
"1355","Talca","Mujer","Agricultura, Ganadería, Caza y Silvicultura",196920,210000,240000
"1356","Talca","Mujer","Pesca",32820,NA,NA
"1357","Talca","Mujer","Industrias Manufactureras",170664,210000,240865
"1358","Talca","Mujer","Electricidad, Gas y Agua",218800,194375,294227
"1359","Talca","Mujer","Construcción",328200,250000,295639
"1360","Talca","Mujer","Comercio",196920,200000,230000
"1361","Talca","Mujer","Hoteles y Restaurantes",196920,210000,214505
"1362","Talca","Mujer","Transporte, Almacenamiento y Comunicaciones",240202,207500,249400
"1363","Talca","Mujer","Intermediación Financiera",328200,210000,432246
"1364","Talca","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",202390,250000,341139
"1365","Talca","Mujer","Administración Pública y Defensa",410911,377160,400000
"1366","Talca","Mujer","Enseñanza",306320,350000,350000
"1367","Talca","Mujer","Servicios Sociales y de Salud",283350,381488,300000
"1368","Talca","Mujer","Otras Actividades de Servicios",264003,153727,239789
"1369","Talca","Mujer","Servicio Doméstico",130279,120000,150000
"1370","Tamarugal","Hombre","Agricultura, Ganadería, Caza y Silvicultura",205400,153692,180000
"1371","Tamarugal","Hombre","Explotación de Minas y Canteras",437600,500000,450000
"1372","Tamarugal","Hombre","Industrias Manufactureras",454140,195000,300000
"1373","Tamarugal","Hombre","Construcción",299868,255921,350000
"1374","Tamarugal","Hombre","Comercio",308100,300000,300000
"1375","Tamarugal","Hombre","Hoteles y Restaurantes",164320,300000,300000
"1376","Tamarugal","Hombre","Transporte, Almacenamiento y Comunicaciones",431349,400000,380000
"1377","Tamarugal","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",466389,359452,500000
"1378","Tamarugal","Hombre","Administración Pública y Defensa",407242,314356,460000
"1379","Tamarugal","Hombre","Enseñanza",235210,249151,727273
"1380","Tamarugal","Hombre","Servicios Sociales y de Salud",199108,NA,400000
"1381","Tamarugal","Hombre","Otras Actividades de Servicios",504697,105517,320000
"1382","Tamarugal","Hombre","Servicio Doméstico",183792,274194,267273
"1383","Tamarugal","Mujer","Agricultura, Ganadería, Caza y Silvicultura",102700,150000,100000
"1384","Tamarugal","Mujer","Explotación de Minas y Canteras",251620,326786,350000
"1385","Tamarugal","Mujer","Industrias Manufactureras",153421,172195,151875
"1386","Tamarugal","Mujer","Construcción",166625,300000,673077
"1387","Tamarugal","Mujer","Comercio",199108,168545,200000
"1388","Tamarugal","Mujer","Hoteles y Restaurantes",206547,248286,250000
"1389","Tamarugal","Mujer","Transporte, Almacenamiento y Comunicaciones",207050,137463,300000
"1390","Tamarugal","Mujer","Intermediación Financiera",218800,NA,225333
"1391","Tamarugal","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",113322,419310,292728
"1392","Tamarugal","Mujer","Administración Pública y Defensa",282353,299342,294545
"1393","Tamarugal","Mujer","Enseñanza",234888,320339,270000
"1394","Tamarugal","Mujer","Servicios Sociales y de Salud",437600,313438,352500
"1395","Tamarugal","Mujer","Otras Actividades de Servicios",206009,256087,254000
"1396","Tamarugal","Mujer","Servicio Doméstico",103432,102500,171429
"1397","Tierra del Fuego","Hombre","Agricultura, Ganadería, Caza y Silvicultura",328200,258643,350000
"1398","Tierra del Fuego","Hombre","Pesca",322896,300000,376216
"1399","Tierra del Fuego","Hombre","Explotación de Minas y Canteras",469914,484530,328047
"1400","Tierra del Fuego","Hombre","Industrias Manufactureras",334167,300000,400000
"1401","Tierra del Fuego","Hombre","Construcción",408866,271555,402297
"1402","Tierra del Fuego","Hombre","Comercio",255449,300000,300000
"1403","Tierra del Fuego","Hombre","Hoteles y Restaurantes",8216000,NA,500000
"1404","Tierra del Fuego","Hombre","Transporte, Almacenamiento y Comunicaciones",488127,860000,388000
"1405","Tierra del Fuego","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",849212,374883,281333
"1406","Tierra del Fuego","Hombre","Administración Pública y Defensa",651272,691304,696569
"1407","Tierra del Fuego","Hombre","Enseñanza",517696,955323,414706
"1408","Tierra del Fuego","Hombre","Otras Actividades de Servicios",208656,1000000,417647
"1409","Tierra del Fuego","Mujer","Pesca",218004,250000,290000
"1410","Tierra del Fuego","Mujer","Industrias Manufactureras",210844,281837,300000
"1411","Tierra del Fuego","Mujer","Comercio",237012,260577,300000
"1412","Tierra del Fuego","Mujer","Hoteles y Restaurantes",179018,272500,300000
"1413","Tierra del Fuego","Mujer","Transporte, Almacenamiento y Comunicaciones",339140,NA,373333
"1414","Tierra del Fuego","Mujer","Intermediación Financiera",743920,NA,595000
"1415","Tierra del Fuego","Mujer","Administración Pública y Defensa",804277,340000,910000
"1416","Tierra del Fuego","Mujer","Enseñanza",399244,223673,392222
"1417","Tierra del Fuego","Mujer","Servicios Sociales y de Salud",430307,568698,395000
"1418","Tierra del Fuego","Mujer","Servicio Doméstico",153160,76071,191108
"1419","Tocopilla","Hombre","Agricultura, Ganadería, Caza y Silvicultura",328200,NA,NA
"1420","Tocopilla","Hombre","Pesca",451880,150000,200000
"1421","Tocopilla","Hombre","Explotación de Minas y Canteras",437600,399467,500000
"1422","Tocopilla","Hombre","Industrias Manufactureras",365056,354483,480488
"1423","Tocopilla","Hombre","Electricidad, Gas y Agua",429993,459917,802414
"1424","Tocopilla","Hombre","Construcción",328200,300000,300000
"1425","Tocopilla","Hombre","Comercio",410696,332081,400000
"1426","Tocopilla","Hombre","Hoteles y Restaurantes",218769,220000,400000
"1427","Tocopilla","Hombre","Transporte, Almacenamiento y Comunicaciones",405633,390700,469608
"1428","Tocopilla","Hombre","Intermediación Financiera",218800,465091,1073333
"1429","Tocopilla","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",351232,729845,400000
"1430","Tocopilla","Hombre","Administración Pública y Defensa",528828,977169,513000
"1431","Tocopilla","Hombre","Enseñanza",995669,716107,536667
"1432","Tocopilla","Hombre","Servicios Sociales y de Salud",454260,164835,501846
"1433","Tocopilla","Hombre","Otras Actividades de Servicios",164320,300000,296415
"1434","Tocopilla","Mujer","Pesca",229852,125000,216667
"1435","Tocopilla","Mujer","Explotación de Minas y Canteras",338709,336003,330115
"1436","Tocopilla","Mujer","Industrias Manufactureras",382651,284634,503636
"1437","Tocopilla","Mujer","Electricidad, Gas y Agua",218800,360000,NA
"1438","Tocopilla","Mujer","Construcción",437600,204444,389492
"1439","Tocopilla","Mujer","Comercio",298054,155000,220000
"1440","Tocopilla","Mujer","Hoteles y Restaurantes",243034,248889,254808
"1441","Tocopilla","Mujer","Transporte, Almacenamiento y Comunicaciones",236304,NA,283523
"1442","Tocopilla","Mujer","Intermediación Financiera",191450,500000,582368
"1443","Tocopilla","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",452780,194118,326230
"1444","Tocopilla","Mujer","Administración Pública y Defensa",262560,493118,631481
"1445","Tocopilla","Mujer","Enseñanza",547000,491462,365538
"1446","Tocopilla","Mujer","Servicios Sociales y de Salud",307829,318350,356000
"1447","Tocopilla","Mujer","Otras Actividades de Servicios",341403,288327,392714
"1448","Tocopilla","Mujer","Servicio Doméstico",202635,94493,174808
"1449","Última Esperanza","Hombre","Agricultura, Ganadería, Caza y Silvicultura",203580,240000,300000
"1450","Última Esperanza","Hombre","Pesca",293109,301481,400000
"1451","Última Esperanza","Hombre","Explotación de Minas y Canteras",545713,296244,560000
"1452","Última Esperanza","Hombre","Industrias Manufactureras",571611,254348,300000
"1453","Última Esperanza","Hombre","Construcción",307738,284324,350000
"1454","Última Esperanza","Hombre","Comercio",322388,250000,300000
"1455","Última Esperanza","Hombre","Hoteles y Restaurantes",399310,250000,300000
"1456","Última Esperanza","Hombre","Transporte, Almacenamiento y Comunicaciones",616200,211152,400000
"1457","Última Esperanza","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",410800,264615,466937
"1458","Última Esperanza","Hombre","Administración Pública y Defensa",547000,600000,600000
"1459","Última Esperanza","Hombre","Enseñanza",619633,1639574,627143
"1460","Última Esperanza","Hombre","Servicios Sociales y de Salud",325769,322308,400000
"1461","Última Esperanza","Hombre","Otras Actividades de Servicios",238774,366667,298214
"1462","Última Esperanza","Hombre","Servicio Doméstico",198971,NA,NA
"1463","Última Esperanza","Mujer","Agricultura, Ganadería, Caza y Silvicultura",153562,NA,280000
"1464","Última Esperanza","Mujer","Pesca",60170,NA,261840
"1465","Última Esperanza","Mujer","Industrias Manufactureras",262560,220000,264556
"1466","Última Esperanza","Mujer","Comercio",218002,210000,250450
"1467","Última Esperanza","Mujer","Hoteles y Restaurantes",210361,250000,278125
"1468","Última Esperanza","Mujer","Transporte, Almacenamiento y Comunicaciones",198260,208261,328000
"1469","Última Esperanza","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",436796,218000,240542
"1470","Última Esperanza","Mujer","Administración Pública y Defensa",328200,321667,400000
"1471","Última Esperanza","Mujer","Enseñanza",216438,246154,500000
"1472","Última Esperanza","Mujer","Servicios Sociales y de Salud",161309,1384468,300000
"1473","Última Esperanza","Mujer","Otras Actividades de Servicios",116803,280000,383125
"1474","Última Esperanza","Mujer","Servicio Doméstico",158046,210000,130000
"1475","Valdivia","Hombre","Agricultura, Ganadería, Caza y Silvicultura",199108,200000,241000
"1476","Valdivia","Hombre","Pesca",199108,150000,230000
"1477","Valdivia","Hombre","Explotación de Minas y Canteras",356434,324894,591549
"1478","Valdivia","Hombre","Industrias Manufactureras",240680,210851,300000
"1479","Valdivia","Hombre","Electricidad, Gas y Agua",276539,370000,350625
"1480","Valdivia","Hombre","Construcción",218800,210000,250000
"1481","Valdivia","Hombre","Comercio",206718,210000,250000
"1482","Valdivia","Hombre","Hoteles y Restaurantes",199108,210000,300000
"1483","Valdivia","Hombre","Transporte, Almacenamiento y Comunicaciones",308100,250000,300000
"1484","Valdivia","Hombre","Intermediación Financiera",547000,511765,487267
"1485","Valdivia","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",306320,350000,500000
"1486","Valdivia","Hombre","Administración Pública y Defensa",328200,500000,500000
"1487","Valdivia","Hombre","Enseñanza",656400,358268,405731
"1488","Valdivia","Hombre","Servicios Sociales y de Salud",462572,386207,352891
"1489","Valdivia","Hombre","Otras Actividades de Servicios",207016,250000,250000
"1490","Valdivia","Hombre","Servicio Doméstico",158069,180000,80000
"1491","Valdivia","Hombre","Organizaciones y Órganos Extraterritoriales",259681,380000,NA
"1492","Valdivia","Mujer","Agricultura, Ganadería, Caza y Silvicultura",177228,176167,241000
"1493","Valdivia","Mujer","Pesca",201088,210000,249432
"1494","Valdivia","Mujer","Explotación de Minas y Canteras",175040,20000,NA
"1495","Valdivia","Mujer","Industrias Manufactureras",185088,150984,200000
"1496","Valdivia","Mujer","Electricidad, Gas y Agua",198594,250000,387176
"1497","Valdivia","Mujer","Construcción",462859,250000,327049
"1498","Valdivia","Mujer","Comercio",197730,200000,225000
"1499","Valdivia","Mujer","Hoteles y Restaurantes",200725,200000,197209
"1500","Valdivia","Mujer","Transporte, Almacenamiento y Comunicaciones",308053,210000,281208
"1501","Valdivia","Mujer","Intermediación Financiera",334477,373125,500000
"1502","Valdivia","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",251381,275809,500000
"1503","Valdivia","Mujer","Administración Pública y Defensa",328200,326667,459310
"1504","Valdivia","Mujer","Enseñanza",371107,325038,300000
"1505","Valdivia","Mujer","Servicios Sociales y de Salud",306320,350000,400000
"1506","Valdivia","Mujer","Otras Actividades de Servicios",288430,200000,212573
"1507","Valdivia","Mujer","Servicio Doméstico",131280,140000,129124
"1508","Valparaíso","Hombre","Agricultura, Ganadería, Caza y Silvicultura",206218,212243,250000
"1509","Valparaíso","Hombre","Pesca",221334,190827,400000
"1510","Valparaíso","Hombre","Explotación de Minas y Canteras",569974,588468,600000
"1511","Valparaíso","Hombre","Industrias Manufactureras",273500,300000,300000
"1512","Valparaíso","Hombre","Electricidad, Gas y Agua",272618,315830,941209
"1513","Valparaíso","Hombre","Construcción",250987,275860,300000
"1514","Valparaíso","Hombre","Comercio",273500,220000,260000
"1515","Valparaíso","Hombre","Hoteles y Restaurantes",262560,210000,259444
"1516","Valparaíso","Hombre","Transporte, Almacenamiento y Comunicaciones",328200,280000,400000
"1517","Valparaíso","Hombre","Intermediación Financiera",1168534,1000000,909826
"1518","Valparaíso","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",273500,400000,352536
"1519","Valparaíso","Hombre","Administración Pública y Defensa",341311,429882,700000
"1520","Valparaíso","Hombre","Enseñanza",263757,423662,500000
"1521","Valparaíso","Hombre","Servicios Sociales y de Salud",277917,400000,500000
"1522","Valparaíso","Hombre","Otras Actividades de Servicios",239887,237857,250000
"1523","Valparaíso","Hombre","Servicio Doméstico",214917,227638,250000
"1524","Valparaíso","Mujer","Agricultura, Ganadería, Caza y Silvicultura",196920,202500,245154
"1525","Valparaíso","Mujer","Pesca",196920,265580,NA
"1526","Valparaíso","Mujer","Explotación de Minas y Canteras",1094000,1012778,1758320
"1527","Valparaíso","Mujer","Industrias Manufactureras",199108,150000,237872
"1528","Valparaíso","Mujer","Construcción",851108,210034,400000
"1529","Valparaíso","Mujer","Comercio",205155,200000,216142
"1530","Valparaíso","Mujer","Hoteles y Restaurantes",199108,182000,241538
"1531","Valparaíso","Mujer","Transporte, Almacenamiento y Comunicaciones",382900,280000,300000
"1532","Valparaíso","Mujer","Intermediación Financiera",724829,697602,900000
"1533","Valparaíso","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",328200,230000,400000
"1534","Valparaíso","Mujer","Administración Pública y Defensa",325769,430847,464673
"1535","Valparaíso","Mujer","Enseñanza",344625,307396,400000
"1536","Valparaíso","Mujer","Servicios Sociales y de Salud",251620,346787,362047
"1537","Valparaíso","Mujer","Otras Actividades de Servicios",198561,210000,243084
"1538","Valparaíso","Mujer","Servicio Doméstico",142682,150000,180000
"1539","Valparaíso","Mujer","Organizaciones y Órganos Extraterritoriales",765800,NA,NA
