"","comuna","sex","branch","2011","2013","2015"
"6283","Teno","Mujer","Electricidad, Gas y Agua",273500,NA,270000
"6284","Teno","Mujer","Comercio",211560,185122,219946
"6285","Teno","Mujer","Hoteles y Restaurantes",173933,207237,239905
"6286","Teno","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",348358,70000,267329
"6287","Teno","Mujer","Administración Pública y Defensa",334469,600000,358696
"6288","Teno","Mujer","Enseñanza",492322,210000,429730
"6289","Teno","Mujer","Servicios Sociales y de Salud",223654,270000,282282
"6290","Teno","Mujer","Otras Actividades de Servicios",634520,NA,184951
"6291","Teno","Mujer","Servicio Doméstico",59910,99060,230000
"6292","Teodoro Schmidt","Hombre","Agricultura, Ganadería, Caza y Silvicultura",143780,100000,150000
"6293","Teodoro Schmidt","Hombre","Pesca",61620,80000,NA
"6294","Teodoro Schmidt","Hombre","Industrias Manufactureras",196920,204860,40000
"6295","Teodoro Schmidt","Hombre","Construcción",300830,233448,380000
"6296","Teodoro Schmidt","Hombre","Comercio",153495,225403,190000
"6297","Teodoro Schmidt","Hombre","Hoteles y Restaurantes",205400,NA,NA
"6298","Teodoro Schmidt","Hombre","Transporte, Almacenamiento y Comunicaciones",269431,211132,274680
"6299","Teodoro Schmidt","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",1232400,50000,NA
"6300","Teodoro Schmidt","Hombre","Administración Pública y Defensa",789153,300000,250000
"6301","Teodoro Schmidt","Mujer","Agricultura, Ganadería, Caza y Silvicultura",60450,31964,215500
"6302","Teodoro Schmidt","Mujer","Pesca",20540,NA,NA
"6303","Teodoro Schmidt","Mujer","Comercio",185985,74737,120000
"6304","Teodoro Schmidt","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",352407,100000,NA
"6305","Teodoro Schmidt","Mujer","Administración Pública y Defensa",404953,NA,1000000
"6306","Teodoro Schmidt","Mujer","Servicios Sociales y de Salud",382900,289811,NA
"6307","Teodoro Schmidt","Mujer","Otras Actividades de Servicios",133510,67500,241000
"6308","Teodoro Schmidt","Mujer","Servicio Doméstico",71110,90000,50000
"6309","Tierra Amarilla","Hombre","Agricultura, Ganadería, Caza y Silvicultura",250005,248491,300000
"6310","Tierra Amarilla","Hombre","Pesca",410800,NA,NA
"6311","Tierra Amarilla","Hombre","Explotación de Minas y Canteras",398587,500000,500000
"6312","Tierra Amarilla","Hombre","Industrias Manufactureras",409469,380000,250000
"6313","Tierra Amarilla","Hombre","Construcción",569152,351724,385000
"6314","Tierra Amarilla","Hombre","Comercio",257589,260870,300000
"6315","Tierra Amarilla","Hombre","Hoteles y Restaurantes",557145,NA,100000
"6316","Tierra Amarilla","Hombre","Transporte, Almacenamiento y Comunicaciones",562796,363057,390000
"6317","Tierra Amarilla","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",381077,NA,525000
"6318","Tierra Amarilla","Hombre","Administración Pública y Defensa",382900,NA,345000
"6319","Tierra Amarilla","Hombre","Enseñanza",109400,NA,800000
"6320","Tierra Amarilla","Hombre","Servicios Sociales y de Salud",245056,NA,270000
"6321","Tierra Amarilla","Hombre","Otras Actividades de Servicios",382900,NA,300000
"6322","Tierra Amarilla","Hombre","Servicio Doméstico",143780,NA,NA
"6323","Tierra Amarilla","Hombre","No Bien Especificado",434318,NA,NA
"6324","Tierra Amarilla","Mujer","Agricultura, Ganadería, Caza y Silvicultura",216508,208617,400000
"6325","Tierra Amarilla","Mujer","Explotación de Minas y Canteras",241852,295000,475000
"6326","Tierra Amarilla","Mujer","Industrias Manufactureras",102700,295455,175000
"6327","Tierra Amarilla","Mujer","Electricidad, Gas y Agua",96163,NA,NA
"6328","Tierra Amarilla","Mujer","Construcción",203328,NA,NA
"6329","Tierra Amarilla","Mujer","Comercio",204406,186036,180000
"6330","Tierra Amarilla","Mujer","Hoteles y Restaurantes",246480,199167,175000
"6331","Tierra Amarilla","Mujer","Transporte, Almacenamiento y Comunicaciones",406945,324419,NA
"6332","Tierra Amarilla","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",233718,NA,NA
"6333","Tierra Amarilla","Mujer","Administración Pública y Defensa",187392,394000,545000
"6334","Tierra Amarilla","Mujer","Enseñanza",199266,286190,305000
"6335","Tierra Amarilla","Mujer","Otras Actividades de Servicios",164320,244939,NA
"6336","Tierra Amarilla","Mujer","Servicio Doméstico",189627,128607,175000
"6337","Tierra Amarilla","Mujer","No Bien Especificado",251830,NA,NA
"6338","Tiltil","Hombre","Agricultura, Ganadería, Caza y Silvicultura",196920,258660,245000
"6339","Tiltil","Hombre","Explotación de Minas y Canteras",370211,386111,500000
"6340","Tiltil","Hombre","Industrias Manufactureras",196920,303455,400000
"6341","Tiltil","Hombre","Construcción",408151,315000,400000
"6342","Tiltil","Hombre","Comercio",259825,293443,275000
"6343","Tiltil","Hombre","Hoteles y Restaurantes",218800,450485,500000
"6344","Tiltil","Hombre","Transporte, Almacenamiento y Comunicaciones",435908,320000,295000
"6345","Tiltil","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",497062,707627,450000
"6346","Tiltil","Hombre","Administración Pública y Defensa",875200,237910,NA
"6347","Tiltil","Hombre","Otras Actividades de Servicios",218800,210000,380000
"6348","Tiltil","Mujer","Agricultura, Ganadería, Caza y Silvicultura",209492,239333,242500
"6349","Tiltil","Mujer","Industrias Manufactureras",821600,18173,241000
"6350","Tiltil","Mujer","Comercio",299815,210000,240500
"6351","Tiltil","Mujer","Hoteles y Restaurantes",273500,50000,280000
"6352","Tiltil","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",218800,NA,500000
"6353","Tiltil","Mujer","Administración Pública y Defensa",419802,504857,480000
"6354","Tiltil","Mujer","Enseñanza",382900,298937,230000
"6355","Tiltil","Mujer","Servicios Sociales y de Salud",302569,NA,300000
"6356","Tiltil","Mujer","Servicio Doméstico",176523,266975,70000
"6357","Tirúa","Hombre","Agricultura, Ganadería, Caza y Silvicultura",199108,89318,210000
"6358","Tirúa","Hombre","Pesca",160310,150000,250000
"6359","Tirúa","Hombre","Industrias Manufactureras",554580,300000,300000
"6360","Tirúa","Hombre","Electricidad, Gas y Agua",142220,NA,NA
"6361","Tirúa","Hombre","Construcción",350080,201176,264000
"6362","Tirúa","Hombre","Comercio",107816,175000,240000
"6363","Tirúa","Hombre","Transporte, Almacenamiento y Comunicaciones",188618,135000,350000
"6364","Tirúa","Hombre","Administración Pública y Defensa",448540,300000,385000
"6365","Tirúa","Hombre","Enseñanza",196920,737143,360000
"6366","Tirúa","Hombre","Otras Actividades de Servicios",328200,220000,98000
"6367","Tirúa","Mujer","Industrias Manufactureras",20540,200000,52500
"6368","Tirúa","Mujer","Comercio",123240,61569,60000
"6369","Tirúa","Mujer","Hoteles y Restaurantes",616200,700000,217500
"6370","Tirúa","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",80956,NA,178000
"6371","Tirúa","Mujer","Administración Pública y Defensa",76580,132595,195500
"6372","Tirúa","Mujer","Enseñanza",93569,225263,225000
"6373","Tirúa","Mujer","Servicios Sociales y de Salud",274123,315206,290000
"6374","Tirúa","Mujer","Otras Actividades de Servicios",153160,210000,90000
"6375","Tirúa","Mujer","Servicio Doméstico",43760,90000,90000
"6376","Toltén","Hombre","Agricultura, Ganadería, Caza y Silvicultura",164320,100000,80000
"6377","Toltén","Hombre","Pesca",184860,75000,NA
"6378","Toltén","Hombre","Industrias Manufactureras",308100,248692,250000
"6379","Toltén","Hombre","Electricidad, Gas y Agua",350080,NA,NA
"6380","Toltén","Hombre","Construcción",187667,72061,120000
"6381","Toltén","Hombre","Comercio",320114,169615,220500
"6382","Toltén","Hombre","Transporte, Almacenamiento y Comunicaciones",410800,236190,280000
"6383","Toltén","Hombre","Administración Pública y Defensa",454113,643125,300000
"6384","Toltén","Hombre","Enseñanza",241774,608065,500000
"6385","Toltén","Hombre","Otras Actividades de Servicios",391851,200000,NA
"6386","Toltén","Hombre","Servicio Doméstico",102700,NA,190000
"6387","Toltén","Mujer","Agricultura, Ganadería, Caza y Silvicultura",196920,105878,60000
"6388","Toltén","Mujer","Industrias Manufactureras",123240,70000,NA
"6389","Toltén","Mujer","Comercio",142220,163818,200000
"6390","Toltén","Mujer","Hoteles y Restaurantes",164320,400000,250000
"6391","Toltén","Mujer","Intermediación Financiera",765800,NA,600000
"6392","Toltén","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",201296,NA,120000
"6393","Toltén","Mujer","Enseñanza",274284,454167,240500
"6394","Toltén","Mujer","Servicios Sociales y de Salud",205400,190250,300000
"6395","Toltén","Mujer","Otras Actividades de Servicios",607984,NA,NA
"6396","Toltén","Mujer","Servicio Doméstico",218800,148321,146000
"6397","Tomé","Hombre","Agricultura, Ganadería, Caza y Silvicultura",109400,NA,250000
"6398","Tomé","Hombre","Pesca",173565,132818,222732
"6399","Tomé","Hombre","Explotación de Minas y Canteras",428483,NA,NA
"6400","Tomé","Hombre","Industrias Manufactureras",204097,231760,302312
"6401","Tomé","Hombre","Construcción",197619,250000,349000
"6402","Tomé","Hombre","Comercio",219782,210000,248854
"6403","Tomé","Hombre","Hoteles y Restaurantes",176066,218705,979628
"6404","Tomé","Hombre","Transporte, Almacenamiento y Comunicaciones",198911,214460,300000
"6405","Tomé","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",216503,216446,1100000
"6406","Tomé","Hombre","Administración Pública y Defensa",969682,422623,458849
"6407","Tomé","Hombre","Enseñanza",313763,214326,698283
"6408","Tomé","Hombre","Servicios Sociales y de Salud",328200,273556,371390
"6409","Tomé","Hombre","Otras Actividades de Servicios",196920,185195,600000
"6410","Tomé","Mujer","Agricultura, Ganadería, Caza y Silvicultura",61620,NA,146061
"6411","Tomé","Mujer","Pesca",524119,NA,258725
"6412","Tomé","Mujer","Industrias Manufactureras",141660,159717,143182
"6413","Tomé","Mujer","Construcción",141421,NA,400000
"6414","Tomé","Mujer","Comercio",350143,180000,241087
"6415","Tomé","Mujer","Hoteles y Restaurantes",166686,200000,240356
"6416","Tomé","Mujer","Transporte, Almacenamiento y Comunicaciones",201801,220000,170000
"6417","Tomé","Mujer","Intermediación Financiera",547000,142086,NA
"6418","Tomé","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",166058,194086,352820
"6419","Tomé","Mujer","Administración Pública y Defensa",161912,239440,409341
"6420","Tomé","Mujer","Enseñanza",196920,421561,373094
"6421","Tomé","Mujer","Servicios Sociales y de Salud",202354,243077,250000
"6422","Tomé","Mujer","Otras Actividades de Servicios",266192,111503,221164
"6423","Tomé","Mujer","Servicio Doméstico",109151,166333,225419
"6424","Traiguén","Hombre","Agricultura, Ganadería, Caza y Silvicultura",196920,191892,240000
"6425","Traiguén","Hombre","Industrias Manufactureras",205400,180000,170741
"6426","Traiguén","Hombre","Construcción",147912,210000,251412
"6427","Traiguén","Hombre","Comercio",198066,151400,218267
"6428","Traiguén","Hombre","Transporte, Almacenamiento y Comunicaciones",222082,150769,317609
"6429","Traiguén","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",616200,705556,130000
"6430","Traiguén","Hombre","Administración Pública y Defensa",1091496,734773,511533
"6431","Traiguén","Hombre","Enseñanza",398069,714000,531475
"6432","Traiguén","Hombre","Servicios Sociales y de Salud",262560,1019663,572143
"6433","Traiguén","Hombre","Otras Actividades de Servicios",410800,216079,621818
"6434","Traiguén","Mujer","Industrias Manufactureras",82160,NA,110439
"6435","Traiguén","Mujer","Comercio",199108,194368,165424
"6436","Traiguén","Mujer","Hoteles y Restaurantes",87520,151880,141600
"6437","Traiguén","Mujer","Administración Pública y Defensa",527586,800000,419565
"6438","Traiguén","Mujer","Enseñanza",701327,221108,282895
"6439","Traiguén","Mujer","Servicios Sociales y de Salud",552323,354167,321176
"6440","Traiguén","Mujer","Servicio Doméstico",102337,95000,150435
"6441","Treguaco","Hombre","Agricultura, Ganadería, Caza y Silvicultura",328200,191639,200000
"6442","Treguaco","Hombre","Industrias Manufactureras",199108,203898,245000
"6443","Treguaco","Hombre","Construcción",199108,210000,375000
"6444","Treguaco","Hombre","Comercio",568880,225000,NA
"6445","Treguaco","Hombre","Transporte, Almacenamiento y Comunicaciones",218800,278537,400000
"6446","Treguaco","Hombre","Administración Pública y Defensa",460027,594796,450000
"6447","Treguaco","Hombre","Enseñanza",501105,363153,550000
"6448","Treguaco","Hombre","Otras Actividades de Servicios",199108,NA,NA
"6449","Treguaco","Mujer","Agricultura, Ganadería, Caza y Silvicultura",199108,120831,143000
"6450","Treguaco","Mujer","Construcción",235210,210000,800000
"6451","Treguaco","Mujer","Comercio",172189,191316,100000
"6452","Treguaco","Mujer","Hoteles y Restaurantes",278858,157085,NA
"6453","Treguaco","Mujer","Intermediación Financiera",199108,NA,NA
"6454","Treguaco","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",263450,NA,NA
"6455","Treguaco","Mujer","Administración Pública y Defensa",146049,290000,417500
"6456","Treguaco","Mujer","Servicios Sociales y de Salud",245056,199000,300000
"6457","Tucapel","Hombre","Agricultura, Ganadería, Caza y Silvicultura",197503,150000,205000
"6458","Tucapel","Hombre","Industrias Manufactureras",199108,288000,245500
"6459","Tucapel","Hombre","Construcción",243664,280000,350000
"6460","Tucapel","Hombre","Comercio",189790,160247,182500
"6461","Tucapel","Hombre","Transporte, Almacenamiento y Comunicaciones",72720,372275,350000
"6462","Tucapel","Hombre","Administración Pública y Defensa",268030,210000,475000
"6463","Tucapel","Hombre","Enseñanza",303038,120000,263000
"6464","Tucapel","Hombre","Servicios Sociales y de Salud",499692,NA,NA
"6465","Tucapel","Mujer","Agricultura, Ganadería, Caza y Silvicultura",199108,NA,123506
"6466","Tucapel","Mujer","Industrias Manufactureras",65640,246000,NA
"6467","Tucapel","Mujer","Comercio",163482,252308,180000
"6468","Tucapel","Mujer","Hoteles y Restaurantes",198434,NA,80000
"6469","Tucapel","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",328200,NA,150000
"6470","Tucapel","Mujer","Enseñanza",551870,331409,380000
"6471","Tucapel","Mujer","Servicios Sociales y de Salud",984600,600000,278102
"6472","Tucapel","Mujer","Otras Actividades de Servicios",246480,NA,NA
"6473","Tucapel","Mujer","Servicio Doméstico",70098,156000,105000
"6474","Valdivia","Hombre","Agricultura, Ganadería, Caza y Silvicultura",273500,233215,350000
"6475","Valdivia","Hombre","Pesca",302363,144684,478641
"6476","Valdivia","Hombre","Explotación de Minas y Canteras",332576,354077,615385
"6477","Valdivia","Hombre","Industrias Manufactureras",246785,220000,383609
"6478","Valdivia","Hombre","Electricidad, Gas y Agua",399754,521702,428864
"6479","Valdivia","Hombre","Construcción",218800,220000,300000
"6480","Valdivia","Hombre","Comercio",218800,210000,280000
"6481","Valdivia","Hombre","Hoteles y Restaurantes",218800,210000,300000
"6482","Valdivia","Hombre","Transporte, Almacenamiento y Comunicaciones",317260,239310,311610
"6483","Valdivia","Hombre","Intermediación Financiera",547000,541667,488495
"6484","Valdivia","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",326546,360345,600000
"6485","Valdivia","Hombre","Administración Pública y Defensa",547000,600000,615599
"6486","Valdivia","Hombre","Enseñanza",656400,400000,418644
"6487","Valdivia","Hombre","Servicios Sociales y de Salud",492300,463000,324837
"6488","Valdivia","Hombre","Otras Actividades de Servicios",228488,264566,250000
"6489","Valdivia","Hombre","Servicio Doméstico",146459,200000,63688
"6490","Valdivia","Hombre","Organizaciones y Órganos Extraterritoriales",259681,NA,NA
"6491","Valdivia","Mujer","Agricultura, Ganadería, Caza y Silvicultura",222680,250000,524658
"6492","Valdivia","Mujer","Pesca",196920,80000,595076
"6493","Valdivia","Mujer","Industrias Manufactureras",185980,200000,225000
"6494","Valdivia","Mujer","Electricidad, Gas y Agua",283598,250000,NA
"6495","Valdivia","Mujer","Construcción",463285,255970,618785
"6496","Valdivia","Mujer","Comercio",199108,200000,240000
"6497","Valdivia","Mujer","Hoteles y Restaurantes",201980,210000,163045
"6498","Valdivia","Mujer","Transporte, Almacenamiento y Comunicaciones",313197,292500,300000
"6499","Valdivia","Mujer","Intermediación Financiera",363451,461818,500000
"6500","Valdivia","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",218800,233448,593448
"6501","Valdivia","Mujer","Administración Pública y Defensa",496744,369909,550000
"6502","Valdivia","Mujer","Enseñanza",437600,360000,400000
"6503","Valdivia","Mujer","Servicios Sociales y de Salud",306320,350000,400000
"6504","Valdivia","Mujer","Otras Actividades de Servicios",305580,200000,241708
"6505","Valdivia","Mujer","Servicio Doméstico",151317,150000,122400
"6506","Vallenar","Hombre","Agricultura, Ganadería, Caza y Silvicultura",218800,191042,250000
"6507","Vallenar","Hombre","Pesca",84841,316667,300000
"6508","Vallenar","Hombre","Explotación de Minas y Canteras",437600,500000,485618
"6509","Vallenar","Hombre","Industrias Manufactureras",328200,312963,257353
"6510","Vallenar","Hombre","Electricidad, Gas y Agua",217584,251370,589062
"6511","Vallenar","Hombre","Construcción",274085,300000,266196
"6512","Vallenar","Hombre","Comercio",273500,225000,296471
"6513","Vallenar","Hombre","Hoteles y Restaurantes",295459,216486,523729
"6514","Vallenar","Hombre","Transporte, Almacenamiento y Comunicaciones",333859,327692,400000
"6515","Vallenar","Hombre","Intermediación Financiera",175684,350000,798058
"6516","Vallenar","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",328200,525000,498148
"6517","Vallenar","Hombre","Administración Pública y Defensa",223235,662130,300000
"6518","Vallenar","Hombre","Enseñanza",396926,285345,495769
"6519","Vallenar","Hombre","Servicios Sociales y de Salud",310755,372632,NA
"6520","Vallenar","Hombre","Otras Actividades de Servicios",356787,264000,350000
"6521","Vallenar","Hombre","Servicio Doméstico",205400,200000,10000
"6522","Vallenar","Mujer","Agricultura, Ganadería, Caza y Silvicultura",199108,160947,259588
"6523","Vallenar","Mujer","Explotación de Minas y Canteras",340823,460683,511429
"6524","Vallenar","Mujer","Industrias Manufactureras",181529,198833,96990
"6525","Vallenar","Mujer","Electricidad, Gas y Agua",249007,NA,NA
"6526","Vallenar","Mujer","Construcción",288087,NA,300000
"6527","Vallenar","Mujer","Comercio",199108,210000,220000
"6528","Vallenar","Mujer","Hoteles y Restaurantes",199108,210000,276471
"6529","Vallenar","Mujer","Transporte, Almacenamiento y Comunicaciones",205400,200000,263289
"6530","Vallenar","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",199108,282973,237059
"6531","Vallenar","Mujer","Administración Pública y Defensa",316907,360390,544706
"6532","Vallenar","Mujer","Enseñanza",373831,220000,250000
"6533","Vallenar","Mujer","Servicios Sociales y de Salud",218800,350000,350000
"6534","Vallenar","Mujer","Otras Actividades de Servicios",156484,153556,130286
"6535","Vallenar","Mujer","Servicio Doméstico",135715,150000,150000
"6536","Vallenar","Mujer","Organizaciones y Órganos Extraterritoriales",144738,NA,NA
"6537","Valparaíso","Hombre","Agricultura, Ganadería, Caza y Silvicultura",165465,1658451,122308
"6538","Valparaíso","Hombre","Pesca",305754,150245,400000
"6539","Valparaíso","Hombre","Explotación de Minas y Canteras",687968,404577,1775566
"6540","Valparaíso","Hombre","Industrias Manufactureras",218800,229260,300000
"6541","Valparaíso","Hombre","Electricidad, Gas y Agua",261239,278537,749557
"6542","Valparaíso","Hombre","Construcción",249898,227560,296950
"6543","Valparaíso","Hombre","Comercio",310743,210000,240000
"6544","Valparaíso","Hombre","Hoteles y Restaurantes",198838,210000,266506
"6545","Valparaíso","Hombre","Transporte, Almacenamiento y Comunicaciones",300816,300000,350000
"6546","Valparaíso","Hombre","Intermediación Financiera",516159,441818,618182
"6547","Valparaíso","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",217755,300000,331250
"6548","Valparaíso","Hombre","Administración Pública y Defensa",272783,412035,682463
"6549","Valparaíso","Hombre","Enseñanza",259131,377472,396438
"6550","Valparaíso","Hombre","Servicios Sociales y de Salud",296932,318824,370432
"6551","Valparaíso","Hombre","Otras Actividades de Servicios",287277,300000,245727
"6552","Valparaíso","Hombre","Servicio Doméstico",366500,210000,240000
"6553","Valparaíso","Mujer","Agricultura, Ganadería, Caza y Silvicultura",502748,531250,239225
"6554","Valparaíso","Mujer","Pesca",196920,NA,NA
"6555","Valparaíso","Mujer","Industrias Manufactureras",186503,144511,240037
"6556","Valparaíso","Mujer","Construcción",1641000,172892,400000
"6557","Valparaíso","Mujer","Comercio",242479,200000,180000
"6558","Valparaíso","Mujer","Hoteles y Restaurantes",197611,210000,240000
"6559","Valparaíso","Mujer","Transporte, Almacenamiento y Comunicaciones",272295,250000,400000
"6560","Valparaíso","Mujer","Intermediación Financiera",520760,240000,310115
"6561","Valparaíso","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",328200,210000,294182
"6562","Valparaíso","Mujer","Administración Pública y Defensa",223958,363304,419872
"6563","Valparaíso","Mujer","Enseñanza",281234,350000,350000
"6564","Valparaíso","Mujer","Servicios Sociales y de Salud",270259,318447,350000
"6565","Valparaíso","Mujer","Otras Actividades de Servicios",196920,225954,200000
"6566","Valparaíso","Mujer","Servicio Doméstico",98082,120000,150000
"6567","Vichuquén","Hombre","Agricultura, Ganadería, Caza y Silvicultura",198309,190244,241000
"6568","Vichuquén","Hombre","Pesca",308100,152593,165000
"6569","Vichuquén","Hombre","Construcción",202430,209577,325000
"6570","Vichuquén","Hombre","Comercio",246480,350000,335000
"6571","Vichuquén","Hombre","Hoteles y Restaurantes",662379,NA,NA
"6572","Vichuquén","Hombre","Transporte, Almacenamiento y Comunicaciones",199108,200000,NA
"6573","Vichuquén","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",346294,390000,NA
"6574","Vichuquén","Hombre","Administración Pública y Defensa",161912,208095,200000
"6575","Vichuquén","Hombre","Otras Actividades de Servicios",328200,NA,NA
"6576","Vichuquén","Hombre","Servicio Doméstico",197014,250000,235500
"6577","Vichuquén","Mujer","Agricultura, Ganadería, Caza y Silvicultura",41080,NA,241000
"6578","Vichuquén","Mujer","Comercio",349180,100000,450000
"6579","Vichuquén","Mujer","Hoteles y Restaurantes",218800,150000,200000
"6580","Vichuquén","Mujer","Enseñanza",482272,350000,250000
"6581","Vichuquén","Mujer","Servicios Sociales y de Salud",185980,171667,210000
"6582","Vichuquén","Mujer","Otras Actividades de Servicios",76580,210000,NA
"6583","Vichuquén","Mujer","Servicio Doméstico",91307,250000,150000
"6584","Victoria","Hombre","Agricultura, Ganadería, Caza y Silvicultura",196920,163077,225000
"6585","Victoria","Hombre","Industrias Manufactureras",179400,234179,241000
"6586","Victoria","Hombre","Electricidad, Gas y Agua",798620,460000,260000
"6587","Victoria","Hombre","Construcción",198725,250000,250000
"6588","Victoria","Hombre","Comercio",216666,209959,247763
"6589","Victoria","Hombre","Transporte, Almacenamiento y Comunicaciones",196920,250000,274375
"6590","Victoria","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",1167942,212375,285719
"6591","Victoria","Hombre","Administración Pública y Defensa",883970,461026,587105
"6592","Victoria","Hombre","Enseñanza",490591,565263,547368
"6593","Victoria","Hombre","Servicios Sociales y de Salud",164100,375941,522727
"6594","Victoria","Hombre","Servicio Doméstico",175040,185658,78359
"6595","Victoria","Mujer","Agricultura, Ganadería, Caza y Silvicultura",187678,100000,194538
"6596","Victoria","Mujer","Industrias Manufactureras",82160,89074,92872
"6597","Victoria","Mujer","Comercio",175840,210000,178224
"6598","Victoria","Mujer","Hoteles y Restaurantes",98460,210000,162632
"6599","Victoria","Mujer","Transporte, Almacenamiento y Comunicaciones",616200,210000,244000
"6600","Victoria","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",99554,NA,539130
"6601","Victoria","Mujer","Administración Pública y Defensa",228372,417561,319558
"6602","Victoria","Mujer","Enseñanza",406748,600000,334976
"6603","Victoria","Mujer","Servicios Sociales y de Salud",196920,369375,353333
"6604","Victoria","Mujer","Otras Actividades de Servicios",80956,400000,207182
"6605","Victoria","Mujer","Servicio Doméstico",154231,98154,120000
"6606","Vicuña","Hombre","Agricultura, Ganadería, Caza y Silvicultura",199108,210000,240000
"6607","Vicuña","Hombre","Explotación de Minas y Canteras",533872,421480,600000
"6608","Vicuña","Hombre","Industrias Manufactureras",264607,417219,248000
"6609","Vicuña","Hombre","Electricidad, Gas y Agua",2621014,210000,301959
"6610","Vicuña","Hombre","Construcción",316128,203266,279292
"6611","Vicuña","Hombre","Comercio",207480,226751,255670
"6612","Vicuña","Hombre","Transporte, Almacenamiento y Comunicaciones",227340,210000,269143
"6613","Vicuña","Hombre","Intermediación Financiera",437600,500000,NA
"6614","Vicuña","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",290105,360646,900000
"6615","Vicuña","Hombre","Administración Pública y Defensa",437600,900000,399048
"6616","Vicuña","Hombre","Servicios Sociales y de Salud",199108,250000,NA
"6617","Vicuña","Hombre","Otras Actividades de Servicios",240680,214878,300000
"6618","Vicuña","Mujer","Agricultura, Ganadería, Caza y Silvicultura",167284,207616,240000
"6619","Vicuña","Mujer","Explotación de Minas y Canteras",404780,300000,510256
"6620","Vicuña","Mujer","Industrias Manufactureras",123240,220403,191757
"6621","Vicuña","Mujer","Construcción",199108,NA,NA
"6622","Vicuña","Mujer","Comercio",450523,203581,132632
"6623","Vicuña","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",199108,250000,325000
"6624","Vicuña","Mujer","Administración Pública y Defensa",512100,437611,384497
"6625","Vicuña","Mujer","Enseñanza",262346,210000,253529
"6626","Vicuña","Mujer","Servicios Sociales y de Salud",286473,320700,256460
"6627","Vicuña","Mujer","Otras Actividades de Servicios",205400,NA,173248
"6628","Vicuña","Mujer","Servicio Doméstico",196920,178553,169167
"6629","Vilcún","Hombre","Agricultura, Ganadería, Caza y Silvicultura",164100,210000,225000
"6630","Vilcún","Hombre","Pesca",290909,210000,810000
"6631","Vilcún","Hombre","Explotación de Minas y Canteras",475890,NA,190000
"6632","Vilcún","Hombre","Industrias Manufactureras",197233,268590,242500
"6633","Vilcún","Hombre","Construcción",219391,210000,241000
"6634","Vilcún","Hombre","Comercio",218800,210000,241000
"6635","Vilcún","Hombre","Transporte, Almacenamiento y Comunicaciones",243786,305855,227500
"6636","Vilcún","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",204526,NA,245000
"6637","Vilcún","Hombre","Administración Pública y Defensa",192129,428302,375000
"6638","Vilcún","Hombre","Enseñanza",644366,267647,799958
"6639","Vilcún","Hombre","Servicios Sociales y de Salud",240680,269623,NA
"6640","Vilcún","Hombre","Otras Actividades de Servicios",229267,264340,285000
"6641","Vilcún","Mujer","Agricultura, Ganadería, Caza y Silvicultura",172722,213737,232500
"6642","Vilcún","Mujer","Pesca",437600,137500,NA
"6643","Vilcún","Mujer","Industrias Manufactureras",232426,185094,107500
"6644","Vilcún","Mujer","Construcción",218800,175000,NA
"6645","Vilcún","Mujer","Comercio",196920,99583,125000
"6646","Vilcún","Mujer","Hoteles y Restaurantes",154518,350000,135000
"6647","Vilcún","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",164100,70000,244000
"6648","Vilcún","Mujer","Administración Pública y Defensa",240680,500000,280000
"6649","Vilcún","Mujer","Enseñanza",139334,392553,364500
"6650","Vilcún","Mujer","Servicios Sociales y de Salud",223968,207611,152500
"6651","Vilcún","Mujer","Otras Actividades de Servicios",199108,105000,100000
"6652","Vilcún","Mujer","Servicio Doméstico",112357,94167,120000
"6653","Villa Alegre","Hombre","Agricultura, Ganadería, Caza y Silvicultura",195601,210000,243816
"6654","Villa Alegre","Hombre","Explotación de Minas y Canteras",547000,473649,241000
"6655","Villa Alegre","Hombre","Industrias Manufactureras",324889,173356,249647
"6656","Villa Alegre","Hombre","Construcción",199108,210000,307966
