"","comuna","sex","branch","2011","2013","2015"
"6607","Vicuña","Hombre","Explotación de Minas y Canteras",986659,425637,703768
"6608","Vicuña","Hombre","Industrias Manufactureras",259756,431759,292880
"6609","Vicuña","Hombre","Electricidad, Gas y Agua",2621014,210000,301959
"6610","Vicuña","Hombre","Construcción",297027,203653,652932
"6611","Vicuña","Hombre","Comercio",390546,252437,406374
"6612","Vicuña","Hombre","Transporte, Almacenamiento y Comunicaciones",251053,267775,276440
"6613","Vicuña","Hombre","Intermediación Financiera",437600,500000,NA
"6614","Vicuña","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",426353,360646,900000
"6615","Vicuña","Hombre","Administración Pública y Defensa",437600,900000,455647
"6616","Vicuña","Hombre","Servicios Sociales y de Salud",199108,250000,NA
"6617","Vicuña","Hombre","Otras Actividades de Servicios",240680,244529,300000
"6618","Vicuña","Mujer","Agricultura, Ganadería, Caza y Silvicultura",147937,190480,246805
"6619","Vicuña","Mujer","Explotación de Minas y Canteras",404780,300000,510256
"6620","Vicuña","Mujer","Industrias Manufactureras",123240,187578,191757
"6621","Vicuña","Mujer","Construcción",199108,NA,NA
"6622","Vicuña","Mujer","Comercio",968295,197131,151256
"6623","Vicuña","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",228253,255914,325000
"6624","Vicuña","Mujer","Administración Pública y Defensa",512100,437611,377225
"6625","Vicuña","Mujer","Enseñanza",308162,302247,369668
"6626","Vicuña","Mujer","Servicios Sociales y de Salud",287915,320700,256460
"6627","Vicuña","Mujer","Otras Actividades de Servicios",205400,NA,185781
"6628","Vicuña","Mujer","Servicio Doméstico",160134,179106,181172
"6629","Vilcún","Hombre","Agricultura, Ganadería, Caza y Silvicultura",183867,263947,209862
"6630","Vilcún","Hombre","Pesca",308285,210000,800000
"6631","Vilcún","Hombre","Explotación de Minas y Canteras",475890,NA,190000
"6632","Vilcún","Hombre","Industrias Manufactureras",245813,280000,265278
"6633","Vilcún","Hombre","Construcción",231795,275556,241751
"6634","Vilcún","Hombre","Comercio",260879,316762,295026
"6635","Vilcún","Hombre","Transporte, Almacenamiento y Comunicaciones",254007,421875,240625
"6636","Vilcún","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",204526,NA,280000
"6637","Vilcún","Hombre","Administración Pública y Defensa",236568,456529,662223
"6638","Vilcún","Hombre","Enseñanza",644366,513333,799958
"6639","Vilcún","Hombre","Servicios Sociales y de Salud",240680,359922,NA
"6640","Vilcún","Hombre","Otras Actividades de Servicios",224749,264340,285000
"6641","Vilcún","Mujer","Agricultura, Ganadería, Caza y Silvicultura",140743,205038,219167
"6642","Vilcún","Mujer","Pesca",437600,137500,NA
"6643","Vilcún","Mujer","Industrias Manufactureras",360527,185806,107500
"6644","Vilcún","Mujer","Construcción",218800,175000,NA
"6645","Vilcún","Mujer","Comercio",189000,113465,134600
"6646","Vilcún","Mujer","Hoteles y Restaurantes",154518,350000,135000
"6647","Vilcún","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",164100,70000,244000
"6648","Vilcún","Mujer","Administración Pública y Defensa",240680,500000,333333
"6649","Vilcún","Mujer","Enseñanza",215674,447440,477417
"6650","Vilcún","Mujer","Servicios Sociales y de Salud",223968,207611,152500
"6651","Vilcún","Mujer","Otras Actividades de Servicios",199108,105000,100000
"6652","Vilcún","Mujer","Servicio Doméstico",136092,120357,133535
"6653","Villa Alegre","Hombre","Agricultura, Ganadería, Caza y Silvicultura",167200,227301,297068
"6654","Villa Alegre","Hombre","Explotación de Minas y Canteras",547000,473649,241000
"6655","Villa Alegre","Hombre","Industrias Manufactureras",315807,205235,295174
"6656","Villa Alegre","Hombre","Construcción",244180,233497,551160
"6657","Villa Alegre","Hombre","Comercio",193656,210000,211247
"6658","Villa Alegre","Hombre","Transporte, Almacenamiento y Comunicaciones",265166,376667,323444
"6659","Villa Alegre","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",271189,254862,478058
"6660","Villa Alegre","Hombre","Administración Pública y Defensa",399028,202240,446489
"6661","Villa Alegre","Hombre","Enseñanza",984600,NA,340060
"6662","Villa Alegre","Hombre","Servicios Sociales y de Salud",155348,NA,NA
"6663","Villa Alegre","Hombre","Servicio Doméstico",82160,NA,244000
"6664","Villa Alegre","Mujer","Agricultura, Ganadería, Caza y Silvicultura",116509,255439,175681
"6665","Villa Alegre","Mujer","Electricidad, Gas y Agua",126904,NA,NA
"6666","Villa Alegre","Mujer","Construcción",196920,NA,250000
"6667","Villa Alegre","Mujer","Comercio",172285,218198,198548
"6668","Villa Alegre","Mujer","Hoteles y Restaurantes",218800,170000,241000
"6669","Villa Alegre","Mujer","Transporte, Almacenamiento y Comunicaciones",76580,NA,NA
"6670","Villa Alegre","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",298885,NA,207857
"6671","Villa Alegre","Mujer","Enseñanza",317686,496951,352954
"6672","Villa Alegre","Mujer","Servicios Sociales y de Salud",246150,350600,344982
"6673","Villa Alegre","Mujer","Otras Actividades de Servicios",218800,120000,177816
"6674","Villa Alegre","Mujer","Servicio Doméstico",165028,106760,156887
"6675","Villa Alemana","Hombre","Agricultura, Ganadería, Caza y Silvicultura",264580,290390,366160
"6676","Villa Alemana","Hombre","Explotación de Minas y Canteras",1365137,865382,889795
"6677","Villa Alemana","Hombre","Industrias Manufactureras",425916,372653,400031
"6678","Villa Alemana","Hombre","Electricidad, Gas y Agua",1856650,323277,352069
"6679","Villa Alemana","Hombre","Construcción",341886,371842,507192
"6680","Villa Alemana","Hombre","Comercio",391473,304799,341889
"6681","Villa Alemana","Hombre","Hoteles y Restaurantes",352319,409621,246093
"6682","Villa Alemana","Hombre","Transporte, Almacenamiento y Comunicaciones",248950,339321,457131
"6683","Villa Alemana","Hombre","Intermediación Financiera",1605867,720109,665749
"6684","Villa Alemana","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",715117,489364,502959
"6685","Villa Alemana","Hombre","Administración Pública y Defensa",451604,513372,681884
"6686","Villa Alemana","Hombre","Enseñanza",271312,397760,745326
"6687","Villa Alemana","Hombre","Servicios Sociales y de Salud",373781,689976,541720
"6688","Villa Alemana","Hombre","Otras Actividades de Servicios",595894,317179,355682
"6689","Villa Alemana","Hombre","Servicio Doméstico",206109,146495,242949
"6690","Villa Alemana","Mujer","Agricultura, Ganadería, Caza y Silvicultura",143005,381435,307562
"6691","Villa Alemana","Mujer","Explotación de Minas y Canteras",1036018,NA,NA
"6692","Villa Alemana","Mujer","Industrias Manufactureras",349017,295360,292553
"6693","Villa Alemana","Mujer","Construcción",656400,554303,448720
"6694","Villa Alemana","Mujer","Comercio",172047,181072,234687
"6695","Villa Alemana","Mujer","Hoteles y Restaurantes",219879,183138,218332
"6696","Villa Alemana","Mujer","Transporte, Almacenamiento y Comunicaciones",320329,506734,246438
"6697","Villa Alemana","Mujer","Intermediación Financiera",381164,214028,431611
"6698","Villa Alemana","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",438379,627372,329784
"6699","Villa Alemana","Mujer","Administración Pública y Defensa",581386,441636,790282
"6700","Villa Alemana","Mujer","Enseñanza",383075,310225,473929
"6701","Villa Alemana","Mujer","Servicios Sociales y de Salud",350614,404418,753549
"6702","Villa Alemana","Mujer","Otras Actividades de Servicios",144350,222012,320764
"6703","Villa Alemana","Mujer","Servicio Doméstico",121741,157636,181453
"6704","Villa Alemana","Mujer","Organizaciones y Órganos Extraterritoriales",82050,NA,NA
"6705","Villarrica","Hombre","Agricultura, Ganadería, Caza y Silvicultura",289521,249332,240280
"6706","Villarrica","Hombre","Explotación de Minas y Canteras",199108,210000,513106
"6707","Villarrica","Hombre","Industrias Manufactureras",339746,267988,337463
"6708","Villarrica","Hombre","Electricidad, Gas y Agua",328200,192667,246000
"6709","Villarrica","Hombre","Construcción",291385,322751,310654
"6710","Villarrica","Hombre","Comercio",429118,218811,262567
"6711","Villarrica","Hombre","Hoteles y Restaurantes",313164,239733,488393
"6712","Villarrica","Hombre","Transporte, Almacenamiento y Comunicaciones",320235,309993,340234
"6713","Villarrica","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",322715,1140588,527847
"6714","Villarrica","Hombre","Administración Pública y Defensa",594465,559778,529115
"6715","Villarrica","Hombre","Enseñanza",207860,355068,699326
"6716","Villarrica","Hombre","Otras Actividades de Servicios",198434,511848,509778
"6717","Villarrica","Hombre","Servicio Doméstico",151031,268140,188651
"6718","Villarrica","Mujer","Agricultura, Ganadería, Caza y Silvicultura",224933,169716,184471
"6719","Villarrica","Mujer","Industrias Manufactureras",240358,139840,167985
"6720","Villarrica","Mujer","Construcción",199108,NA,150000
"6721","Villarrica","Mujer","Comercio",661795,189776,207057
"6722","Villarrica","Mujer","Hoteles y Restaurantes",280641,345472,389380
"6723","Villarrica","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",199108,665839,465973
"6724","Villarrica","Mujer","Administración Pública y Defensa",885787,3176660,825414
"6725","Villarrica","Mujer","Enseñanza",341567,485827,436701
"6726","Villarrica","Mujer","Servicios Sociales y de Salud",328976,350503,334576
"6727","Villarrica","Mujer","Otras Actividades de Servicios",85601,250822,177205
"6728","Villarrica","Mujer","Servicio Doméstico",108801,163847,193920
"6729","Villarrica","Mujer","Organizaciones y Órganos Extraterritoriales",80956,NA,NA
"6730","Viña del Mar","Hombre","Agricultura, Ganadería, Caza y Silvicultura",197948,1478785,2295384
"6731","Viña del Mar","Hombre","Explotación de Minas y Canteras",1482729,1065213,888414
"6732","Viña del Mar","Hombre","Industrias Manufactureras",504005,647182,623191
"6733","Viña del Mar","Hombre","Electricidad, Gas y Agua",273500,840359,2384568
"6734","Viña del Mar","Hombre","Construcción",420857,350125,421135
"6735","Viña del Mar","Hombre","Comercio",373743,300934,491963
"6736","Viña del Mar","Hombre","Hoteles y Restaurantes",460309,280560,333995
"6737","Viña del Mar","Hombre","Transporte, Almacenamiento y Comunicaciones",697646,578078,638784
"6738","Viña del Mar","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",868848,834352,583348
"6739","Viña del Mar","Hombre","Administración Pública y Defensa",368877,578908,910581
"6740","Viña del Mar","Hombre","Enseñanza",471104,590947,789208
"6741","Viña del Mar","Hombre","Servicios Sociales y de Salud",1202905,703717,1214932
"6742","Viña del Mar","Hombre","Otras Actividades de Servicios",569745,224678,350989
"6743","Viña del Mar","Hombre","Servicio Doméstico",214456,219474,289651
"6744","Viña del Mar","Mujer","Agricultura, Ganadería, Caza y Silvicultura",175040,236287,140013
"6745","Viña del Mar","Mujer","Industrias Manufactureras",236268,236601,230307
"6746","Viña del Mar","Mujer","Construcción",547000,364198,497276
"6747","Viña del Mar","Mujer","Comercio",245545,231287,332462
"6748","Viña del Mar","Mujer","Hoteles y Restaurantes",645805,188111,299994
"6749","Viña del Mar","Mujer","Transporte, Almacenamiento y Comunicaciones",497357,413736,312991
"6750","Viña del Mar","Mujer","Intermediación Financiera",2307268,859481,1084987
"6751","Viña del Mar","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",346403,358485,630803
"6752","Viña del Mar","Mujer","Administración Pública y Defensa",577954,577146,679485
"6753","Viña del Mar","Mujer","Enseñanza",407637,443408,604216
"6754","Viña del Mar","Mujer","Servicios Sociales y de Salud",348982,536982,559206
"6755","Viña del Mar","Mujer","Otras Actividades de Servicios",338688,188926,317408
"6756","Viña del Mar","Mujer","Servicio Doméstico",182098,177735,193091
"6757","Viña del Mar","Mujer","Organizaciones y Órganos Extraterritoriales",765800,NA,NA
"6758","Vitacura","Hombre","Agricultura, Ganadería, Caza y Silvicultura",4085715,2345494,2591730
"6759","Vitacura","Hombre","Explotación de Minas y Canteras",2145003,3135794,3300000
"6760","Vitacura","Hombre","Industrias Manufactureras",3097162,2858791,2120000
"6761","Vitacura","Hombre","Electricidad, Gas y Agua",4255084,NA,3050000
"6762","Vitacura","Hombre","Construcción",2588204,1894568,2587500
"6763","Vitacura","Hombre","Comercio",1673336,3238981,1742474
"6764","Vitacura","Hombre","Hoteles y Restaurantes",864445,425682,1050000
"6765","Vitacura","Hombre","Transporte, Almacenamiento y Comunicaciones",1530731,1832004,2909286
"6766","Vitacura","Hombre","Intermediación Financiera",2895335,1760183,2874037
"6767","Vitacura","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",2115447,2424448,3192244
"6768","Vitacura","Hombre","Administración Pública y Defensa",2416471,2584705,2058037
"6769","Vitacura","Hombre","Enseñanza",1132943,779683,1800000
"6770","Vitacura","Hombre","Servicios Sociales y de Salud",4757830,3478920,3775000
"6771","Vitacura","Hombre","Otras Actividades de Servicios",4108000,1036257,1753067
"6772","Vitacura","Hombre","Servicio Doméstico",2259400,NA,300000
"6773","Vitacura","Hombre","Organizaciones y Órganos Extraterritoriales",5135000,NA,NA
"6774","Vitacura","Mujer","Agricultura, Ganadería, Caza y Silvicultura",7431079,NA,290000
"6775","Vitacura","Mujer","Explotación de Minas y Canteras",1641000,400000,500000
"6776","Vitacura","Mujer","Industrias Manufactureras",755452,1602434,1311429
"6777","Vitacura","Mujer","Construcción",2860899,1237447,NA
"6778","Vitacura","Mujer","Comercio",847797,1008768,601500
"6779","Vitacura","Mujer","Hoteles y Restaurantes",828322,680000,1300000
"6780","Vitacura","Mujer","Transporte, Almacenamiento y Comunicaciones",2472600,1401209,1070000
"6781","Vitacura","Mujer","Intermediación Financiera",1939831,1397029,993333
"6782","Vitacura","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",2099909,1717200,1039357
"6783","Vitacura","Mujer","Administración Pública y Defensa",1312800,1096085,2880000
"6784","Vitacura","Mujer","Enseñanza",1088812,919774,1224430
"6785","Vitacura","Mujer","Servicios Sociales y de Salud",1483253,1302449,1242538
"6786","Vitacura","Mujer","Otras Actividades de Servicios",1247808,1112856,684167
"6787","Vitacura","Mujer","Servicio Doméstico",315571,293936,409052
"6788","Yerbas Buenas","Hombre","Agricultura, Ganadería, Caza y Silvicultura",320170,208918,284636
"6789","Yerbas Buenas","Hombre","Explotación de Minas y Canteras",464880,424324,NA
"6790","Yerbas Buenas","Hombre","Industrias Manufactureras",199585,213544,257480
"6791","Yerbas Buenas","Hombre","Electricidad, Gas y Agua",437600,200000,650000
"6792","Yerbas Buenas","Hombre","Construcción",340795,350714,375291
"6793","Yerbas Buenas","Hombre","Comercio",279902,203344,258274
"6794","Yerbas Buenas","Hombre","Hoteles y Restaurantes",164100,100000,NA
"6795","Yerbas Buenas","Hombre","Transporte, Almacenamiento y Comunicaciones",323282,1063158,602194
"6796","Yerbas Buenas","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",498650,NA,NA
"6797","Yerbas Buenas","Hombre","Administración Pública y Defensa",323617,239263,351869
"6798","Yerbas Buenas","Hombre","Enseñanza",281970,271818,270000
"6799","Yerbas Buenas","Hombre","Servicios Sociales y de Salud",317260,NA,529500
"6800","Yerbas Buenas","Hombre","Otras Actividades de Servicios",306320,NA,350000
"6801","Yerbas Buenas","Mujer","Agricultura, Ganadería, Caza y Silvicultura",145864,202102,181045
"6802","Yerbas Buenas","Mujer","Industrias Manufactureras",202390,NA,277419
"6803","Yerbas Buenas","Mujer","Comercio",196702,280545,151210
"6804","Yerbas Buenas","Mujer","Hoteles y Restaurantes",65602,NA,193867
"6805","Yerbas Buenas","Mujer","Transporte, Almacenamiento y Comunicaciones",821600,NA,218222
"6806","Yerbas Buenas","Mujer","Administración Pública y Defensa",224270,210000,306084
"6807","Yerbas Buenas","Mujer","Enseñanza",323822,140556,510218
"6808","Yerbas Buenas","Mujer","Servicios Sociales y de Salud",213887,363542,282479
"6809","Yerbas Buenas","Mujer","Servicio Doméstico",98973,172364,186346
"6810","Yumbel","Hombre","Agricultura, Ganadería, Caza y Silvicultura",170019,196843,225750
"6811","Yumbel","Hombre","Industrias Manufactureras",739494,258272,220000
"6812","Yumbel","Hombre","Electricidad, Gas y Agua",65640,210000,241000
"6813","Yumbel","Hombre","Construcción",212633,366640,423100
"6814","Yumbel","Hombre","Comercio",218800,195034,241000
"6815","Yumbel","Hombre","Hoteles y Restaurantes",196920,210000,120000
"6816","Yumbel","Hombre","Transporte, Almacenamiento y Comunicaciones",308979,210000,212500
"6817","Yumbel","Hombre","Intermediación Financiera",350080,NA,NA
"6818","Yumbel","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",196920,700000,NA
"6819","Yumbel","Hombre","Administración Pública y Defensa",328200,320972,645556
"6820","Yumbel","Hombre","Servicios Sociales y de Salud",302356,NA,500000
"6821","Yumbel","Mujer","Agricultura, Ganadería, Caza y Silvicultura",139768,169286,190702
"6822","Yumbel","Mujer","Industrias Manufactureras",54700,90000,NA
"6823","Yumbel","Mujer","Construcción",218800,NA,241000
"6824","Yumbel","Mujer","Comercio",188930,155382,266667
"6825","Yumbel","Mujer","Hoteles y Restaurantes",175378,NA,120000
"6826","Yumbel","Mujer","Administración Pública y Defensa",62358,439912,587500
"6827","Yumbel","Mujer","Enseñanza",419124,300000,517625
"6828","Yumbel","Mujer","Servicios Sociales y de Salud",547000,126175,595000
"6829","Yumbel","Mujer","Servicio Doméstico",100918,140500,NA
"6830","Yungay","Hombre","Agricultura, Ganadería, Caza y Silvicultura",228680,169577,182535
"6831","Yungay","Hombre","Industrias Manufactureras",298282,355038,415967
"6832","Yungay","Hombre","Electricidad, Gas y Agua",765800,90000,396667
"6833","Yungay","Hombre","Construcción",225569,825768,382000
"6834","Yungay","Hombre","Comercio",271059,112915,330000
"6835","Yungay","Hombre","Transporte, Almacenamiento y Comunicaciones",1335100,175738,305000
"6836","Yungay","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",240680,NA,NA
"6837","Yungay","Hombre","Administración Pública y Defensa",1094000,180000,833333
"6838","Yungay","Hombre","Servicios Sociales y de Salud",2188000,260798,380000
"6839","Yungay","Hombre","Otras Actividades de Servicios",199108,182331,533333
"6840","Yungay","Mujer","Agricultura, Ganadería, Caza y Silvicultura",363078,165793,100000
"6841","Yungay","Mujer","Industrias Manufactureras",120340,10000,176250
"6842","Yungay","Mujer","Comercio",161506,290132,340000
"6843","Yungay","Mujer","Hoteles y Restaurantes",1097218,210000,282500
"6844","Yungay","Mujer","Administración Pública y Defensa",537438,382752,621984
"6845","Yungay","Mujer","Enseñanza",150442,898850,339733
"6846","Yungay","Mujer","Servicios Sociales y de Salud",308864,299416,300000
"6847","Yungay","Mujer","Otras Actividades de Servicios",375410,25000,130000
"6848","Yungay","Mujer","Servicio Doméstico",133414,146229,164750
"6849","Zapallar","Hombre","Agricultura, Ganadería, Caza y Silvicultura",142220,235726,283900
"6850","Zapallar","Hombre","Construcción",236777,347832,351807
"6851","Zapallar","Hombre","Comercio",169855,235450,270500
"6852","Zapallar","Hombre","Hoteles y Restaurantes",248408,260000,NA
"6853","Zapallar","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",393840,400000,NA
"6854","Zapallar","Hombre","Enseñanza",271184,424054,NA
"6855","Zapallar","Hombre","Servicio Doméstico",300798,268428,308078
"6856","Zapallar","Mujer","Administración Pública y Defensa",178322,241154,240333
"6857","Zapallar","Mujer","Otras Actividades de Servicios",159724,186726,276344
"6858","Zapallar","Mujer","Servicio Doméstico",16410,158821,214235
"6859","Estación Central","Hombre","Pesca",1258100,NA,NA
"6860","Estación Central","Hombre","Explotación de Minas y Canteras",958685,1307229,524156
"6861","Estación Central","Hombre","Industrias Manufactureras",267205,279004,385782
"6862","Estación Central","Hombre","Construcción",274609,320465,422289
"6863","Estación Central","Hombre","Comercio",291550,210251,297674
"6864","Estación Central","Hombre","Hoteles y Restaurantes",199779,463642,380653
"6865","Estación Central","Hombre","Transporte, Almacenamiento y Comunicaciones",325720,361443,441457
"6866","Estación Central","Hombre","Intermediación Financiera",492300,NA,150000
"6867","Estación Central","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",575235,623160,596543
"6868","Estación Central","Hombre","Administración Pública y Defensa",301846,563073,466648
"6869","Estación Central","Hombre","Enseñanza",493376,908181,356248
"6870","Estación Central","Hombre","Servicios Sociales y de Salud",724559,885751,450000
"6871","Estación Central","Hombre","Otras Actividades de Servicios",665433,228167,739960
"6872","Estación Central","Mujer","Agricultura, Ganadería, Caza y Silvicultura",451157,NA,380000
"6873","Estación Central","Mujer","Industrias Manufactureras",271411,344249,249639
"6874","Estación Central","Mujer","Electricidad, Gas y Agua",196920,NA,NA
"6875","Estación Central","Mujer","Comercio",293032,169546,265890
"6876","Estación Central","Mujer","Hoteles y Restaurantes",271092,192201,356622
"6877","Estación Central","Mujer","Transporte, Almacenamiento y Comunicaciones",184783,256033,481181
"6878","Estación Central","Mujer","Intermediación Financiera",485534,650684,423149
"6879","Estación Central","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",323229,399621,572585
"6880","Estación Central","Mujer","Administración Pública y Defensa",932154,626811,359639
"6881","Estación Central","Mujer","Enseñanza",399567,532982,357344
"6882","Estación Central","Mujer","Servicios Sociales y de Salud",175777,253355,433706
"6883","Estación Central","Mujer","Otras Actividades de Servicios",377485,236609,223404
"6884","Estación Central","Mujer","Servicio Doméstico",279880,193259,239307
"6885","Mejillones","Hombre","Pesca",633918,247684,345000
"6886","Mejillones","Hombre","Explotación de Minas y Canteras",389042,600000,598333
"6887","Mejillones","Hombre","Industrias Manufactureras",425470,550205,590738
"6888","Mejillones","Hombre","Electricidad, Gas y Agua",634520,482870,818000
"6889","Mejillones","Hombre","Construcción",407945,319593,516765
"6890","Mejillones","Hombre","Comercio",480814,684094,521429
"6891","Mejillones","Hombre","Hoteles y Restaurantes",656400,312821,280000
"6892","Mejillones","Hombre","Transporte, Almacenamiento y Comunicaciones",478478,481791,1053333
"6893","Mejillones","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",389208,417862,522000
"6894","Mejillones","Hombre","Administración Pública y Defensa",381062,459391,450000
"6895","Mejillones","Hombre","Enseñanza",273500,260000,180000
"6896","Mejillones","Hombre","Otras Actividades de Servicios",222219,NA,300000
"6897","Mejillones","Mujer","Explotación de Minas y Canteras",109400,NA,NA
"6898","Mejillones","Mujer","Industrias Manufactureras",415633,186256,145000
"6899","Mejillones","Mujer","Comercio",436999,383173,207500
"6900","Mejillones","Mujer","Hoteles y Restaurantes",357207,404231,310591
"6901","Mejillones","Mujer","Transporte, Almacenamiento y Comunicaciones",363074,NA,947778
"6902","Mejillones","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",305148,NA,348000
"6903","Mejillones","Mujer","Enseñanza",236858,394860,407000
"6904","Mejillones","Mujer","Servicios Sociales y de Salud",273500,340000,475000
"6905","Mejillones","Mujer","Otras Actividades de Servicios",273500,460000,320000
"6906","Mejillones","Mujer","Servicio Doméstico",441610,150000,200000
"6907","Mejillones","Mujer","No Bien Especificado",547000,NA,700000
"6908","Papudo","Hombre","Pesca",207661,169012,240000
"6909","Papudo","Hombre","Explotación de Minas y Canteras",879718,800000,100000
"6910","Papudo","Hombre","Industrias Manufactureras",513500,NA,NA
"6911","Papudo","Hombre","Construcción",327313,574633,255927
"6912","Papudo","Hombre","Comercio",350224,242300,400000
"6913","Papudo","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",272688,268125,360000
"6914","Papudo","Hombre","Administración Pública y Defensa",838954,507000,427056
"6915","Papudo","Hombre","Servicio Doméstico",369720,255000,294205
"6916","Papudo","Mujer","Industrias Manufactureras",308100,63200,NA
"6917","Papudo","Mujer","Comercio",371967,180749,265000
"6918","Papudo","Mujer","Transporte, Almacenamiento y Comunicaciones",88100,NA,NA
"6919","Papudo","Mujer","Administración Pública y Defensa",160770,NA,383333
"6920","Papudo","Mujer","Enseñanza",188036,365000,490501
"6921","Papudo","Mujer","Otras Actividades de Servicios",127285,66966,NA
"6922","Papudo","Mujer","Servicio Doméstico",212992,135597,192750
"6923","Taltal","Hombre","Pesca",453995,405688,238780
"6924","Taltal","Hombre","Explotación de Minas y Canteras",711036,528931,720192
"6925","Taltal","Hombre","Industrias Manufactureras",1022597,NA,657500
"6926","Taltal","Hombre","Electricidad, Gas y Agua",382900,400000,240000
"6927","Taltal","Hombre","Construcción",340339,345213,348125
"6928","Taltal","Hombre","Comercio",1099808,735471,439376
"6929","Taltal","Hombre","Hoteles y Restaurantes",142220,207143,243333
"6930","Taltal","Hombre","Transporte, Almacenamiento y Comunicaciones",572348,366467,388333
"6931","Taltal","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",672432,40000,270000
"6932","Taltal","Hombre","Administración Pública y Defensa",683771,430721,606466
"6933","Taltal","Hombre","Enseñanza",348500,1000000,444633
"6934","Taltal","Hombre","Servicios Sociales y de Salud",406792,400000,1250000
"6935","Taltal","Mujer","Explotación de Minas y Canteras",273500,291109,772500
"6936","Taltal","Mujer","Industrias Manufactureras",547000,NA,80000
"6937","Taltal","Mujer","Electricidad, Gas y Agua",382900,NA,250000
"6938","Taltal","Mujer","Construcción",273500,NA,NA
"6939","Taltal","Mujer","Comercio",1484820,280648,378125
"6940","Taltal","Mujer","Hoteles y Restaurantes",246053,208553,375091
"6941","Taltal","Mujer","Intermediación Financiera",732980,NA,710343
"6942","Taltal","Mujer","Administración Pública y Defensa",617934,137000,371705
"6943","Taltal","Mujer","Enseñanza",447668,275447,422994
"6944","Taltal","Mujer","Servicios Sociales y de Salud",658223,250000,423904
"6945","Taltal","Mujer","Otras Actividades de Servicios",477838,151364,804823
"6946","Taltal","Mujer","Servicio Doméstico",166969,84638,257597
"6947","Tocopilla","Hombre","Pesca",424042,169489,224397
"6948","Tocopilla","Hombre","Explotación de Minas y Canteras",456326,534396,580291
"6949","Tocopilla","Hombre","Industrias Manufactureras",313449,402177,608419
"6950","Tocopilla","Hombre","Electricidad, Gas y Agua",589544,537353,909217
"6951","Tocopilla","Hombre","Construcción",405214,448281,354826
"6952","Tocopilla","Hombre","Comercio",408136,327840,540560
"6953","Tocopilla","Hombre","Hoteles y Restaurantes",314464,248616,344444
"6954","Tocopilla","Hombre","Transporte, Almacenamiento y Comunicaciones",567156,371684,504513
"6955","Tocopilla","Hombre","Intermediación Financiera",218800,462899,1077049
"6956","Tocopilla","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",498170,696296,444280
"6957","Tocopilla","Hombre","Administración Pública y Defensa",747035,1462420,673416
"6958","Tocopilla","Hombre","Enseñanza",922184,715957,585605
"6959","Tocopilla","Hombre","Servicios Sociales y de Salud",472131,164522,454103
"6960","Tocopilla","Hombre","Otras Actividades de Servicios",164320,300000,117818
"6961","Tocopilla","Mujer","Pesca",381329,177941,197385
"6962","Tocopilla","Mujer","Explotación de Minas y Canteras",491563,340000,400000
"6963","Tocopilla","Mujer","Industrias Manufactureras",205973,300000,647600
"6964","Tocopilla","Mujer","Electricidad, Gas y Agua",218800,360000,NA
"6965","Tocopilla","Mujer","Comercio",535162,166052,212784
"6966","Tocopilla","Mujer","Hoteles y Restaurantes",255526,195618,214818
"6967","Tocopilla","Mujer","Transporte, Almacenamiento y Comunicaciones",196920,NA,267200
"6968","Tocopilla","Mujer","Intermediación Financiera",218800,NA,421809
"6969","Tocopilla","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",380679,NA,488136
"6970","Tocopilla","Mujer","Administración Pública y Defensa",291302,457661,652057
"6971","Tocopilla","Mujer","Enseñanza",633676,486657,506883
"6972","Tocopilla","Mujer","Servicios Sociales y de Salud",354125,379007,357352
"6973","Tocopilla","Mujer","Otras Actividades de Servicios",340229,288508,502342
"6974","Tocopilla","Mujer","Servicio Doméstico",229246,50000,239268
"6975","Pudahuel","Hombre","Explotación de Minas y Canteras",431846,NA,1434762
"6976","Pudahuel","Hombre","Industrias Manufactureras",298396,338507,331502
